instrument,horizon,feature_set,model,quantile,fold,train_rows,test_rows,pinball_loss,baseline_pinball_loss,pinball_skill,calibration,calibration_error
CF,8,F2_ACTIVITY,linear_qr,0.5,4,2800,450,0.0019543025883656997,0.0019005339616337499,-0.028291326446873377,0.39111111111111113,-0.10888888888888887
CF,8,F2_ACTIVITY,linear_qr,0.9,4,2800,450,0.0011931614096397489,0.00113135899931331,-0.05462670148374715,0.9066666666666666,0.006666666666666599
CF,8,F2_ACTIVITY,gbr_quantile,0.1,0,1000,450,0.0009939323814719368,0.0010127193754057644,0.01855103633847266,0.08444444444444445,-0.015555555555555559
CF,8,F2_ACTIVITY,gbr_quantile,0.5,0,1000,450,0.0022861192179333815,0.0022555097437193233,-0.013570978489138907,0.47333333333333333,-0.026666666666666672
CF,8,F2_ACTIVITY,gbr_quantile,0.9,0,1000,450,0.001336490117053712,0.0012410574807368076,-0.07689622583818334,0.8377777777777777,-0.06222222222222229
CF,8,F2_ACTIVITY,gbr_quantile,0.1,1,1450,450,0.0007612677782710462,0.0006985268470856765,-0.08981892599709096,0.13333333333333333,0.033333333333333326
CF,8,F2_ACTIVITY,gbr_quantile,0.5,1,1450,450,0.0018264936215978387,0.0017691452677609126,-0.032415853509592196,0.6,0.09999999999999998
CF,8,F2_ACTIVITY,gbr_quantile,0.9,1,1450,450,0.0009582698264121227,0.0009460348881183599,-0.012932861617923841,0.9444444444444444,0.0444444444444444
CF,8,F2_ACTIVITY,gbr_quantile,0.1,2,1900,450,0.0010391357516301792,0.0010239017297329377,-0.014878402345520847,0.09555555555555556,-0.004444444444444445
CF,8,F2_ACTIVITY,gbr_quantile,0.5,2,1900,450,0.001888161180636536,0.0018551853780645394,-0.017774936651559603,0.4088888888888889,-0.09111111111111109
CF,8,F2_ACTIVITY,gbr_quantile,0.9,2,1900,450,0.0010183733679420721,0.0010101450537837934,-0.00814567583878878,0.9066666666666666,0.006666666666666599
CF,8,F2_ACTIVITY,gbr_quantile,0.1,3,2350,450,0.0007905677434389399,0.0007956367119515795,0.006370958549921757,0.08444444444444445,-0.015555555555555559
CF,8,F2_ACTIVITY,gbr_quantile,0.5,3,2350,450,0.001662579235177089,0.001637882223383972,-0.015078624971025967,0.5022222222222222,0.0022222222222222365
CF,8,F2_ACTIVITY,gbr_quantile,0.9,3,2350,450,0.0008584371868354624,0.0008860601713374761,0.031175066203819712,0.9377777777777778,0.0377777777777778
CF,8,F2_ACTIVITY,gbr_quantile,0.1,4,2800,450,0.000983942352783756,0.0009920685270566872,0.008191142094831183,0.08222222222222222,-0.01777777777777778
CF,8,F2_ACTIVITY,gbr_quantile,0.5,4,2800,450,0.0019431909815304715,0.0019005339616337499,-0.02244475539918933,0.4111111111111111,-0.0888888888888889
CF,8,F2_ACTIVITY,gbr_quantile,0.9,4,2800,450,0.0011552469046596321,0.00113135899931331,-0.0211143459863945,0.9177777777777778,0.01777777777777778
CF,8,F3_VOL,linear_qr,0.1,0,1000,450,0.0010559078442175928,0.0010127193754057644,-0.042646037846885365,0.07555555555555556,-0.02444444444444445
CF,8,F3_VOL,linear_qr,0.5,0,1000,450,0.0022825729865829395,0.0022555097437193233,-0.011998725759875928,0.45111111111111113,-0.04888888888888887
CF,8,F3_VOL,linear_qr,0.9,0,1000,450,0.0012623348593381308,0.0012410574807368076,-0.017144555293837627,0.8577777777777778,-0.04222222222222227
CF,8,F3_VOL,linear_qr,0.1,1,1450,450,0.000845364508809786,0.0006985268470856765,-0.21021047700132178,0.18444444444444444,0.08444444444444443
CF,8,F3_VOL,linear_qr,0.5,1,1450,450,0.001845716368250394,0.0017691452677609126,-0.04328140932507618,0.6222222222222222,0.12222222222222223
CF,8,F3_VOL,linear_qr,0.9,1,1450,450,0.0009324409494559454,0.0009460348881183599,0.014369384082073888,0.9488888888888889,0.04888888888888887
CF,8,F3_VOL,linear_qr,0.1,2,1900,450,0.0010318343555770963,0.0010239017297329377,-0.007747448425766024,0.08666666666666667,-0.013333333333333336
CF,8,F3_VOL,linear_qr,0.5,2,1900,450,0.0018651743833528935,0.0018551853780645394,-0.0053843704281322236,0.44,-0.06
CF,8,F3_VOL,linear_qr,0.9,2,1900,450,0.0009681171631555057,0.0010101450537837934,0.04160579757418004,0.9044444444444445,0.004444444444444473
CF,8,F3_VOL,linear_qr,0.1,3,2350,450,0.0007782153642674931,0.0007956367119515795,0.021896108390165092,0.05555555555555555,-0.04444444444444445
CF,8,F3_VOL,linear_qr,0.5,3,2350,450,0.0016167837189931698,0.001637882223383972,0.012881576031279707,0.5133333333333333,0.013333333333333308
CF,8,F3_VOL,linear_qr,0.9,3,2350,450,0.0008709200240779102,0.0008860601713374761,0.017087041884201182,0.9488888888888889,0.04888888888888887
CF,8,F3_VOL,linear_qr,0.1,4,2800,450,0.0010231371578119683,0.0009920685270566872,-0.031317020858888434,0.08666666666666667,-0.013333333333333336
CF,8,F3_VOL,linear_qr,0.5,4,2800,450,0.0019283294733739892,0.0019005339616337499,-0.01462510657602012,0.3977777777777778,-0.10222222222222221
CF,8,F3_VOL,linear_qr,0.9,4,2800,450,0.001183093994408432,0.00113135899931331,-0.04572818630206954,0.9022222222222223,0.0022222222222222365
CF,8,F3_VOL,gbr_quantile,0.1,0,1000,450,0.0010001410475128556,0.0010127193754057644,0.012420348813677151,0.09111111111111111,-0.00888888888888889
CF,8,F3_VOL,gbr_quantile,0.5,0,1000,450,0.0022921723664966038,0.0022555097437193233,-0.016254694921789214,0.48,-0.020000000000000018
CF,8,F3_VOL,gbr_quantile,0.9,0,1000,450,0.0013181713806382767,0.0012410574807368076,-0.062135639241856166,0.8444444444444444,-0.05555555555555558
CF,8,F3_VOL,gbr_quantile,0.1,1,1450,450,0.0007561114171092189,0.0006985268470856765,-0.08243716081034091,0.14666666666666667,0.04666666666666666
CF,8,F3_VOL,gbr_quantile,0.5,1,1450,450,0.0018118679195680283,0.0017691452677609126,-0.024148752838814014,0.6,0.09999999999999998
CF,8,F3_VOL,gbr_quantile,0.9,1,1450,450,0.0009524192827633127,0.0009460348881183599,-0.0067485826634270385,0.9466666666666667,0.046666666666666634
CF,8,F3_VOL,gbr_quantile,0.1,2,1900,450,0.001036979530996078,0.0010239017297329377,-0.012772516036818615,0.09777777777777778,-0.0022222222222222227
CF,8,F3_VOL,gbr_quantile,0.5,2,1900,450,0.0018829332765233772,0.0018551853780645394,-0.014956941115925826,0.4066666666666667,-0.09333333333333332
CF,8,F3_VOL,gbr_quantile,0.9,2,1900,450,0.0010237740366176148,0.0010101450537837934,-0.013492104705923325,0.9066666666666666,0.006666666666666599
CF,8,F3_VOL,gbr_quantile,0.1,3,2350,450,0.000785845768180393,0.0007956367119515795,0.012305796884574116,0.08444444444444445,-0.015555555555555559
CF,8,F3_VOL,gbr_quantile,0.5,3,2350,450,0.001650939111129034,0.001637882223383972,-0.00797181113431078,0.5,0.0
CF,8,F3_VOL,gbr_quantile,0.9,3,2350,450,0.000849969084231703,0.0008860601713374761,0.04073209503514297,0.94,0.039999999999999925
CF,8,F3_VOL,gbr_quantile,0.1,4,2800,450,0.0009950587364537938,0.0009920685270566872,-0.00301411577482269,0.08222222222222222,-0.01777777777777778
CF,8,F3_VOL,gbr_quantile,0.5,4,2800,450,0.001934857254463423,0.0019005339616337499,-0.01805981556897196,0.41333333333333333,-0.08666666666666667
CF,8,F3_VOL,gbr_quantile,0.9,4,2800,450,0.0011542980154499623,0.00113135899931331,-0.020275629707789955,0.9177777777777778,0.01777777777777778
CF,16,F1_DIRECTION,linear_qr,0.1,0,1000,450,0.0017619659390254814,0.0014185512251101737,-0.24208834184936534,0.12444444444444444,0.024444444444444435
CF,16,F1_DIRECTION,linear_qr,0.5,0,1000,450,0.0032054011110850037,0.003169850218180592,-0.011215322635911962,0.4066666666666667,-0.09333333333333332
CF,16,F1_DIRECTION,linear_qr,0.9,0,1000,450,0.0018069940273289342,0.0017576796112272195,-0.02805654442750405,0.8511111111111112,-0.04888888888888887
CF,16,F1_DIRECTION,linear_qr,0.1,1,1450,450,0.0014097560991278367,0.0010590943512381427,-0.3310958532445669,0.17333333333333334,0.07333333333333333
CF,16,F1_DIRECTION,linear_qr,0.5,1,1450,450,0.0027260925019258232,0.0026161275529604203,-0.042033481448932486,0.6088888888888889,0.10888888888888892
CF,16,F1_DIRECTION,linear_qr,0.9,1,1450,450,0.001336411030074701,0.0013185584156249592,-0.013539494525375506,0.9555555555555556,0.05555555555555558
CF,16,F1_DIRECTION,linear_qr,0.1,2,1900,450,0.0014928901956024745,0.0014902483727760542,-0.0017727399503877361,0.11333333333333333,0.013333333333333322
CF,16,F1_DIRECTION,linear_qr,0.5,2,1900,450,0.0028997249824246375,0.002874734969443562,-0.008692979786554922,0.3977777777777778,-0.10222222222222221
CF,16,F1_DIRECTION,linear_qr,0.9,2,1900,450,0.0014313430791084026,0.0014767748277179258,0.030764167804599785,0.9,0.0
CF,16,F1_DIRECTION,linear_qr,0.1,3,2350,450,0.0012367420733194632,0.0012268890262377987,-0.008030919562365346,0.06444444444444444,-0.03555555555555556
CF,16,F1_DIRECTION,linear_qr,0.5,3,2350,450,0.0023917373231128764,0.0023589151859209037,-0.01391408109450909,0.49333333333333335,-0.006666666666666654
CF,16,F1_DIRECTION,linear_qr,0.9,3,2350,450,0.0011960362804073013,0.001206849856564675,0.008960166916002987,0.9377777777777778,0.0377777777777778
CF,16,F1_DIRECTION,linear_qr,0.1,4,2800,450,0.0012894441833725533,0.0012862194944510887,-0.0025071062407127087,0.08888888888888889,-0.011111111111111113
CF,16,F1_DIRECTION,linear_qr,0.5,4,2800,450,0.0028248039466457478,0.002772764542429939,-0.01876805744573007,0.4022222222222222,-0.0977777777777778
CF,16,F1_DIRECTION,linear_qr,0.9,4,2800,450,0.001714499951796063,0.0016611897003414695,-0.032091609672053156,0.9,0.0
CF,16,F1_DIRECTION,gbr_quantile,0.1,0,1000,450,0.0016042505785174176,0.0014185512251101737,-0.13090775300893442,0.12222222222222222,0.022222222222222213
CF,16,F1_DIRECTION,gbr_quantile,0.5,0,1000,450,0.003239471609501354,0.003169850218180592,-0.02196362178927269,0.4,-0.09999999999999998
CF,16,F1_DIRECTION,gbr_quantile,0.9,0,1000,450,0.0019530196406330484,0.0017576796112272195,-0.11113517398625428,0.8244444444444444,-0.0755555555555556
CF,16,F1_DIRECTION,gbr_quantile,0.1,1,1450,450,0.0012480597046287173,0.0010590943512381427,-0.17842164219803758,0.16,0.06
CF,16,F1_DIRECTION,gbr_quantile,0.5,1,1450,450,0.002684891060006797,0.0026161275529604203,-0.02628446268553053,0.6155555555555555,0.11555555555555552
CF,16,F1_DIRECTION,gbr_quantile,0.9,1,1450,450,0.0013430697349330186,0.0013185584156249592,-0.018589483042692256,0.9488888888888889,0.04888888888888887
CF,16,F1_DIRECTION,gbr_quantile,0.1,2,1900,450,0.001532945577146894,0.0014902483727760542,-0.02865106592352995,0.11555555555555555,0.015555555555555545
CF,16,F1_DIRECTION,gbr_quantile,0.5,2,1900,450,0.002889677181056068,0.002874734969443562,-0.005197770149711456,0.3844444444444444,-0.11555555555555558
CF,16,F1_DIRECTION,gbr_quantile,0.9,2,1900,450,0.001494398818483826,0.0014767748277179258,-0.011934108325190484,0.9022222222222223,0.0022222222222222365
CF,16,F1_DIRECTION,gbr_quantile,0.1,3,2350,450,0.0012641012736091541,0.0012268890262377987,-0.03033057316150689,0.09333333333333334,-0.006666666666666668
CF,16,F1_DIRECTION,gbr_quantile,0.5,3,2350,450,0.002456805137081199,0.0023589151859209037,-0.04149786806433231,0.4888888888888889,-0.011111111111111127
CF,16,F1_DIRECTION,gbr_quantile,0.9,3,2350,450,0.001215239521730412,0.001206849856564675,-0.006951705815020359,0.9333333333333333,0.033333333333333326
CF,16,F1_DIRECTION,gbr_quantile,0.1,4,2800,450,0.0012987415987464998,0.0012862194944510887,-0.009735588948412754,0.08666666666666667,-0.013333333333333336
CF,16,F1_DIRECTION,gbr_quantile,0.5,4,2800,450,0.002844161747933874,0.002772764542429939,-0.025749465708821084,0.4111111111111111,-0.0888888888888889
CF,16,F1_DIRECTION,gbr_quantile,0.9,4,2800,450,0.0016861407492114516,0.0016611897003414695,-0.015019987702098891,0.8977777777777778,-0.0022222222222222365
CF,16,F2_ACTIVITY,linear_qr,0.1,0,1000,450,0.0017177850462800754,0.0014185512251101737,-0.21094326089398807,0.11333333333333333,0.013333333333333322
CF,16,F2_ACTIVITY,linear_qr,0.5,0,1000,450,0.0032129779526080347,0.003169850218180592,-0.013605606403761517,0.4088888888888889,-0.09111111111111109
CF,16,F2_ACTIVITY,linear_qr,0.9,0,1000,450,0.001774659508282894,0.0017576796112272195,-0.009660405085895496,0.86,-0.040000000000000036
CF,16,F2_ACTIVITY,linear_qr,0.1,1,1450,450,0.0014104105735491487,0.0010590943512381427,-0.33171380991721544,0.1688888888888889,0.06888888888888889
CF,16,F2_ACTIVITY,linear_qr,0.5,1,1450,450,0.0027450197133558657,0.0026161275529604203,-0.04926830125296866,0.6155555555555555,0.11555555555555552
CF,16,F2_ACTIVITY,linear_qr,0.9,1,1450,450,0.00132197652159418,0.0013185584156249592,-0.002592305300027853,0.9533333333333334,0.053333333333333344
CF,16,F2_ACTIVITY,linear_qr,0.1,2,1900,450,0.0015016679387082682,0.0014902483727760542,-0.007662860863214105,0.10888888888888888,0.008888888888888877
CF,16,F2_ACTIVITY,linear_qr,0.5,2,1900,450,0.0029086071274535257,0.002874734969443562,-0.011782706360760509,0.3977777777777778,-0.10222222222222221
CF,16,F2_ACTIVITY,linear_qr,0.9,2,1900,450,0.0014209524341165266,0.0014767748277179258,0.037800206608113784,0.9044444444444445,0.004444444444444473
CF,16,F2_ACTIVITY,linear_qr,0.1,3,2350,450,0.00126531435706956,0.0012268890262377987,-0.03131932066389975,0.06666666666666667,-0.03333333333333334
CF,16,F2_ACTIVITY,linear_qr,0.5,3,2350,450,0.002386823695527154,0.0023589151859209037,-0.01183107801960026,0.4911111111111111,-0.00888888888888889
CF,16,F2_ACTIVITY,linear_qr,0.9,3,2350,450,0.0012029512887709575,0.001206849856564675,0.003230366870005552,0.9422222222222222,0.04222222222222216
CF,16,F2_ACTIVITY,linear_qr,0.1,4,2800,450,0.0012902410306525065,0.0012862194944510887,-0.003126632910453564,0.08666666666666667,-0.013333333333333336
CF,16,F2_ACTIVITY,linear_qr,0.5,4,2800,450,0.002817469675847112,0.002772764542429939,-0.016122946154668805,0.41555555555555557,-0.08444444444444443
CF,16,F2_ACTIVITY,linear_qr,0.9,4,2800,450,0.0016868780758194967,0.0016611897003414695,-0.015463842252782412,0.8911111111111111,-0.008888888888888946
CF,16,F2_ACTIVITY,gbr_quantile,0.1,0,1000,450,0.0015876189505983494,0.0014185512251101737,-0.11918337702259918,0.10222222222222223,0.0022222222222222227
CF,16,F2_ACTIVITY,gbr_quantile,0.5,0,1000,450,0.0032431026765005486,0.003169850218180592,-0.023109122916855407,0.40444444444444444,-0.09555555555555556
CF,16,F2_ACTIVITY,gbr_quantile,0.9,0,1000,450,0.0019524260134943681,0.0017576796112272195,-0.1107974405706258,0.8333333333333334,-0.06666666666666665
CF,16,F2_ACTIVITY,gbr_quantile,0.1,1,1450,450,0.0012675270622992812,0.0010590943512381427,-0.19680277854137218,0.17555555555555555,0.07555555555555554
CF,16,F2_ACTIVITY,gbr_quantile,0.5,1,1450,450,0.0026607409585313177,0.0026161275529604203,-0.01705322262303799,0.6111111111111112,0.11111111111111116
CF,16,F2_ACTIVITY,gbr_quantile,0.9,1,1450,450,0.0013241178003513992,0.0013185584156249592,-0.0042162597125474655,0.9533333333333334,0.053333333333333344
CF,16,F2_ACTIVITY,gbr_quantile,0.1,2,1900,450,0.0015395132801518403,0.0014902483727760542,-0.033058185652647065,0.1111111111111111,0.0111111111111111
CF,16,F2_ACTIVITY,gbr_quantile,0.5,2,1900,450,0.002917569792514738,0.002874734969443562,-0.014900442484778731,0.3711111111111111,-0.1288888888888889
CF,16,F2_ACTIVITY,gbr_quantile,0.9,2,1900,450,0.0014940642227895804,0.0014767748277179258,-0.011707536414587993,0.9088888888888889,0.008888888888888835
CF,16,F2_ACTIVITY,gbr_quantile,0.1,3,2350,450,0.0012369551356391187,0.0012268890262377987,-0.008204580191076616,0.08666666666666667,-0.013333333333333336
CF,16,F2_ACTIVITY,gbr_quantile,0.5,3,2350,450,0.0024026213322792113,0.0023589151859209037,-0.018528070283817755,0.4955555555555556,-0.0044444444444444176
CF,16,F2_ACTIVITY,gbr_quantile,0.9,3,2350,450,0.0012036438834152415,0.001206849856564675,0.002656480532350014,0.9333333333333333,0.033333333333333326
CF,16,F2_ACTIVITY,gbr_quantile,0.1,4,2800,450,0.0013136608215502162,0.0012862194944510887,-0.021334871083444895,0.08,-0.020000000000000004
CF,16,F2_ACTIVITY,gbr_quantile,0.5,4,2800,450,0.002863532173405028,0.002772764542429939,-0.032735426894756836,0.3888888888888889,-0.1111111111111111
CF,16,F2_ACTIVITY,gbr_quantile,0.9,4,2800,450,0.0016661012507974203,0.0016611897003414695,-0.002956646345050995,0.8933333333333333,-0.00666666666666671
CF,16,F3_VOL,linear_qr,0.1,0,1000,450,0.0017303369694398622,0.0014185512251101737,-0.2197916711153476,0.11555555555555555,0.015555555555555545
CF,16,F3_VOL,linear_qr,0.5,0,1000,450,0.003191845667878826,0.003169850218180592,-0.0069389555292169725,0.41333333333333333,-0.08666666666666667
CF,16,F3_VOL,linear_qr,0.9,0,1000,450,0.0017641834831951596,0.0017576796112272195,-0.003700260233091557,0.8555555555555555,-0.04444444444444451
CF,16,F3_VOL,linear_qr,0.1,1,1450,450,0.001372272536707465,0.0010590943512381427,-0.29570376341182336,0.1711111111111111,0.0711111111111111
CF,16,F3_VOL,linear_qr,0.5,1,1450,450,0.0027572077372799027,0.0026161275529604203,-0.053927104647415014,0.6066666666666667,0.10666666666666669
CF,16,F3_VOL,linear_qr,0.9,1,1450,450,0.0013387225318652989,0.0013185584156249592,-0.015292546770316884,0.9577777777777777,0.057777777777777706
CF,16,F3_VOL,linear_qr,0.1,2,1900,450,0.0015011817227584023,0.0014902483727760542,-0.007336595819917857,0.11555555555555555,0.015555555555555545
CF,16,F3_VOL,linear_qr,0.5,2,1900,450,0.002915015000409958,0.002874734969443562,-0.01401173721909843,0.39555555555555555,-0.10444444444444445
CF,16,F3_VOL,linear_qr,0.9,2,1900,450,0.001422687253198769,0.0014767748277179258,0.036625471604725846,0.9,0.0
CF,16,F3_VOL,linear_qr,0.1,3,2350,450,0.0012336036524766697,0.0012268890262377987,-0.00547288800802237,0.06666666666666667,-0.03333333333333334
CF,16,F3_VOL,linear_qr,0.5,3,2350,450,0.002372965971978202,0.0023589151859209037,-0.005956460894041227,0.4911111111111111,-0.00888888888888889
CF,16,F3_VOL,linear_qr,0.9,3,2350,450,0.001204066230307816,0.001206849856564675,0.002306522424241453,0.94,0.039999999999999925
CF,16,F3_VOL,linear_qr,0.1,4,2800,450,0.001340619089430882,0.0012862194944510887,-0.04229417701603788,0.09111111111111111,-0.00888888888888889
CF,16,F3_VOL,linear_qr,0.5,4,2800,450,0.002813656645798272,0.002772764542429939,-0.014747773473941184,0.41333333333333333,-0.08666666666666667
CF,16,F3_VOL,linear_qr,0.9,4,2800,450,0.0016913635814394918,0.0016611897003414695,-0.018164018890690192,0.8933333333333333,-0.00666666666666671
CF,16,F3_VOL,gbr_quantile,0.1,0,1000,450,0.0015768739083957418,0.0014185512251101737,-0.11160871774177328,0.1,0.0
CF,16,F3_VOL,gbr_quantile,0.5,0,1000,450,0.0032112983179410975,0.003169850218180592,-0.013075728159892552,0.4088888888888889,-0.09111111111111109
CF,16,F3_VOL,gbr_quantile,0.9,0,1000,450,0.001861447641978293,0.0017576796112272195,-0.0590369428468378,0.8466666666666667,-0.053333333333333344
CF,16,F3_VOL,gbr_quantile,0.1,1,1450,450,0.0012436364818961818,0.0010590943512381427,-0.1742452222904396,0.17555555555555555,0.07555555555555554
CF,16,F3_VOL,gbr_quantile,0.5,1,1450,450,0.002636618870419918,0.0026161275529604203,-0.007832690510946039,0.6155555555555555,0.11555555555555552
CF,16,F3_VOL,gbr_quantile,0.9,1,1450,450,0.0013309706435701773,0.0013185584156249592,-0.00941348354242999,0.9644444444444444,0.06444444444444442
CF,16,F3_VOL,gbr_quantile,0.1,2,1900,450,0.0015472125414391056,0.0014902483727760542,-0.03822461389904941,0.1111111111111111,0.0111111111111111
CF,16,F3_VOL,gbr_quantile,0.5,2,1900,450,0.002945449495153399,0.002874734969443562,-0.024598624381545697,0.36666666666666664,-0.13333333333333336
CF,16,F3_VOL,gbr_quantile,0.9,2,1900,450,0.0014980249941568152,0.0014767748277179258,-0.014389577909942775,0.9088888888888889,0.008888888888888835
CF,16,F3_VOL,gbr_quantile,0.1,3,2350,450,0.001229986665406463,0.0012268890262377987,-0.002524791649790137,0.08444444444444445,-0.015555555555555559
CF,16,F3_VOL,gbr_quantile,0.5,3,2350,450,0.0024124156746426293,0.0023589151859209037,-0.02268012391502716,0.4955555555555556,-0.0044444444444444176
CF,16,F3_VOL,gbr_quantile,0.9,3,2350,450,0.0011910064830256706,0.001206849856564675,0.013127874567680609,0.9377777777777778,0.0377777777777778
CF,16,F3_VOL,gbr_quantile,0.1,4,2800,450,0.0013111744349762614,0.0012862194944510887,-0.01940177445049729,0.08,-0.020000000000000004
