instrument,horizon,quantile,fold,feature,coefficient
I,8,0.1,4,feat_15m_ret_4,0.00045514977157018927
I,8,0.1,4,feat_15m_ret_8,0.0001964002614297975
I,8,0.1,4,feat_15m_ret_16,0.0004452760428356839
I,8,0.1,4,feat_15m_location_32,3.271518102620731e-05
I,8,0.1,4,feat_time_bars_since_segment_start,-0.00022868220500497528
I,8,0.1,4,feat_time_after_long_gap,-7.531688770409171e-05
I,8,0.1,4,feat_15m_volume_ratio_32,-5.4974388328163665e-05
I,8,0.1,4,feat_15m_oi_log_change_4,0.0013962767002710821
I,8,0.1,4,feat_5m_1h_rv,-0.0017441694902309546
I,8,0.1,4,feat_5m_rv_rate_ratio_1h_4h,0.001016412219746185
I,8,0.5,4,feat_15m_ret_1,-0.0001396019963425442
I,8,0.5,4,feat_15m_ret_4,-0.00041983029561883144
I,8,0.5,4,feat_15m_ret_8,-0.0001356112819517133
I,8,0.5,4,feat_15m_ret_16,6.754645678971386e-05
I,8,0.5,4,feat_15m_location_32,-0.00011888331966679883
I,8,0.5,4,feat_time_bars_since_segment_start,0.0001865816713688243
I,8,0.5,4,feat_time_after_long_gap,-0.00019361447938161182
I,8,0.5,4,feat_15m_volume_ratio_32,-0.00012046119956140783
I,8,0.5,4,feat_15m_oi_log_change_4,8.049648041354423e-06
I,8,0.5,4,feat_5m_1h_rv,-0.0005554478099412827
I,8,0.5,4,feat_5m_rv_rate_ratio_1h_4h,0.000607159925467045
I,8,0.9,4,feat_15m_ret_1,-0.0001081132206590135
I,8,0.9,4,feat_15m_ret_4,-0.00039247786328234444
I,8,0.9,4,feat_15m_ret_8,-5.840832468520584e-06
I,8,0.9,4,feat_15m_ret_16,-0.000831174938805104
I,8,0.9,4,feat_15m_location_32,0.0007808167129739115
I,8,0.9,4,feat_time_bars_since_segment_start,0.0005515966689108839
I,8,0.9,4,feat_time_after_long_gap,-0.00020811304761904454
I,8,0.9,4,feat_15m_volume_ratio_32,0.00020031309761691507
I,8,0.9,4,feat_15m_oi_log_change_4,-0.0005668571763280939
I,8,0.9,4,feat_5m_1h_rv,-1.3917951714238697e-05
I,8,0.9,4,feat_5m_rv_rate_ratio_1h_4h,7.357764761904705e-06
I,16,0.1,0,feat_15m_ret_1,-9.620169834964859e-05
I,16,0.1,0,feat_15m_ret_4,-0.0006125407142059758
I,16,0.1,0,feat_15m_ret_8,0.00025242383597153526
I,16,0.1,0,feat_15m_ret_16,-0.0025724380556421964
I,16,0.1,0,feat_15m_location_32,0.0031958851578099187
I,16,0.1,0,feat_time_bars_since_segment_start,1.883097390759576e-05
I,16,0.1,0,feat_time_after_long_gap,-0.0004188194104229734
I,16,0.1,0,feat_15m_volume_ratio_32,0.0007004795601136744
I,16,0.1,0,feat_15m_oi_log_change_4,0.00046185784772740366
I,16,0.1,0,feat_5m_1h_rv,-0.0015077282406928073
I,16,0.1,0,feat_5m_rv_rate_ratio_1h_4h,0.00046938440016746865
I,16,0.5,0,feat_15m_ret_1,-0.0003004455199152508
I,16,0.5,0,feat_15m_ret_4,-0.0008725879742670742
I,16,0.5,0,feat_15m_ret_8,0.000678877625945955
I,16,0.5,0,feat_15m_ret_16,-0.003248289127752625
I,16,0.5,0,feat_15m_location_32,0.001671450307143971
I,16,0.5,0,feat_time_bars_since_segment_start,0.00012874694889525496
I,16,0.5,0,feat_time_after_long_gap,-4.148800466594066e-05
I,16,0.5,0,feat_15m_volume_ratio_32,-0.00029466099515542435
I,16,0.5,0,feat_15m_oi_log_change_4,-0.0013862219547128238
I,16,0.5,0,feat_5m_1h_rv,-0.0006446190510051908
I,16,0.5,0,feat_5m_rv_rate_ratio_1h_4h,0.0007251951686291387
I,16,0.9,0,feat_15m_ret_1,-7.784202402478504e-05
I,16,0.9,0,feat_15m_ret_4,-0.0013743054159134635
I,16,0.9,0,feat_15m_ret_8,-0.0005427607401141554
I,16,0.9,0,feat_15m_ret_16,-0.00040133339444989416
I,16,0.9,0,feat_15m_location_32,0.0025693443424521147
I,16,0.9,0,feat_time_bars_since_segment_start,0.0009136782867374016
I,16,0.9,0,feat_time_after_long_gap,-0.0014325849347761558
I,16,0.9,0,feat_15m_volume_ratio_32,0.00018567216226274955
I,16,0.9,0,feat_15m_oi_log_change_4,-0.0017693068366129935
I,16,0.9,0,feat_5m_1h_rv,-0.00033870377096597296
I,16,0.9,0,feat_5m_rv_rate_ratio_1h_4h,-0.0003760503689301338
I,16,0.1,1,feat_15m_ret_1,-0.000575862918317787
I,16,0.1,1,feat_15m_ret_4,-0.00033861507519797747
I,16,0.1,1,feat_15m_ret_8,4.3345323669234534e-05
I,16,0.1,1,feat_15m_ret_16,-0.001374306857913511
I,16,0.1,1,feat_15m_location_32,0.002131494002220417
I,16,0.1,1,feat_time_bars_since_segment_start,-0.0005066157954034901
I,16,0.1,1,feat_time_after_long_gap,-0.00022853428198370352
I,16,0.1,1,feat_15m_volume_ratio_32,-0.00010206290812399003
I,16,0.1,1,feat_15m_oi_log_change_4,0.002160388368644509
I,16,0.1,1,feat_5m_1h_rv,-0.00345402801696898
I,16,0.1,1,feat_5m_rv_rate_ratio_1h_4h,0.0008393670154603164
I,16,0.5,1,feat_15m_ret_1,-0.0004571507698399247
I,16,0.5,1,feat_15m_ret_4,-0.00010889977842342574
I,16,0.5,1,feat_15m_ret_8,0.000246994272751395
I,16,0.5,1,feat_15m_ret_16,-0.0015352295065832698
I,16,0.5,1,feat_15m_location_32,0.0006114595842792807
I,16,0.5,1,feat_time_bars_since_segment_start,0.0003244953691452516
I,16,0.5,1,feat_time_after_long_gap,-0.00012747532098729652
I,16,0.5,1,feat_15m_volume_ratio_32,-0.00011047507917360592
I,16,0.5,1,feat_15m_oi_log_change_4,-0.00022552933784433747
I,16,0.5,1,feat_5m_1h_rv,-0.001230212040892306
I,16,0.5,1,feat_5m_rv_rate_ratio_1h_4h,0.000818466251344595
I,16,0.9,1,feat_15m_ret_1,-0.00014780301490433334
I,16,0.9,1,feat_15m_ret_4,-0.0003302304362674142
I,16,0.9,1,feat_15m_ret_8,-0.0007122219006576947
I,16,0.9,1,feat_15m_ret_16,-0.001027667335523536
I,16,0.9,1,feat_15m_location_32,0.002893086017434156
I,16,0.9,1,feat_time_bars_since_segment_start,0.001418772007432332
I,16,0.9,1,feat_time_after_long_gap,-0.0010626554583504498
I,16,0.9,1,feat_15m_volume_ratio_32,0.0003074238455762568
I,16,0.9,1,feat_15m_oi_log_change_4,-0.0007344930357171678
I,16,0.9,1,feat_5m_1h_rv,-0.001473206770083
I,16,0.9,1,feat_5m_rv_rate_ratio_1h_4h,0.001377980651082558
I,16,0.1,2,feat_15m_ret_1,-0.0006545268090295184
I,16,0.1,2,feat_15m_ret_4,-0.0002318507807050554
I,16,0.1,2,feat_15m_ret_8,0.000584800300348541
I,16,0.1,2,feat_15m_ret_16,-0.0010319541706842819
I,16,0.1,2,feat_15m_location_32,0.001302123562094444
I,16,0.1,2,feat_time_bars_since_segment_start,-0.0008927402370282857
I,16,0.1,2,feat_time_after_long_gap,-0.00027689308000999744
I,16,0.1,2,feat_15m_volume_ratio_32,-0.00043689627284312
I,16,0.1,2,feat_15m_oi_log_change_4,0.002111979855461865
I,16,0.1,2,feat_5m_1h_rv,-0.0030525153649928224
I,16,0.1,2,feat_5m_rv_rate_ratio_1h_4h,0.0005190152865457751
I,16,0.5,2,feat_15m_ret_1,-0.00034583785345454585
I,16,0.5,2,feat_15m_ret_4,-0.00047361849848565404
I,16,0.5,2,feat_15m_ret_8,4.9396913286958435e-05
I,16,0.5,2,feat_15m_ret_16,-0.0009418346587932149
I,16,0.5,2,feat_15m_location_32,0.0006352014118830822
I,16,0.5,2,feat_time_bars_since_segment_start,-6.648387993234129e-05
I,16,0.5,2,feat_time_after_long_gap,7.390552217461264e-05
I,16,0.5,2,feat_15m_volume_ratio_32,-8.428028865500966e-05
I,16,0.5,2,feat_15m_oi_log_change_4,-8.479040158000072e-05
I,16,0.5,2,feat_5m_1h_rv,-0.001156096534818339
I,16,0.5,2,feat_5m_rv_rate_ratio_1h_4h,0.0003976151488855807
I,16,0.9,2,feat_15m_ret_1,-0.0002709991057661345
I,16,0.9,2,feat_15m_ret_4,-0.0007117451591493288
I,16,0.9,2,feat_15m_ret_8,-0.0003420095363638876
I,16,0.9,2,feat_15m_ret_16,-0.0012866550956781115
I,16,0.9,2,feat_15m_location_32,0.003377591658557181
I,16,0.9,2,feat_time_bars_since_segment_start,0.0012466504013117377
I,16,0.9,2,feat_time_after_long_gap,-0.0007451346804681507
I,16,0.9,2,feat_15m_volume_ratio_32,0.0004764314761137998
I,16,0.9,2,feat_15m_oi_log_change_4,-0.0010231877208389157
I,16,0.9,2,feat_5m_1h_rv,-0.0007520866312540947
I,16,0.9,2,feat_5m_rv_rate_ratio_1h_4h,0.0007888006770866957
I,16,0.1,3,feat_15m_ret_1,-0.00040761771697359636
I,16,0.1,3,feat_15m_ret_4,-0.0006715807781493844
I,16,0.1,3,feat_15m_ret_8,0.0007415377922538536
I,16,0.1,3,feat_15m_ret_16,-0.0010985873398885843
I,16,0.1,3,feat_15m_location_32,0.0013881646392288514
I,16,0.1,3,feat_time_bars_since_segment_start,-0.0007516817605372868
I,16,0.1,3,feat_time_after_long_gap,-0.00020524931867302348
I,16,0.1,3,feat_15m_volume_ratio_32,-0.00035338291218514715
I,16,0.1,3,feat_15m_oi_log_change_4,0.0004025526935911769
I,16,0.1,3,feat_5m_1h_rv,-0.001067144865509404
I,16,0.1,3,feat_5m_rv_rate_ratio_1h_4h,0.0004439700481074064
I,16,0.5,3,feat_15m_ret_1,-0.00037177732880037137
I,16,0.5,3,feat_15m_ret_4,-0.000259251364339663
I,16,0.5,3,feat_15m_ret_8,6.695439203440908e-05
I,16,0.5,3,feat_15m_ret_16,-0.0008637361631103296
I,16,0.5,3,feat_15m_location_32,0.0004301615684527106
I,16,0.5,3,feat_time_bars_since_segment_start,-0.00017152722252509298
I,16,0.5,3,feat_time_after_long_gap,5.186975880117628e-05
I,16,0.5,3,feat_15m_volume_ratio_32,-0.00010636218900478246
I,16,0.5,3,feat_15m_oi_log_change_4,-6.872702557681491e-05
I,16,0.5,3,feat_5m_1h_rv,-0.001041180197970838
I,16,0.5,3,feat_5m_rv_rate_ratio_1h_4h,0.0004228562030750286
I,16,0.9,3,feat_15m_ret_1,-7.119068391956685e-05
I,16,0.9,3,feat_15m_ret_4,-0.00030912335704145496
I,16,0.9,3,feat_15m_ret_8,-0.0006088942070847305
I,16,0.9,3,feat_15m_ret_16,-0.001135710585587357
I,16,0.9,3,feat_15m_location_32,0.001516301299817991
I,16,0.9,3,feat_time_bars_since_segment_start,0.000757435333974406
I,16,0.9,3,feat_time_after_long_gap,-0.0004687747369572013
I,16,0.9,3,feat_15m_volume_ratio_32,-4.630600823716301e-05
I,16,0.9,3,feat_15m_oi_log_change_4,0.0003481490319070035
I,16,0.9,3,feat_5m_1h_rv,-0.00048583608346545635
I,16,0.9,3,feat_5m_rv_rate_ratio_1h_4h,0.0005658678877116583
I,16,0.1,4,feat_15m_ret_1,-0.0006321695735085738
I,16,0.1,4,feat_15m_ret_4,-0.0003049590084417878
I,16,0.1,4,feat_15m_ret_8,0.0005800690399074706
I,16,0.1,4,feat_15m_ret_16,-0.0006098767576040052
I,16,0.1,4,feat_15m_location_32,0.0014889892351004428
I,16,0.1,4,feat_time_bars_since_segment_start,-0.00013770259209137752
I,16,0.1,4,feat_time_after_long_gap,-0.0004131288729572695
I,16,0.1,4,feat_15m_volume_ratio_32,-0.0004577644761744369
I,16,0.1,4,feat_15m_oi_log_change_4,0.0011795359229441996
I,16,0.1,4,feat_5m_1h_rv,-0.0018050595922168764
I,16,0.1,4,feat_5m_rv_rate_ratio_1h_4h,0.0005348752315872078
I,16,0.5,4,feat_15m_ret_1,-0.0004115005116124895
I,16,0.5,4,feat_15m_ret_4,-0.00013512558448913148
I,16,0.5,4,feat_15m_ret_8,0.00017067444332503995
I,16,0.5,4,feat_15m_ret_16,-0.0006474748498208888
I,16,0.5,4,feat_15m_location_32,0.00012711019763257106
I,16,0.5,4,feat_time_bars_since_segment_start,-8.527118220145636e-05
I,16,0.5,4,feat_time_after_long_gap,3.3245790397301413e-06
I,16,0.5,4,feat_15m_volume_ratio_32,-0.00014988463095329555
I,16,0.5,4,feat_15m_oi_log_change_4,0.00010116178821106063
I,16,0.5,4,feat_5m_1h_rv,-0.0010635322597504087
I,16,0.5,4,feat_5m_rv_rate_ratio_1h_4h,0.0004523258244640797
I,16,0.9,4,feat_15m_ret_1,-4.690299021479955e-05
I,16,0.9,4,feat_15m_ret_4,1.2167076802617887e-05
I,16,0.9,4,feat_15m_ret_8,-0.0004356867867746462
I,16,0.9,4,feat_15m_ret_16,-0.001101774001679837
I,16,0.9,4,feat_15m_location_32,0.0011119335948986855
I,16,0.9,4,feat_time_bars_since_segment_start,0.0007941987096452247
I,16,0.9,4,feat_time_after_long_gap,-0.00036935196763576814
I,16,0.9,4,feat_15m_volume_ratio_32,2.9575445022418243e-05
I,16,0.9,4,feat_15m_oi_log_change_4,0.00030191435625479793
I,16,0.9,4,feat_5m_1h_rv,-0.0006877654896222825
I,16,0.9,4,feat_5m_rv_rate_ratio_1h_4h,0.0006470579024295067
SC,4,0.1,0,feat_15m_ret_1,0.0001785960179065147
SC,4,0.1,0,feat_15m_ret_4,4.36541263749552e-05
SC,4,0.1,0,feat_15m_ret_8,0.0016681034707835747
SC,4,0.1,0,feat_15m_ret_16,-0.0008529527045516145
SC,4,0.1,0,feat_15m_location_32,-0.0003862755311038034
SC,4,0.1,0,feat_time_bars_since_segment_start,-0.0002409566936953487
SC,4,0.1,0,feat_time_after_long_gap,0.00046902646238036885
SC,4,0.1,0,feat_15m_volume_ratio_32,0.0005537828324148527
SC,4,0.1,0,feat_15m_oi_log_change_4,0.0007997894610396374
SC,4,0.1,0,feat_5m_1h_rv,-9.940780223486557e-05
SC,4,0.1,0,feat_5m_rv_rate_ratio_1h_4h,-0.0004942110668468639
SC,4,0.5,0,feat_15m_ret_1,-8.310125996748245e-05
SC,4,0.5,0,feat_15m_ret_4,-0.00025761545421235365
SC,4,0.5,0,feat_15m_ret_8,0.00020224459889808152
SC,4,0.5,0,feat_15m_ret_16,-0.0003847570126709014
SC,4,0.5,0,feat_15m_location_32,0.0004329843432880907
SC,4,0.5,0,feat_time_bars_since_segment_start,-0.00011960454213683558
SC,4,0.5,0,feat_time_after_long_gap,0.00011668728386843528
SC,4,0.5,0,feat_15m_volume_ratio_32,0.0004833936442121369
SC,4,0.5,0,feat_15m_oi_log_change_4,0.0003121312986548095
SC,4,0.5,0,feat_5m_1h_rv,-0.0010964904111201155
SC,4,0.5,0,feat_5m_rv_rate_ratio_1h_4h,0.00033738951308401815
SC,4,0.9,0,feat_15m_ret_1,-0.00019128852634426788
SC,4,0.9,0,feat_15m_ret_4,0.0005539206952392746
SC,4,0.9,0,feat_15m_ret_8,-0.0004379973458537229
SC,4,0.9,0,feat_15m_ret_16,0.0004641889340873766
SC,4,0.9,0,feat_15m_location_32,8.42055563461318e-06
SC,4,0.9,0,feat_time_bars_since_segment_start,0.001000306024640826
SC,4,0.9,0,feat_time_after_long_gap,4.158280592368057e-05
SC,4,0.9,0,feat_15m_volume_ratio_32,0.0008901806998700153
SC,4,0.9,0,feat_15m_oi_log_change_4,-0.00014472139419232524
SC,4,0.9,0,feat_5m_1h_rv,-0.000503448911383825
SC,4,0.9,0,feat_5m_rv_rate_ratio_1h_4h,0.00035107235976047913
SC,4,0.1,1,feat_15m_ret_1,-1.823440612450694e-05
SC,4,0.1,1,feat_15m_ret_4,-0.0005272212922216674
SC,4,0.1,1,feat_15m_ret_8,0.0008960641346176641
SC,4,0.1,1,feat_15m_ret_16,-0.0002501648032787635
SC,4,0.1,1,feat_15m_location_32,-0.0002049779172273302
SC,4,0.1,1,feat_time_bars_since_segment_start,-8.982641426916643e-05
SC,4,0.1,1,feat_time_after_long_gap,0.00029495918659959994
SC,4,0.1,1,feat_15m_volume_ratio_32,0.00026619237644962446
SC,4,0.1,1,feat_15m_oi_log_change_4,-0.00012817405408932958
SC,4,0.1,1,feat_5m_1h_rv,-0.00014317025551809401
SC,4,0.1,1,feat_5m_rv_rate_ratio_1h_4h,-0.00033834193098120904
SC,4,0.5,1,feat_15m_ret_1,5.560626058433041e-05
SC,4,0.5,1,feat_15m_ret_4,-0.0004523975596115672
SC,4,0.5,1,feat_15m_ret_8,0.00038242318677697025
SC,4,0.5,1,feat_15m_ret_16,-0.00026176459477848
SC,4,0.5,1,feat_15m_location_32,0.00028874162902602844
SC,4,0.5,1,feat_time_bars_since_segment_start,5.443350056739191e-07
SC,4,0.5,1,feat_time_after_long_gap,5.107810038464048e-05
SC,4,0.5,1,feat_15m_volume_ratio_32,0.0002556470893395579
SC,4,0.5,1,feat_15m_oi_log_change_4,0.0002809002742035953
SC,4,0.5,1,feat_5m_1h_rv,-0.0006949314553345299
SC,4,0.5,1,feat_5m_rv_rate_ratio_1h_4h,0.00015770723527938125
SC,4,0.9,1,feat_15m_ret_1,-0.00021106683469120256
SC,4,0.9,1,feat_15m_ret_4,0.0006008741744905899
SC,4,0.9,1,feat_15m_ret_8,-0.0008912860971021778
SC,4,0.9,1,feat_15m_ret_16,0.0007939827344837869
SC,4,0.9,1,feat_15m_location_32,-2.5468794924583512e-05
SC,4,0.9,1,feat_time_bars_since_segment_start,-3.5913203520441046e-05
SC,4,0.9,1,feat_time_after_long_gap,0.00019263363367020336
SC,4,0.9,1,feat_15m_volume_ratio_32,0.0005896947268785591
SC,4,0.9,1,feat_15m_oi_log_change_4,-0.00011617784241716633
SC,4,0.9,1,feat_5m_1h_rv,-0.0006394455211353826
SC,4,0.9,1,feat_5m_rv_rate_ratio_1h_4h,0.0001835812192043488
SC,4,0.1,2,feat_15m_ret_1,-0.0001646693493497764
SC,4,0.1,2,feat_15m_ret_4,-0.000519567902640245
SC,4,0.1,2,feat_15m_ret_8,0.0013714702101417233
SC,4,0.1,2,feat_15m_ret_16,-0.00020289993959382848
SC,4,0.1,2,feat_15m_location_32,-0.0003310926950510342
SC,4,0.1,2,feat_time_bars_since_segment_start,-0.0001685256646746907
SC,4,0.1,2,feat_time_after_long_gap,-6.25171504633305e-05
SC,4,0.1,2,feat_15m_volume_ratio_32,0.00025090569360395015
SC,4,0.1,2,feat_15m_oi_log_change_4,0.00028747569629260195
SC,4,0.1,2,feat_5m_1h_rv,-0.00032383387112028044
SC,4,0.1,2,feat_5m_rv_rate_ratio_1h_4h,0.0002168084515448101
SC,4,0.5,2,feat_15m_ret_1,1.5735586929991816e-05
SC,4,0.5,2,feat_15m_ret_4,-0.0004253625219904966
SC,4,0.5,2,feat_15m_ret_8,0.0004460885602641446
SC,4,0.5,2,feat_15m_ret_16,-0.00039027958931002254
SC,4,0.5,2,feat_15m_location_32,0.000522440895429354
SC,4,0.5,2,feat_time_bars_since_segment_start,6.93562218046649e-05
SC,4,0.5,2,feat_time_after_long_gap,2.066549132704995e-05
SC,4,0.5,2,feat_15m_volume_ratio_32,0.00028462481904742713
SC,4,0.5,2,feat_15m_oi_log_change_4,0.00024032897990172616
SC,4,0.5,2,feat_5m_1h_rv,-0.0007529439212029174
SC,4,0.5,2,feat_5m_rv_rate_ratio_1h_4h,0.00032300391982641847
SC,4,0.9,2,feat_15m_ret_1,-0.00042414731030236734
SC,4,0.9,2,feat_15m_ret_4,0.0002220939901586584
SC,4,0.9,2,feat_15m_ret_8,-0.0010876307543138293
SC,4,0.9,2,feat_15m_ret_16,0.0008246451724636844
SC,4,0.9,2,feat_15m_location_32,0.0013569129928820388
SC,4,0.9,2,feat_time_bars_since_segment_start,0.0006106749763275773
SC,4,0.9,2,feat_time_after_long_gap,-0.00019007691041737098
SC,4,0.9,2,feat_15m_volume_ratio_32,0.0010096977529280833
SC,4,0.9,2,feat_15m_oi_log_change_4,-9.744292268339667e-05
SC,4,0.9,2,feat_5m_1h_rv,-0.0006173352009030986
SC,4,0.9,2,feat_5m_rv_rate_ratio_1h_4h,-0.00028171310839094537
SC,4,0.1,3,feat_15m_ret_1,8.446291986297606e-05
SC,4,0.1,3,feat_15m_ret_4,-0.0006447242861858625
SC,4,0.1,3,feat_15m_ret_8,0.0005288559149243547
SC,4,0.1,3,feat_15m_ret_16,0.0005517019436627915
SC,4,0.1,3,feat_15m_location_32,-0.0003867540321361592
SC,4,0.1,3,feat_time_bars_since_segment_start,7.710359133944743e-05
SC,4,0.1,3,feat_time_after_long_gap,-3.4800954400860275e-05
SC,4,0.1,3,feat_15m_volume_ratio_32,0.00041682788601762666
SC,4,0.1,3,feat_15m_oi_log_change_4,-2.6846681216822308e-05
SC,4,0.1,3,feat_5m_1h_rv,2.0130764399552955e-05
SC,4,0.1,3,feat_5m_rv_rate_ratio_1h_4h,-0.00021987256568169186
SC,4,0.5,3,feat_15m_ret_1,0.00027805353559504266
SC,4,0.5,3,feat_15m_ret_4,-0.0006114703954082358
SC,4,0.5,3,feat_15m_ret_8,0.00012762009684297505
SC,4,0.5,3,feat_15m_ret_16,-0.00026859654782563556
SC,4,0.5,3,feat_15m_location_32,0.0005976234366977974
SC,4,0.5,3,feat_time_bars_since_segment_start,0.00028371565898391586
SC,4,0.5,3,feat_time_after_long_gap,-5.773310254270039e-05
SC,4,0.5,3,feat_15m_volume_ratio_32,0.00032912923180628884
SC,4,0.5,3,feat_15m_oi_log_change_4,-0.00030540066791397337
SC,4,0.5,3,feat_5m_1h_rv,-0.00015527255885371734
SC,4,0.5,3,feat_5m_rv_rate_ratio_1h_4h,7.608333061982661e-05
SC,4,0.9,3,feat_15m_ret_1,-0.0001548058499211233
SC,4,0.9,3,feat_15m_ret_4,-0.0002435592813107615
SC,4,0.9,3,feat_15m_ret_8,-0.0021114539768896812
SC,4,0.9,3,feat_15m_ret_16,0.001245768462414725
SC,4,0.9,3,feat_15m_location_32,0.0016727195862169478
SC,4,0.9,3,feat_time_bars_since_segment_start,0.0006698992411057293
SC,4,0.9,3,feat_time_after_long_gap,-0.00019866855802695132
SC,4,0.9,3,feat_15m_volume_ratio_32,0.0007120756254623735
SC,4,0.9,3,feat_15m_oi_log_change_4,-0.0002169230462926109
SC,4,0.9,3,feat_5m_1h_rv,-0.0002564028062699834
SC,4,0.9,3,feat_5m_rv_rate_ratio_1h_4h,-0.000161996214933879
SC,4,0.1,4,feat_15m_ret_1,0.00011258975596773858
SC,4,0.1,4,feat_15m_ret_4,-0.0008192227841628695
SC,4,0.1,4,feat_15m_ret_8,0.0007658837162482829
SC,4,0.1,4,feat_15m_ret_16,0.00029133144764117394
SC,4,0.1,4,feat_15m_location_32,-0.0004682956663191814
SC,4,0.1,4,feat_time_bars_since_segment_start,0.0001273672804321436
SC,4,0.1,4,feat_time_after_long_gap,-9.982266997643389e-05
SC,4,0.1,4,feat_15m_volume_ratio_32,0.00038479458025547246
SC,4,0.1,4,feat_15m_oi_log_change_4,-3.610288066110746e-05
SC,4,0.1,4,feat_5m_1h_rv,-6.603566921892646e-05
SC,4,0.1,4,feat_5m_rv_rate_ratio_1h_4h,-0.0002532026748307598
SC,4,0.5,4,feat_15m_ret_1,0.0002859552903376941
SC,4,0.5,4,feat_15m_ret_4,-0.0005750868025493015
SC,4,0.5,4,feat_15m_ret_8,-0.00016806251807520098
SC,4,0.5,4,feat_15m_ret_16,-3.919376252013108e-05
SC,4,0.5,4,feat_15m_location_32,0.00045327737573079194
SC,4,0.5,4,feat_time_bars_since_segment_start,0.0002787209357801179
SC,4,0.5,4,feat_time_after_long_gap,-1.2069939983791032e-05
SC,4,0.5,4,feat_15m_volume_ratio_32,0.0002597666486009417
SC,4,0.5,4,feat_15m_oi_log_change_4,-0.00033376959177816817
SC,4,0.5,4,feat_5m_1h_rv,-0.00011655391274840487
SC,4,0.5,4,feat_5m_rv_rate_ratio_1h_4h,1.8870411357618843e-05
SC,4,0.9,4,feat_15m_ret_1,0.00022201198037266918
SC,4,0.9,4,feat_15m_ret_4,3.9738634417298194e-05
SC,4,0.9,4,feat_15m_ret_8,-0.0021067893552977677
SC,4,0.9,4,feat_15m_ret_16,0.0014378519013757943
SC,4,0.9,4,feat_15m_location_32,0.0011185301919722605
SC,4,0.9,4,feat_time_bars_since_segment_start,0.0006366470024964638
SC,4,0.9,4,feat_time_after_long_gap,-0.00010278908312924269
SC,4,0.9,4,feat_15m_volume_ratio_32,0.0006953519741524432
SC,4,0.9,4,feat_15m_oi_log_change_4,-0.00046571658873615355
SC,4,0.9,4,feat_5m_1h_rv,-0.0001503023682788958
SC,4,0.9,4,feat_5m_rv_rate_ratio_1h_4h,-0.00046493417664957693
SC,8,0.1,0,feat_15m_ret_1,3.913721347326828e-05
SC,8,0.1,0,feat_15m_ret_4,0.00029098656870270095
SC,8,0.1,0,feat_15m_ret_8,0.0003959732514567503
SC,8,0.1,0,feat_15m_ret_16,-0.0019252699611130846
SC,8,0.1,0,feat_15m_location_32,0.00014244972569569655
SC,8,0.1,0,feat_time_bars_since_segment_start,0.0011785774254908733
SC,8,0.1,0,feat_time_after_long_gap,-0.00044903466367009876
SC,8,0.1,0,feat_15m_volume_ratio_32,0.0007302685260277952
SC,8,0.1,0,feat_15m_oi_log_change_4,0.00029530266093395557
SC,8,0.1,0,feat_5m_1h_rv,-0.001298719071442358
SC,8,0.1,0,feat_5m_rv_rate_ratio_1h_4h,0.0009114781760343775
SC,8,0.5,0,feat_15m_ret_1,-0.000488555592386969
SC,8,0.5,0,feat_15m_ret_4,-0.0002671117015952763
SC,8,0.5,0,feat_15m_ret_8,0.00041437121530050076
SC,8,0.5,0,feat_15m_ret_16,-0.0012926388483799761
SC,8,0.5,0,feat_15m_location_32,0.0016398504845023963
SC,8,0.5,0,feat_time_bars_since_segment_start,-0.0005221822365921553
SC,8,0.5,0,feat_time_after_long_gap,0.0005336866193353171
SC,8,0.5,0,feat_15m_volume_ratio_32,-2.6067993856263878e-05
SC,8,0.5,0,feat_15m_oi_log_change_4,0.0007094823810069324
SC,8,0.5,0,feat_5m_1h_rv,-0.0019487237653433983
SC,8,0.5,0,feat_5m_rv_rate_ratio_1h_4h,0.0017349928773718532
SC,8,0.9,0,feat_15m_ret_1,-0.0008115693888686264
SC,8,0.9,0,feat_15m_ret_4,0.000599888200487635
SC,8,0.9,0,feat_15m_ret_8,-0.003120349755193341
SC,8,0.9,0,feat_15m_ret_16,0.0029207477881502105
SC,8,0.9,0,feat_15m_location_32,0.0021633959427877375
SC,8,0.9,0,feat_time_bars_since_segment_start,0.0012483983812927087
SC,8,0.9,0,feat_time_after_long_gap,0.001053232224905254
SC,8,0.9,0,feat_15m_volume_ratio_32,0.0005225986790275744
SC,8,0.9,0,feat_15m_oi_log_change_4,-0.0004430676571009521
SC,8,0.9,0,feat_5m_1h_rv,-0.002211745586105454
SC,8,0.9,0,feat_5m_rv_rate_ratio_1h_4h,0.0014634900639685091
SC,8,0.1,1,feat_15m_ret_1,0.00055183154386877
SC,8,0.1,1,feat_15m_ret_4,-0.0005193078188022135
SC,8,0.1,1,feat_15m_ret_8,-0.0002262853591990916
SC,8,0.1,1,feat_15m_ret_16,-0.0016222835831571079
SC,8,0.1,1,feat_15m_location_32,0.0008439037223373139
SC,8,0.1,1,feat_time_bars_since_segment_start,0.0006679514203898688
SC,8,0.1,1,feat_time_after_long_gap,-0.000207169040396147
SC,8,0.1,1,feat_15m_volume_ratio_32,0.001010851755682914
SC,8,0.1,1,feat_15m_oi_log_change_4,-0.0006210067437572134
SC,8,0.1,1,feat_5m_1h_rv,-0.0013108407852643362
SC,8,0.1,1,feat_5m_rv_rate_ratio_1h_4h,0.001250341858659423
SC,8,0.5,1,feat_15m_ret_1,7.166190793114629e-05
