instrument,horizon,features,stratum,learner,n,up_rate,auc,brier_skill,logloss_skill,calibration_slope,return_spread,mfe_up_top20,folds_evaluated
I,H30,P0,TOP20,gbr,940,0.4351063829787234,0.49915737709447044,-0.017389733903772964,-0.012896608394077136,-0.03490086014631312,-0.00040770659716368485,0.0025032325961123424,7
I,H30,P1,ALL,logistic,5711,0.44300472771843813,0.5351036850469624,0.003093954346447103,0.0022675883176175304,0.19194829269048994,0.0003569073641330044,0.0022433919761293496,7
I,H30,P1,ALL,gbr,5711,0.44300472771843813,0.5311086204775638,0.00033350446755864294,0.000235161038914522,0.1323839734959363,0.0002904626328323612,0.002179918128699476,7
I,H30,P1,TOP50,logistic,1800,0.44,0.5399731441398109,0.003828427041065008,0.002832519138483036,0.21930512708088137,0.000570537951154187,0.0025233601473651783,7
I,H30,P1,TOP50,gbr,1800,0.44,0.5230316558441559,-0.005193640483563078,-0.0037801528965681896,0.08834187876669768,0.0003642139627282671,0.002563797459986307,7
I,H30,P1,TOP30,logistic,927,0.4110032362459547,0.5436820397450319,-0.00031626040157073376,-0.00023913135344311165,0.21690340870986108,0.000719220011158336,0.0027133049468211555,7
I,H30,P1,TOP30,gbr,927,0.4110032362459547,0.5178439233557344,-0.01711562392182775,-0.012620477487922832,0.06398475553576159,0.0004416752705222656,0.002593559282086474,7
I,H30,P1,TOP20,logistic,490,0.4020408163265306,0.5225307946847768,-0.017516826143690656,-0.012892723995701738,0.10775457922796082,0.0009542738822608107,0.0029619785056061386,6
I,H30,P1,TOP20,gbr,490,0.4020408163265306,0.5140676703452817,-0.03715712145100025,-0.027646971442931045,0.021924514619915278,0.0001757578725181844,0.002387871719575393,6
I,H30,P2,ALL,logistic,4919,0.44053669445009147,0.5205674976658332,-0.0006822332121054764,-0.0004910819808030542,0.11811942487869248,0.0001502270664818752,0.0020761859002643578,7
I,H30,P2,ALL,gbr,4919,0.44053669445009147,0.5184023567036199,-0.0027109073683828644,-0.00199604739178727,0.09525444524797852,0.00026577723087800267,0.002070874245484502,7
I,H30,P2,TOP50,logistic,1368,0.43201754385964913,0.4972006088757358,-0.009982792829895448,-0.00722016552960425,0.03142063446083653,-0.00017633099064091429,0.002112988777069304,7
I,H30,P2,TOP50,gbr,1368,0.43201754385964913,0.5071046390843346,-0.01772731865900945,-0.013248449415560248,0.01820595349166264,-0.00010091324425912562,0.0020466290432580715,7
I,H30,P2,TOP30,logistic,694,0.3962536023054755,0.5165719244955522,-0.019303487953643783,-0.013743374727380298,0.12688083218851642,0.0005038554076860962,0.0024627242001769613,7
I,H30,P2,TOP30,gbr,694,0.3962536023054755,0.5209676719461922,-0.03392323277248388,-0.024804159522542557,0.04173552480388319,-1.1967506735131492e-05,0.002077542242760767,7
I,H30,P2,TOP20,logistic,323,0.3746130030959752,0.48408477211357503,-0.055677223774780904,-0.04010019796067099,0.012701452230435104,0.0009066433582026899,0.002735158949674831,5
I,H30,P2,TOP20,gbr,323,0.3746130030959752,0.4656738401112839,-0.10000883708816843,-0.07410264646764642,-0.06669541233640645,-0.00012941864221121662,0.002289489687614235,5
I,H30,P3,ALL,logistic,4919,0.44053669445009147,0.5260301523379229,-0.0004949632897017775,-0.00036063875725256267,0.12106406956864374,0.00019525092630085357,0.002028561188774078,7
I,H30,P3,ALL,gbr,4919,0.44053669445009147,0.5245402764512078,-0.0013927204728600984,-0.0010334345210472051,0.10997368621828855,0.00022723456164042865,0.0020786907699344367,7
I,H30,P3,TOP50,logistic,1368,0.43201754385964913,0.4984832548284324,-0.011933743430224242,-0.008659384793009872,0.02019528983166736,2.120932047514453e-05,0.002065695672717758,7
I,H30,P3,TOP50,gbr,1368,0.43201754385964913,0.5144912860648901,-0.016229653045611636,-0.012330807305755087,0.029458022557243245,5.3568637787077586e-05,0.0020751235069310313,7
I,H30,P3,TOP30,logistic,694,0.3962536023054755,0.5249468431330007,-0.01867113038801671,-0.013342414564893268,0.13068936530989952,0.0005760002895468239,0.0024534721503574938,7
I,H30,P3,TOP30,gbr,694,0.3962536023054755,0.5253113473638533,-0.03044507743658298,-0.022227004943383477,0.053796549017773296,0.00018708137196272946,0.002126426633393303,7
I,H30,P3,TOP20,logistic,323,0.3746130030959752,0.480688977988708,-0.0616524969037644,-0.04449407126519711,-0.0067867194304212395,0.0007620170811555647,0.002747545720951454,5
I,H30,P3,TOP20,gbr,323,0.3746130030959752,0.4626258080353489,-0.10074396823172993,-0.07457497675885527,-0.07070389333376821,-0.00020246549857690666,0.0022873856593077124,5
SC,H5,P0,ALL,logistic,21805,0.4689750057326301,0.5287317278102837,-0.0016108284014786367,-0.002144701016306927,0.08058189709973403,4.1296837054504966e-05,0.0018870635548657803,7
SC,H5,P0,ALL,gbr,21805,0.4689750057326301,0.5177687855806049,-0.0017311995241580114,-0.0012970601360122735,0.10489108376057746,-6.101755976768831e-05,0.001864110712034124,7
SC,H5,P0,TOP50,logistic,16506,0.47237368229734644,0.5284085020938287,-0.0007418520685789076,-0.0012169313956431616,0.09404074210503732,5.1443601252057014e-05,0.0019686239400948063,7
SC,H5,P0,TOP50,gbr,16506,0.47237368229734644,0.5197205769969057,-0.0026214761945382303,-0.001972253549629821,0.08200408268671103,-9.305621805053028e-05,0.0019200036966543418,7
SC,H5,P0,TOP30,logistic,13452,0.4791852512637526,0.5257091368605731,-0.0013570437740069163,-0.0017728482686989455,0.08012770098587911,9.212774846989569e-05,0.0021089901168378448,7
SC,H5,P0,TOP30,gbr,13452,0.4791852512637526,0.5128220512022451,-0.006511750603030331,-0.004883937975141306,0.03589445485387577,-3.307206488624624e-05,0.00206615455613526,7
SC,H5,P0,TOP20,logistic,10393,0.48080438756855576,0.5282503453146759,-0.0019718595988493792,-0.0027468367225336188,0.0737904046424474,5.0303048501969906e-05,0.002162323074802611,7
SC,H5,P0,TOP20,gbr,10393,0.48080438756855576,0.5203970974133776,-0.00737507521480385,-0.005749587467333006,0.05201311256675542,8.743428942857872e-05,0.0022678419286871207,7
SC,H5,P1,ALL,logistic,17843,0.4704926301630892,0.5234763217894608,-0.001819320611413655,-0.001649768496237769,0.11296389728635524,-9.773543142324888e-07,0.0018239005173107353,7
SC,H5,P1,ALL,gbr,17843,0.4704926301630892,0.5255831487130711,5.146243350573343e-06,-2.984718870924219e-05,0.13901120989764656,2.9558133381956685e-05,0.0019243058527519076,7
SC,H5,P1,TOP50,logistic,13369,0.47400703119156257,0.5235940060209439,-0.0008873058834939496,-0.0007693278720202201,0.1237487767971856,-3.068569628974078e-06,0.001913088383431234,7
SC,H5,P1,TOP50,gbr,13369,0.47400703119156257,0.5229626915295851,-0.0011195714846048421,-0.0008736724859981226,0.10951054145291833,-2.661275743097337e-05,0.001859759463764184,7
SC,H5,P1,TOP30,logistic,10876,0.4817028319235013,0.5243209261145522,-0.0015716724851353447,-0.0013191112712862552,0.11306982726149183,-1.3389202919287259e-05,0.0020480917483941753,7
SC,H5,P1,TOP30,gbr,10876,0.4817028319235013,0.5216652863109653,-0.0036006308560510014,-0.0027326387721360312,0.08472792118613903,-0.00018253407585340622,0.0019679060809278033,7
SC,H5,P1,TOP20,logistic,8480,0.4819575471698113,0.525414706794642,-0.003117624835707211,-0.002539558425755928,0.09114258029911272,6.594806170238813e-05,0.002142864190171842,7
SC,H5,P1,TOP20,gbr,8480,0.4819575471698113,0.524334095588044,-0.004820936781723573,-0.003673702627569053,0.08479250772616992,-9.77258011888178e-06,0.0023021484708366565,7
SC,H5,P2,ALL,logistic,17052,0.4699155524278677,0.5230690442225432,-0.0009918532083337261,-0.0008893478390312737,0.1383294502962109,5.022671014799271e-05,0.0016256348278287347,7
SC,H5,P2,ALL,gbr,17052,0.4699155524278677,0.5261623139309783,-0.0001344246721486364,-0.00014469851702836323,0.12871616431977545,-3.606088076974379e-05,0.0018342038324012826,7
SC,H5,P2,TOP50,logistic,12637,0.4729761810556303,0.5212359088216542,-0.0011033637127166873,-0.000886682411274542,0.1173436103242118,3.9880800393566e-05,0.0017386080550238702,7
SC,H5,P2,TOP50,gbr,12637,0.4729761810556303,0.532190514087787,0.001478782403741996,0.0010172689783658484,0.14579976114709442,1.8768353968657357e-05,0.0020589271761868554,7
SC,H5,P2,TOP30,logistic,10302,0.48126577363618717,0.5213362982586662,-0.002681953448663066,-0.002091383131483271,0.09272597328001801,5.382032427638921e-05,0.0019453873512478936,7
SC,H5,P2,TOP30,gbr,10302,0.48126577363618717,0.5318273988026367,0.00147590211904558,0.0010009876575847176,0.1452790061341648,-7.531045489359658e-05,0.002184649062017498,7
SC,H5,P2,TOP20,logistic,8073,0.4816053511705686,0.5260881749929938,-0.003456264150934363,-0.002783216112119291,0.09313345370664582,4.475810652201328e-05,0.002116773569584228,7
SC,H5,P2,TOP20,gbr,8073,0.4816053511705686,0.531489348102915,0.00044969785747839275,0.0002070728839145275,0.13195680702081602,-1.7816055059230253e-05,0.0023536220210875055,7
SC,H5,P3,ALL,logistic,16954,0.47339860799811256,0.5250466784920336,-0.0008473439081984058,-0.0006521713063356582,0.1561628528306284,2.149380172762821e-05,0.0014426746979186165,7
SC,H5,P3,ALL,gbr,16954,0.47339860799811256,0.528587345662886,0.0005525058170896546,0.00036880712501585755,0.14317394386033236,1.5635022336493757e-05,0.0018499578222307355,7
SC,H5,P3,TOP50,logistic,12527,0.47824698650914027,0.5228192400800303,-0.0012199445180640645,-0.0009669194859402985,0.11815348439021427,3.06636538915843e-05,0.001564150236402536,7
SC,H5,P3,TOP50,gbr,12527,0.47824698650914027,0.5278476798224674,0.0002742255379096781,0.00016168429052543232,0.1324471434005459,7.873396465393997e-05,0.0019716647549618766,7
SC,H5,P3,TOP30,logistic,10198,0.487742694646009,0.5246060140602495,-0.002180766059719952,-0.0016848093651007368,0.10343871359089368,8.60853176161393e-05,0.0017593047022885133,7
SC,H5,P3,TOP30,gbr,10198,0.487742694646009,0.5222780587693063,-0.0026931267076801824,-0.002011042058767787,0.09825194201297958,8.347407027972556e-05,0.0021126639608193905,7
SC,H5,P3,TOP20,logistic,8032,0.49028884462151395,0.5243543487812933,-0.004942863146263798,-0.003806080520452282,0.07619750254960883,-1.1439765842238527e-05,0.001790688872184594,7
SC,H5,P3,TOP20,gbr,8032,0.49028884462151395,0.5257493531268616,-0.002730784727610347,-0.002062145918356295,0.10448212725976928,9.110037867875444e-05,0.0021951923615918427,7
SC,H15,P0,ALL,logistic,20216,0.4857538583300356,0.519540292992213,-0.0018905044248465064,-0.001765646295212031,0.06750979472590779,-0.00012573065547842136,0.003137992952100065,7
SC,H15,P0,ALL,gbr,20216,0.4857538583300356,0.508004733529816,-0.002586116505359781,-0.0018963419632513911,0.06645848252646397,-0.00016873882401070248,0.0029843538950205728,7
SC,H15,P0,TOP50,logistic,15085,0.49227709645343054,0.5178501520525433,-0.00214842205188015,-0.0019208005892237257,0.06290534020436937,2.4196992088535682e-05,0.003411137362270885,7
SC,H15,P0,TOP50,gbr,15085,0.49227709645343054,0.499604998504283,-0.005673145831702309,-0.004155475160853017,-0.0167304188747257,-0.00027948951951362847,0.0032172964110794935,7
SC,H15,P0,TOP30,logistic,12316,0.497970120168886,0.5219699248996692,-0.0032888786556821703,-0.002851719041066403,0.06360667143432167,0.00014191211043292824,0.0036293916136728843,7
SC,H15,P0,TOP30,gbr,12316,0.497970120168886,0.5053991605929472,-0.0074458337344616154,-0.005489282732945355,0.010692927551294518,-0.0003229097674412876,0.0034187407400060594,7
SC,H15,P0,TOP20,logistic,9520,0.5004201680672269,0.5220042437004757,-0.006711095730299155,-0.006094898913474367,0.04743436135046761,7.2481626604143626e-06,0.0037847324132538997,7
SC,H15,P0,TOP20,gbr,9520,0.5004201680672269,0.5058876754026379,-0.015299224465950001,-0.011641664129764306,-0.004666679953510761,-0.0002627073751302418,0.003227342869012843,7
SC,H15,P1,ALL,logistic,16260,0.4884378843788438,0.5145801742847231,-0.0032840451923370484,-0.0025399060668200857,0.06367839825341381,-0.00014744773920002586,0.002930902713512324,7
SC,H15,P1,ALL,gbr,16260,0.4884378843788438,0.5113686317046483,-0.003490045507502426,-0.002575501457737772,0.06613719746073625,-0.00016321787344930155,0.0025988556357446576,7
SC,H15,P1,TOP50,logistic,11940,0.49463986599664994,0.5126240697678726,-0.0037886130509310334,-0.0028640749608890292,0.06036761249793689,-0.0002795302408546903,0.0032771382475205156,7
SC,H15,P1,TOP50,gbr,11940,0.49463986599664994,0.5058303629023523,-0.007606960117097383,-0.00563024159497072,0.020076180406602865,-0.00016650674762643973,0.002983287942172303,7
SC,H15,P1,TOP30,logistic,9751,0.49943595528663726,0.5150239561943875,-0.005249764748800789,-0.0040131985977465146,0.06094274980230479,-0.00022536962939744421,0.003479072181192921,7
SC,H15,P1,TOP30,gbr,9751,0.49943595528663726,0.508390263213138,-0.010840972457174303,-0.008083562177309656,0.028357911974488767,-0.00012025787560254378,0.0030751216118054137,7
SC,H15,P1,TOP20,logistic,7618,0.5028878970858494,0.520573205246734,-0.00925371336452252,-0.0073139523205383306,0.05274059156030545,-0.00012744838701603874,0.003671935298605133,7
SC,H15,P1,TOP20,gbr,7618,0.5028878970858494,0.5144306963945471,-0.015775398417253506,-0.011890951741771572,0.03705410730935236,-0.0001370528025104289,0.003303827706258342,7
SC,H15,P2,ALL,logistic,15469,0.48904260133169564,0.5105616372009386,-0.0035334360427985434,-0.002725055599586801,0.05910154748113264,-0.00021859936431165402,0.0026615512289330946,7
SC,H15,P2,ALL,gbr,15469,0.48904260133169564,0.5142579593589699,-0.0026679547598424946,-0.001975098336395531,0.07814875959197048,-6.870817209425316e-05,0.002632703235347658,7
SC,H15,P2,TOP50,logistic,11211,0.4957630898224958,0.5035625152811766,-0.004676148416560277,-0.003465019567405303,0.02700218788800332,-0.0003365086608368623,0.002949381140025257,7
SC,H15,P2,TOP50,gbr,11211,0.4957630898224958,0.5062132046297294,-0.006734635449054283,-0.004989110647551698,0.021782316171540504,-0.0001489939594597959,0.002962814582001305,7
SC,H15,P2,TOP30,logistic,9183,0.5004900359359686,0.5058770453373831,-0.00807625812513968,-0.006144517582769238,0.01923755463196673,-0.0003097413858717888,0.003190491140103332,7
SC,H15,P2,TOP30,gbr,9183,0.5004900359359686,0.5113250723892758,-0.008467976646806097,-0.006400776841072098,0.04330982825624521,-0.00019544078571618391,0.003086346366762893,7
SC,H15,P2,TOP20,logistic,7222,0.5036001107726391,0.5136865065349966,-0.011247238800607517,-0.008471405538641674,0.04534353931025284,-0.0001656187944072324,0.003312493069612365,7
SC,H15,P2,TOP20,gbr,7222,0.5036001107726391,0.5179935108287709,-0.009935077108377044,-0.007555754143379945,0.07257539538316368,-0.00014002373928935453,0.003157744359005571,7
SC,H15,P3,ALL,logistic,15385,0.4926226844328892,0.5113849043554786,-0.003338241266033881,-0.002499353149596928,0.06830564373337035,-0.00028646323798822617,0.0024876312708975385,7
SC,H15,P3,ALL,gbr,15385,0.4926226844328892,0.5131538705277339,-0.0025499154586787753,-0.0018740783619253243,0.08819593218061365,-3.065085752584329e-05,0.002626192706460908,7
SC,H15,P3,TOP50,logistic,11123,0.5006742785219814,0.5074040842766555,-0.004867538788995374,-0.0036010221090392314,0.03310672228470581,-0.00027585780965985805,0.002766158814110322,7
SC,H15,P3,TOP50,gbr,11123,0.5006742785219814,0.5057029004573067,-0.006002062175951117,-0.004405512627201791,0.03894204369008961,-0.0002947730915186597,0.0030508771600036896,7
SC,H15,P3,TOP30,logistic,9102,0.507470885519666,0.5059774780258847,-0.008909267601290738,-0.006750414150985762,0.016719135714376276,-0.00019549146385334257,0.002950106554335935,7
SC,H15,P3,TOP30,gbr,9102,0.507470885519666,0.5074893597457514,-0.008744970067529279,-0.0064446183494875076,0.04445820203170346,-9.012173769279598e-05,0.003112017755769473,7
SC,H15,P3,TOP20,logistic,7183,0.5114854517611026,0.5076032809636563,-0.013345634442532672,-0.01005869129621284,0.0177171051250812,-0.000360566942827595,0.003089715244152736,7
SC,H15,P3,TOP20,gbr,7183,0.5114854517611026,0.5086912757039872,-0.013881372470565756,-0.010331754322102427,0.04394920747418286,0.00018685525929246297,0.0031765398937433293,7
SC,H30,P0,ALL,logistic,17838,0.48890010090817354,0.5163018423102076,-0.0015801466172391532,-0.0014845198693493877,0.06477194210470413,-0.0002878552460524015,0.00436691927750937,7
SC,H30,P0,ALL,gbr,17838,0.48890010090817354,0.5081058321223753,-0.0025065800737313904,-0.0018575445551221037,0.06907233858794552,-0.00010657927690462668,0.004476272735500171,7
SC,H30,P0,TOP50,logistic,13067,0.49483431545113643,0.5152434045718405,-0.001523400877284864,-0.001431217071872215,0.06192043480173923,-0.0003736064428951485,0.004821601111659801,7
SC,H30,P0,TOP50,gbr,13067,0.49483431545113643,0.507401996426321,-0.006765142676574021,-0.005069685840724425,0.016768996450838153,-1.936104569713492e-05,0.0050359833911766926,7
SC,H30,P0,TOP30,logistic,10724,0.4998135024244685,0.5181539519961713,-0.001895194074742479,-0.0015749278049701498,0.06504047218254318,-0.00020778348370552644,0.005052672633752622,7
SC,H30,P0,TOP30,gbr,10724,0.4998135024244685,0.5082182244537936,-0.009456516733608256,-0.007136395610509938,0.020077474086168817,-0.00025558783289475625,0.005012764660696143,7
SC,H30,P0,TOP20,logistic,8322,0.5010814708002884,0.5119261238408117,-0.00354023388338498,-0.0029722579609936517,0.050008390815005785,-0.0004240189233648785,0.005012736956217205,7
SC,H30,P0,TOP20,gbr,8322,0.5010814708002884,0.5093878365515679,-0.016187985074637146,-0.012529619177155338,0.007565443253798496,-0.0002156219624765728,0.0056851502586831495,7
SC,H30,P1,ALL,logistic,13881,0.4912470283120813,0.5117320916297936,-0.002415294488833597,-0.0018005002701089179,0.056617796224233984,-0.0002469637743379832,0.004061204604813425,7
SC,H30,P1,ALL,gbr,13881,0.4912470283120813,0.5071134454519663,-0.003851656413366822,-0.0028199706409774983,0.040430732308134314,-0.0004667725898841587,0.004017760902457008,7
SC,H30,P1,TOP50,logistic,9905,0.4978293791014639,0.5099389467698061,-0.0028148605590379017,-0.0020826483842739663,0.030619784056391278,-0.000303605320985477,0.004535663445253734,7
SC,H30,P1,TOP50,gbr,9905,0.4978293791014639,0.5064667033123041,-0.006276511203930912,-0.004650070684084406,0.013485384592553204,-0.0003398513226835185,0.004482699762106264,7
SC,H30,P1,TOP30,logistic,8147,0.5023935190867804,0.5057687201282564,-0.0055450866325341686,-0.004152516415881546,-0.01107984426488818,-0.00045097744893088913,0.004931450091866354,7
SC,H30,P1,TOP30,gbr,8147,0.5023935190867804,0.5008839257851885,-0.011062016674290964,-0.008250859982276593,-0.006885439197673275,-0.00040071913435710726,0.004912366786916287,7
SC,H30,P1,TOP20,logistic,6377,0.5027442371020856,0.5069841551820705,-0.008232833505526838,-0.006294208706273174,-0.0007777261239609994,-7.061845427796376e-05,0.005201523034212253,7
SC,H30,P1,TOP20,gbr,6377,0.5027442371020856,0.4949819136422897,-0.017613542390907178,-0.013207739862910683,-0.009846865535448538,-0.00010854660974417087,0.005507513070845804,7
SC,H30,P2,ALL,logistic,13090,0.49213139801375094,0.5022783835098412,-0.0040372015679321915,-0.0030586768502689488,0.007852740252152643,-0.0003241575673870135,0.0037849974076111115,7
SC,H30,P2,ALL,gbr,13090,0.49213139801375094,0.5115329286485238,-0.003214557968589382,-0.002376802084188112,0.05436948708796079,-0.0004277121874145003,0.0038012088564450728,7
SC,H30,P2,TOP50,logistic,9197,0.5008154833097749,0.496421144543313,-0.006323960895591618,-0.004710619378422765,-0.02123780590233419,-0.0005104276907861874,0.0043452138930000625,7
SC,H30,P2,TOP50,gbr,9197,0.5008154833097749,0.5074554720278579,-0.006955810258151063,-0.005238191681871118,0.011188541159063307,-0.0004880584616407101,0.004287274946730064,7
SC,H30,P2,TOP30,logistic,7555,0.5060225016545334,0.49951834373043624,-0.0068628440477684904,-0.005078870722327267,-0.022945522852963644,-0.000608671342551472,0.004500889590352398,7
SC,H30,P2,TOP30,gbr,7555,0.5060225016545334,0.5009130932845958,-0.012970127267634801,-0.009878633494353917,-0.01079731786326411,-0.0006395912548933251,0.004719482896353883,7
SC,H30,P2,TOP20,logistic,5962,0.5063737001006374,0.49658831928311764,-0.011994651760079078,-0.009070144483395826,-0.026562518752248916,-0.0004429123455401047,0.004549797295735433,7
SC,H30,P2,TOP20,gbr,5962,0.5063737001006374,0.5021565761390905,-0.015866962445479693,-0.012244033365825802,0.011289300395439806,-0.0005539864304583434,0.0052085037037886694,7
SC,H30,P3,ALL,logistic,13028,0.4952410193429536,0.498930974269281,-0.004355311166459597,-0.003224626889296367,-0.015877615129006917,-0.00040548621005758524,0.003489398573509993,7
SC,H30,P3,ALL,gbr,13028,0.4952410193429536,0.5076893983532521,-0.0034062253298174916,-0.002494157667394692,0.0501909231843565,-0.00035121783515888,0.003943025666099869,7
SC,H30,P3,TOP50,logistic,9141,0.5059621485614265,0.49139314868455697,-0.006908244971205901,-0.005103473033288397,-0.05367761463330695,-0.0005045195599406172,0.004243696966196544,7
SC,H30,P3,TOP50,gbr,9141,0.5059621485614265,0.49892892538242406,-0.00794526366406112,-0.005859987784925247,-0.01861374446767657,-0.00047425124145874826,0.004283125872794023,7
SC,H30,P3,TOP30,logistic,7493,0.5112771920459095,0.49742492794631055,-0.007270330922447998,-0.005376018663843851,-0.029207348945872524,-0.00047592799431692747,0.004265211157857774,7
SC,H30,P3,TOP30,gbr,7493,0.5112771920459095,0.4983397392937349,-0.011109953388487082,-0.008254533753983884,-0.00430741275660781,-0.0004108046360907096,0.0047077372431001165,7
SC,H30,P3,TOP20,logistic,5912,0.5148849797023004,0.4975458729888185,-0.013063003630599868,-0.010074948139231266,-0.029552776791817576,-0.00040893268648561985,0.004547511917726613,7
SC,H30,P3,TOP20,gbr,5912,0.5148849797023004,0.4957757515527723,-0.017147197567446204,-0.01276953831486316,-0.009649848154300457,-0.0004115687354101975,0.005158511536418957,7
M,H5,P0,ALL,logistic,13629,0.4124293785310734,0.5130306448577219,-0.0005057199183398087,-0.0010592193889709112,0.024227466702748883,4.060245853393878e-05,0.0007940391480170296,7
M,H5,P0,ALL,gbr,13629,0.4124293785310734,0.5072038795575533,-0.0018136297873088125,-0.0013332853371135212,0.07555776048870967,3.124978718804552e-05,0.0007861683282390381,7
M,H5,P0,TOP50,logistic,5775,0.42874458874458876,0.5123298243311603,-0.001233722188995534,-0.0018112767994891144,0.003177359802723356,2.0476914608502024e-05,0.0009366075562850446,7
M,H5,P0,TOP50,gbr,5775,0.42874458874458876,0.5094980316647577,-0.003923673469110378,-0.0030030978373165595,0.06087716381425251,1.1867964217739957e-05,0.0009008346064495351,7
M,H5,P0,TOP30,logistic,3657,0.43560295324036097,0.49222068935312924,-0.0021064312075111946,-0.002020648092278643,-0.12946087868892758,-2.3222041010076973e-05,0.0009497942536893354,7
M,H5,P0,TOP30,gbr,3657,0.43560295324036097,0.4980069660384337,-0.007238211719498899,-0.005420709301844129,0.007728721100974165,-1.3025323373194517e-05,0.0010353625139169018,7
M,H5,P0,TOP20,logistic,2679,0.42814483016050764,0.497767760601501,-0.002043490262791714,-0.00229866734565376,-0.0901308074876204,6.568767926137932e-05,0.00100344710907043,7
M,H5,P0,TOP20,gbr,2679,0.42814483016050764,0.5058095132949845,-0.006302214937953687,-0.004715693472644,0.03383820817320322,4.4178627892301015e-05,0.0011009338879381936,7
M,H5,P1,ALL,logistic,9674,0.41337605954103784,0.5219676725348739,0.00021535486662371817,6.355276593439374e-05,0.12545521059147668,5.958148608094322e-05,0.000783135893913615,7
M,H5,P1,ALL,gbr,9674,0.41337605954103784,0.5139459534487146,-0.0028117178053330694,-0.0021253726543752904,0.06858449744961076,-6.814215059354017e-07,0.000774818356954044,7
M,H5,P1,TOP50,logistic,4078,0.42275625306522807,0.5199639208179985,-0.004433244223366106,-0.003923494867777322,0.0600942659691024,0.00010163200880604704,0.0009000477540182179,7
M,H5,P1,TOP50,gbr,4078,0.42275625306522807,0.5153972258307427,-0.005007145130600854,-0.003996001328852694,0.0639539205393322,2.982531784083066e-05,0.000910007990082071,7
M,H5,P1,TOP30,logistic,2506,0.432561851556265,0.5160803348539815,-0.003764007442892625,-0.0032085701269517486,0.05861278392122371,6.06757885641596e-05,0.0009880704396643303,7
M,H5,P1,TOP30,gbr,2506,0.432561851556265,0.5209760562795501,-0.00488108899554196,-0.0037527935679773083,0.07510139933478133,1.337325057676438e-05,0.0010550244981544638,7
M,H5,P1,TOP20,logistic,1873,0.4271222637479979,0.5151502795899348,-0.006528340334774896,-0.005755444026052103,0.03615276684962915,0.00016113726711553274,0.0010567763671649809,7
M,H5,P1,TOP20,gbr,1873,0.4271222637479979,0.5161492311276794,-0.012223037072022658,-0.009093205901768542,0.032766926972606365,2.9378704680190992e-05,0.000976656229761313,7
M,H5,P2,ALL,logistic,8883,0.41134751773049644,0.5283214071915676,0.00016878170734402342,-0.0001422894396283514,0.12023337441367073,0.00010383917995451501,0.0007872065621606068,7
M,H5,P2,ALL,gbr,8883,0.41134751773049644,0.5182722968397687,-0.003090026966115822,-0.0023860789713319175,0.07148910552388778,1.5138389998843932e-05,0.000754179669864665,7
M,H5,P2,TOP50,logistic,3596,0.41768631813125695,0.5348487912328292,-0.0052653046092727696,-0.005852984167039166,0.06939124984295446,0.00014237693680958509,0.0008913540060198066,7
M,H5,P2,TOP50,gbr,3596,0.41768631813125695,0.5319165340831773,-0.003688799010195032,-0.0032852758440662377,0.08961145676573162,9.901634001574881e-05,0.0008772922837536821,7
M,H5,P2,TOP30,logistic,2265,0.4216335540838852,0.5213029055593301,-0.00665779411987355,-0.006397742092250969,0.053247638280264,0.0002409354662033608,0.0009274913982510596,7
M,H5,P2,TOP30,gbr,2265,0.4216335540838852,0.5261348467287479,-0.004080467531974774,-0.0033304432385015126,0.09041995529003526,0.000129863007118994,0.0009849405085484214,7
M,H5,P2,TOP20,logistic,1722,0.429732868757259,0.5407098034898442,-0.007004827308346728,-0.007848944726374985,0.06955169174765481,0.0003547518379107622,0.0010308441799619446,7
M,H5,P2,TOP20,gbr,1722,0.429732868757259,0.5367431331535202,-0.007704242980914877,-0.0062014715986109525,0.08904270059671099,0.00013420642832586352,0.0010433737018661295,7
M,H5,P3,ALL,logistic,8876,0.412009914375845,0.5292885060649276,-2.901797118948224e-05,-0.0002292950422817519,0.11985872090757473,7.657014522860445e-05,0.000734776823629154,7
M,H5,P3,ALL,gbr,8876,0.412009914375845,0.523116142962838,-0.0010804771707075833,-0.0008986362859271235,0.1079261625515309,5.727166285910432e-05,0.0007378767123070093,7
M,H5,P3,TOP50,logistic,3588,0.41861761426978816,0.5339831327485373,-0.005188025578992006,-0.005608545685019228,0.07493436877160102,0.0001548178272581865,0.0008134050605049825,7
M,H5,P3,TOP50,gbr,3588,0.41861761426978816,0.5322510222866794,-0.0022431084012617397,-0.002144903595396652,0.10653284118682249,9.141451253032007e-05,0.0008400764282730692,7
M,H5,P3,TOP30,logistic,2259,0.4227534307215582,0.5239175472970803,-0.007822373999534449,-0.007179441437431544,0.04727045889533155,0.00017160301209945126,0.0008348684059554083,7
M,H5,P3,TOP30,gbr,2259,0.4227534307215582,0.5256825554877461,-0.003964990660055845,-0.003213722335429603,0.09469315136215445,0.00017872646086835946,0.0009330474161227037,7
M,H5,P3,TOP20,logistic,1722,0.429732868757259,0.5333420487697473,-0.00896741088500197,-0.009325069923192597,0.06000531016347226,0.0002196391489927783,0.0008832174774134156,7
M,H5,P3,TOP20,gbr,1722,0.429732868757259,0.5395167061154841,-0.005117290477258951,-0.004551959750514589,0.1018422186357806,0.0002023763539348213,0.0010124455444069163,7
M,H15,P0,ALL,logistic,12047,0.44450900639163277,0.5050257760007769,-0.0006765381057314279,-0.0009025332357781579,-0.008266475047318393,-3.7210086292997614e-05,0.0012195022305829448,7
