contact_id,symbol,cluster
SC|SC|CONFIRMED_SWING_LOW|5m|2026-03-31 01:15:00|751.7000122070312|1,SC,-1
AU|AU|CANONICAL_EQH|5m|2026-06-17 01:10:00|945.5999755859376|1,AU,1
MA|MA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-04-13 09:00:00|3044.0|1,MA,-1
NI|NI|CANONICAL_EQH|5m|2025-07-25 00:40:00|123220.0|1,NI,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-02-09 21:00:00|14575.0009765625|1,CF,-1
TA|TA|CONFIRMED_SWING_LOW|5m|2026-04-20 11:30:00|6150.0|2,TA,-1
CU|CU|CONFIRMED_SWING_LOW|5m|2026-06-17 01:00:00|104450.0|1,CU,-1
I|I|CANONICAL_EQL|5m|2026-03-16 09:10:00|796.0|1,I,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-08-03 21:00:00|3065.0|2,M,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-29 21:00:00|124270.0|1,NI,-1
MA|MA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-14 21:00:00|2387.0|1,MA,-1
TA|TA|CONFIRMED_SWING_LOW|5m|2026-07-21 21:35:00|5678.0|1,TA,-1
CF|CF|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-01-16 21:00:00|14430.0009765625|1,CF,2
AL|AL|CANONICAL_EQL|5m|2026-05-07 00:55:00|24490.0|2,AL,-1
RU|RU|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-06-19 21:00:00|13930.0009765625|1,RU,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-25 10:30:00|3035.0|3,M,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-14 13:30:00|20715.0|1,AL,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-11 13:30:00|3141.0|1,M,-1
RB|RB|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2025-08-08 21:00:00|3165.0|2,RB,-1
AG|AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-07-15 21:00:00|14172.0009765625|1,AG,5
AG|AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-03-05 21:00:00|20751.0|1,AG,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-30 09:00:00|793.5|1,I,-1
P|P|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-03 13:30:00|8486.0009765625|1,P,-1
AL|AL|PREV_TRADING_DAY_HIGH|TRADING_DAY|2026-04-07 09:00:00|24825.0|1,AL,-1
I|I|CONFIRMED_SWING_LOW|5m|2025-11-28 15:00:00|786.0|4,I,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-06 09:00:00|3079.0|2,RB,-1
M|M|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-04-01 21:00:00|2790.0|2,M,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-02-11 10:30:00|3055.0|5,RB,-1
RU|RU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-09-26 10:30:00|15345.0009765625|1,RU,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-04-23 13:30:00|389969.96875|1,SN,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-11-06 13:30:00|13575.0009765625|2,CF,-1
I|I|CONFIRMED_SWING_LOW|5m|2026-01-09 10:40:00|808.0|1,I,-1
AG|AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-08-27 21:00:00|9291.0009765625|1,AG,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-27 10:30:00|137040.0|1,NI,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-15 09:00:00|20185.0|1,AL,-1
RU|RU|CONFIRMED_SWING_LOW|5m|2026-07-10 21:35:00|16690.001953125|1,RU,-1
RB|RB|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-06-26 21:00:00|3080.0|2,RB,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-09 09:00:00|13945.0009765625|1,CF,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-24 10:30:00|8375.0|1,AG,-1
I|I|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-08-06 21:00:00|705.5|3,I,-1
AU|AU|CONFIRMED_SWING_HIGH|5m|2025-08-01 01:40:00|773.1400146484375|1,AU,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-09-29 21:00:00|20705.0|2,AL,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-28 09:00:00|7945.0|1,AG,-1
M|M|CONFIRMED_SWING_LOW|5m|2026-04-27 09:15:00|2965.0|1,M,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-05-06 10:30:00|3014.0|2,M,-1
CF|CF|PREV_TRADING_DAY_HIGH|TRADING_DAY|2026-05-06 09:00:00|16580.001953125|1,CF,-1
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-07 10:30:00|795.6400146484375|1,AU,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-02 13:30:00|123350.0|1,NI,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-23 09:00:00|826.0|1,I,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-23 13:30:00|14670.0009765625|1,CF,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-29 09:00:00|791.0|1,I,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-02-13 09:00:00|99400.0|1,CU,-1
TA|TA|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-07-10 21:00:00|4702.0|1,TA,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-21 21:00:00|20660.0|1,AL,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-10 10:30:00|101870.0|1,CU,1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-07 13:30:00|122930.0|1,NI,4
CF|CF|CONFIRMED_SWING_HIGH|5m|2025-08-08 10:50:00|13710.0009765625|1,CF,-1
TA|TA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-13 13:30:00|5660.0|2,TA,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-04 09:00:00|753.0|3,I,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-05 13:30:00|14825.0009765625|1,RU,-1
I|I|PREV_TRADING_DAY_HIGH|TRADING_DAY|2026-06-22 09:00:00|749.5|1,I,0
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-10-22 21:00:00|3055.0|1,RB,-1
I|I|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-01-06 21:00:00|769.5|4,I,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-18 10:30:00|80390.0|1,CU,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-23 21:00:00|3055.0|1,RB,-1
CF|CF|CONFIRMED_SWING_LOW|5m|2025-03-26 13:45:00|13525.0009765625|1,CF,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-07-28 13:30:00|23155.0|3,AL,-1
RB|RB|CONFIRMED_SWING_HIGH|5m|2025-01-06 21:20:00|3287.0|1,RB,-1
RU|RU|CANONICAL_EQL|5m|2026-07-23 11:00:00|16900.0|1,RU,-1
AU|AU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-13 10:30:00|798.2000122070312|1,AU,-1
SC|SC|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-06 09:00:00|595.7000122070312|1,SC,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-08 13:30:00|2647.0|1,M,-1
I|I|CONFIRMED_SWING_LOW|5m|2026-08-07 14:00:00|713.5|2,I,-1
RB|RB|CONFIRMED_SWING_HIGH|1h|2025-09-09 23:00:00|3160.0|1,RB,-1
RU|RU|CONFIRMED_SWING_HIGH|5m|2025-05-13 11:30:00|15200.0009765625|1,RU,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-18 13:30:00|13550.0009765625|2,CF,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-09 10:30:00|15150.0009765625|1,RU,-1
M|M|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-06-13 21:00:00|3057.0|1,M,-1
M|M|CANONICAL_EQL|5m|2025-01-09 09:50:00|2630.0|1,M,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-07 13:30:00|20490.0|1,AL,-1
RB|RB|CANONICAL_EQH|15m|2025-03-26 21:15:00|3218.0|1,RB,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-18 09:00:00|128630.0|1,NI,-1
P|P|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-04-28 13:30:00|8192.0|2,P,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-04-30 10:30:00|150550.0|1,NI,-1
TA|TA|PREV_TRADING_DAY_HIGH|TRADING_DAY|2026-06-23 21:00:00|5868.0|1,TA,2
P|P|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-28 10:30:00|9052.0009765625|1,P,-1
CF|CF|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-08-25 21:00:00|16775.001953125|1,CF,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-06-02 10:30:00|16205.0009765625|2,CF,-1
MA|MA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-08-12 21:00:00|2596.0|1,MA,-1
SC|SC|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-25 10:30:00|494.2999877929687|1,SC,-1
AG|AG|CANONICAL_EQL|5m|2026-06-29 09:30:00|14178.0009765625|1,AG,-1
AG|AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-06-04 10:30:00|17662.0|1,AG,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-03 21:00:00|123060.0|1,NI,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-05-22 13:30:00|15905.0009765625|1,CF,-1
SN|SN|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-08-07 21:00:00|422620.0|1,SN,2
MA|MA|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-07-31 21:00:00|2394.0|2,MA,-1
P|P|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-16 13:30:00|9938.0009765625|1,P,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-24 13:30:00|94340.0|1,CU,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-25 13:30:00|24030.0|1,AL,-1
MA|MA|CONFIRMED_SWING_HIGH|5m|2025-08-07 13:40:00|2409.0|1,MA,-1
MA|MA|CONFIRMED_SWING_HIGH|5m|2025-06-25 09:05:00|2402.0|2,MA,-1
P|P|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-05 10:30:00|9444.0009765625|1,P,-1
NI|NI|CONFIRMED_SWING_HIGH|15m|2025-06-20 10:00:00|119270.0|1,NI,-1
NI|NI|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-16 21:00:00|111860.0|2,NI,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-28 10:30:00|3370.0|1,M,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-09 10:30:00|119690.0|1,NI,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-05-15 13:30:00|16230.0009765625|1,CF,-1
P|P|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-14 10:30:00|8146.0|1,P,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-11-13 09:00:00|4614.0|1,TA,1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-17 13:30:00|121560.0|1,NI,-1
P|P|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-21 10:30:00|10216.0009765625|1,P,-1
TA|TA|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-08-04 21:00:00|4692.0|1,TA,-1
MA|MA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-07-09 21:00:00|2462.0|1,MA,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-12 09:00:00|264600.0|2,SN,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-21 09:00:00|123790.0|1,NI,-1
SN|SN|CANONICAL_EQL|5m|2025-05-13 00:45:00|264200.0|1,SN,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-25 10:30:00|15615.0009765625|1,RU,-1
AU|AU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-25 13:30:00|949.760009765625|1,AU,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-16 10:30:00|3059.0|1,M,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-07 10:30:00|3044.0|1,M,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-10-24 21:00:00|87860.0|1,CU,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-07 13:30:00|13575.0009765625|2,CF,-1
NI|NI|PREV_TRADING_WEEK_HIGH|TRADING_WEEK|2025-02-07 21:00:00|127660.0|1,NI,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-04-01 10:30:00|2899.0|1,M,-1
M|M|CONFIRMED_SWING_LOW|5m|2026-06-26 14:35:00|2961.0|3,M,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-19 09:00:00|774.5|2,I,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-02-09 21:00:00|384920.0|1,SN,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-07-21 21:00:00|23125.0|1,AL,2
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-24 10:30:00|13445.0009765625|1,CF,-1
SC|SC|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-22 13:30:00|492.8999938964844|1,SC,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-28 10:30:00|78990.0|1,CU,-1
RB|RB|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-09-03 21:00:00|3146.0|1,RB,-1
SC|SC|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-07-31 21:00:00|538.0|1,SC,-1
P|P|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-17 13:30:00|8684.0009765625|1,P,-1
RB|RB|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-05-21 21:00:00|3073.0|3,RB,-1
CF|CF|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-05-06 09:00:00|12825.0009765625|1,CF,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-06-03 10:30:00|779.5|1,I,8
AG|AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-05 10:30:00|17927.0|1,AG,-1
MA|MA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-26 21:00:00|3173.0|1,MA,-1
SN|SN|CONFIRMED_SWING_HIGH|5m|2025-11-12 09:55:00|293089.96875|1,SN,-1
AG|AG|CONFIRMED_SWING_LOW|5m|2025-10-25 00:35:00|11281.0009765625|1,AG,-1
MA|MA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-01-29 09:00:00|2350.0|2,MA,-1
CF|CF|CANONICAL_EQH|5m|2026-07-23 22:05:00|16030.0009765625|2,CF,-1
P|P|PREV_TRADING_WEEK_HIGH|TRADING_WEEK|2025-04-11 21:00:00|8946.0009765625|1,P,-1
MA|MA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-21 13:30:00|2283.0|1,MA,-1
NI|NI|CONFIRMED_SWING_LOW|15m|2025-06-07 00:30:00|121120.0|1,NI,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-02-09 09:00:00|2741.0|3,M,-1
SC|SC|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-02-14 21:00:00|590.4000244140625|1,SC,-1
AU|AU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-02-25 09:00:00|1150.5|1,AU,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-12 13:30:00|22215.0|2,AL,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-04 21:00:00|777.0|3,I,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-28 13:30:00|3283.0|1,RB,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-11-27 09:00:00|792.0|2,I,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-22 13:30:00|23995.0|1,AL,-1
I|I|CONFIRMED_SWING_LOW|5m|2026-06-30 09:20:00|738.0|1,I,-1
P|P|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-01-14 13:30:00|8824.0009765625|2,P,-1
SN|SN|CONFIRMED_SWING_HIGH|5m|2025-06-23 11:30:00|264440.0|1,SN,-1
CU|CU|CONFIRMED_SWING_HIGH|5m|2025-03-25 09:20:00|82110.0|1,CU,-1
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-06 10:30:00|1133.4599609375|1,AU,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-24 10:30:00|812.0|1,I,-1
MA|MA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-13 10:30:00|2256.0|2,MA,-1
NI|NI|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-08 09:00:00|142350.0|1,NI,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-26 09:00:00|24280.0|1,AL,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-01-12 13:30:00|2794.0|3,M,-1
AU|AU|CANONICAL_EQL|1h|2025-07-16 15:00:00|773.9000244140625|1,AU,-1
I|I|PREV_TRADING_DAY_HIGH|TRADING_DAY|2026-03-31 21:00:00|817.0|3,I,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-08 21:00:00|268800.0|1,SN,-1
CU|CU|CONFIRMED_SWING_HIGH|5m|2026-01-19 21:30:00|101840.0|1,CU,-1
AG|AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-02-26 13:30:00|22326.0|1,AG,-1
AL|AL|CANONICAL_EQH|5m|2026-09-01 11:10:00|24145.0|1,AL,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-25 10:30:00|13555.0009765625|2,CF,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-21 13:30:00|17095.0|1,CF,-1
I|I|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-07-30 21:00:00|787.0|2,I,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-18 21:00:00|8353.0|1,AG,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-06 10:30:00|267700.0|1,SN,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-30 09:00:00|121410.0|1,NI,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-11 10:30:00|15455.0009765625|3,CF,-1
TA|TA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-03 09:00:00|4770.0|1,TA,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-11-27 10:30:00|13625.0009765625|1,CF,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-22 13:30:00|811.5|1,I,-1
I|I|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-05-07 21:00:00|726.0|1,I,-1
TA|TA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-11 21:00:00|4686.0|2,TA,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-04-23 09:00:00|104000.0|1,CU,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-21 13:30:00|17635.0|1,RU,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-10 13:30:00|2932.0|4,M,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-11-20 13:30:00|3040.0|1,RB,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-04-24 21:00:00|786.0|4,I,-1
TA|TA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-31 09:00:00|5176.0|2,TA,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-02-26 09:00:00|15370.0|1,CF,-1
RU|RU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-17 21:00:00|17770.0|2,RU,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-13 13:30:00|77440.0|1,CU,-1
AU|AU|CANONICAL_EQL|5m|2026-05-26 11:10:00|995.2000122070312|1,AU,-1
CU|CU|CONFIRMED_SWING_LOW|5m|2025-12-08 10:15:00|91720.0|1,CU,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-06 10:30:00|20940.0|1,AL,-1
MA|MA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-24 10:30:00|2565.0|2,MA,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-28 10:30:00|17710.0|1,RU,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-10-10 10:30:00|86830.0|1,CU,-1
MA|MA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-15 13:30:00|2377.0|2,MA,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-17 10:30:00|3031.0|1,M,6
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-11-11 21:00:00|4636.0|2,TA,-1
RB|RB|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-01-15 21:00:00|3270.0|1,RB,-1
CF|CF|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-02-07 21:00:00|13645.0009765625|3,CF,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-24 21:00:00|20675.0|1,AL,4
MA|MA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-13 10:30:00|2246.0|1,MA,-1
SC|SC|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-25 10:30:00|511.7999877929687|1,SC,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-02-02 13:30:00|23945.0|1,AL,-1
SC|SC|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-05-26 09:00:00|610.7999877929688|1,SC,0
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-13 21:00:00|20975.0|1,AL,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-09 21:00:00|3082.0|6,RB,-1
AG|AG|CONFIRMED_SWING_LOW|5m|2025-08-27 01:15:00|9291.0009765625|1,AG,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-29 09:00:00|2940.0|2,M,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-02 21:00:00|18215.0|1,RU,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-04 09:00:00|2962.0|1,M,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-01 21:00:00|4756.0|1,TA,-1
CF|CF|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-08-20 21:00:00|14100.0009765625|1,CF,6
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-10-29 10:30:00|4598.0|1,TA,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-10-27 13:30:00|2929.0|2,M,-1
P|P|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-12 21:00:00|8576.0009765625|1,P,-1
AL|AL|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-01-26 21:00:00|24100.0|1,AL,-1
I|I|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-02-17 21:00:00|790.5|1,I,-1
SC|SC|CONFIRMED_SWING_LOW|5m|2026-05-23 01:25:00|630.0|1,SC,-1
AU|AU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-04-14 10:30:00|1052.9000244140625|1,AU,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-24 10:30:00|3036.0|1,M,-1
SC|SC|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-03 09:00:00|574.2999877929688|1,SC,-1
SN|SN|CANONICAL_EQH|5m|2025-07-08 00:35:00|264040.0|1,SN,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-04-07 10:30:00|6882.0|1,TA,6
AG|AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-17 21:00:00|8300.0|1,AG,-1
RB|RB|CANONICAL_EQH|5m|2026-04-02 09:50:00|3101.0|5,RB,-1
SN|SN|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-23 13:30:00|425049.96875|1,SN,-1
M|M|CONFIRMED_SWING_LOW|5m|2025-03-27 21:55:00|2807.0|1,M,-1
AU|AU|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-06-04 21:00:00|969.1400146484376|1,AU,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-07-20 21:00:00|15860.0009765625|1,CF,-1
RB|RB|CANONICAL_EQL|5m|2026-02-13 14:30:00|3055.0|2,RB,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-04-08 13:30:00|16870.0|1,RU,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-23 09:00:00|728.0|1,I,-1
