symbol,fold,stop_atr,target_r,quant_bin,n,n_weighted,n_result,mean_R,mean_R_event,median_R,positive_R_rate_w,positive_R_rate_event,p10_R,p90_R,target_hit_rate_w,target_hit_rate_event,stop_hit_rate_w,stop_hit_rate_event,timeout_rate_w,timeout_rate_event,both_hit_rate_w,both_hit_rate_event,gap_stop_rate_w,gap_stop_rate_event
M,1,0.75,2.5,LOW,44,32.0,44,-0.398495,-0.482997,-1.0,0.1875,0.159091,-1.0,2.5,0.15625,0.136364,0.8125,0.840909,0.03125,0.022727,0.0,0.0,0.0,0.0
M,1,0.75,2.5,MID,25,21.0,25,0.296718,0.229243,-1.0,0.428571,0.4,-1.0,2.5,0.238095,0.24,0.571429,0.6,0.190476,0.16,0.0,0.0,0.0,0.0
M,1,0.75,2.5,HIGH,25,17.0,25,-0.001929,0.59886,0.624133,0.411765,0.56,-1.0,2.5,0.176471,0.36,0.588235,0.44,0.235294,0.2,0.0,0.0,0.0,0.0
M,1,0.75,3.0,LOW,44,32.0,44,-0.477645,-0.529196,-1.0,0.15625,0.136364,-1.0,1.973101,0.09375,0.090909,0.8125,0.840909,0.09375,0.068182,0.0,0.0,0.0,0.0
M,1,0.75,3.0,MID,25,21.0,25,-0.060528,-0.210844,-1.0,0.333333,0.28,-1.0,2.195145,0.095238,0.08,0.666667,0.72,0.238095,0.2,0.0,0.0,0.0,0.0
M,1,0.75,3.0,HIGH,25,17.0,25,-0.148988,0.45886,-1.0,0.352941,0.48,-1.0,3.0,0.117647,0.28,0.647059,0.52,0.235294,0.2,0.0,0.0,0.0,0.0
M,1,1.0,1.5,LOW,44,32.0,44,-0.467417,-0.555849,-1.0,0.21875,0.181818,-1.0,1.5,0.15625,0.136364,0.71875,0.772727,0.125,0.090909,0.0,0.0,0.0,0.0
M,1,1.0,1.5,MID,25,21.0,25,0.091973,0.017257,-1.0,0.428571,0.4,-1.0,1.5,0.380952,0.36,0.47619,0.52,0.142857,0.12,0.0,0.0,0.0,0.0
M,1,1.0,1.5,HIGH,25,17.0,25,0.03862,0.376391,0.753228,0.470588,0.6,-1.0,1.5,0.294118,0.44,0.529412,0.4,0.176471,0.16,0.0,0.0,0.0,0.0
M,1,1.0,2.0,LOW,44,32.0,44,-0.491623,-0.562089,-1.0,0.1875,0.159091,-1.0,1.379826,0.09375,0.090909,0.71875,0.772727,0.1875,0.136364,0.0,0.0,0.0,0.0
M,1,1.0,2.0,MID,25,21.0,25,0.156439,0.091409,-1.0,0.428571,0.4,-1.0,2.0,0.238095,0.24,0.47619,0.52,0.285714,0.24,0.0,0.0,0.0,0.0
M,1,1.0,2.0,HIGH,25,17.0,25,-0.013159,0.461181,0.477424,0.470588,0.6,-1.0,2.0,0.176471,0.36,0.529412,0.4,0.294118,0.24,0.0,0.0,0.0,0.0
M,1,1.0,2.5,LOW,44,32.0,44,-0.444748,-0.516635,-1.0,0.1875,0.159091,-1.0,1.579826,0.09375,0.090909,0.71875,0.772727,0.1875,0.136364,0.0,0.0,0.0,0.0
M,1,1.0,2.5,MID,25,21.0,25,-0.00325,-0.046803,-1.0,0.380952,0.36,-1.0,2.018531,0.095238,0.08,0.52381,0.56,0.380952,0.36,0.0,0.0,0.0,0.0
M,1,1.0,2.5,HIGH,25,17.0,25,-0.130807,0.361181,0.151648,0.411765,0.52,-1.0,2.5,0.117647,0.28,0.588235,0.48,0.294118,0.24,0.0,0.0,0.0,0.0
M,1,1.0,3.0,LOW,44,32.0,44,-0.397873,-0.47118,-1.0,0.1875,0.159091,-1.0,1.779826,0.09375,0.090909,0.71875,0.772727,0.1875,0.136364,0.0,0.0,0.0,0.0
M,1,1.0,3.0,MID,25,21.0,25,-0.146107,-0.166803,-1.0,0.333333,0.32,-1.0,1.592856,0.047619,0.04,0.571429,0.6,0.380952,0.36,0.0,0.0,0.0,0.0
M,1,1.0,3.0,HIGH,25,17.0,25,-0.13219,0.381223,0.151648,0.411765,0.52,-1.0,2.082423,0.0,0.0,0.588235,0.48,0.411765,0.52,0.0,0.0,0.0,0.0
M,1,1.25,1.5,LOW,44,32.0,44,-0.336342,-0.460521,-1.0,0.25,0.204545,-1.0,1.5,0.1875,0.159091,0.625,0.704545,0.1875,0.136364,0.0,0.0,0.0,0.0
M,1,1.25,1.5,MID,25,21.0,25,0.006103,-0.054873,-1.0,0.428571,0.4,-1.0,1.5,0.238095,0.24,0.47619,0.52,0.285714,0.24,0.0,0.0,0.0,0.0
M,1,1.25,1.5,HIGH,25,17.0,25,-0.094304,0.279976,0.381939,0.470588,0.6,-1.0,1.5,0.176471,0.36,0.470588,0.36,0.352941,0.28,0.0,0.0,0.0,0.0
M,1,1.25,2.0,LOW,44,32.0,44,-0.349457,-0.458696,-1.0,0.21875,0.181818,-1.0,2.0,0.125,0.113636,0.625,0.704545,0.25,0.181818,0.0,0.0,0.0,0.0
M,1,1.25,2.0,MID,25,21.0,25,-0.107362,-0.149443,-1.0,0.380952,0.36,-1.0,1.614825,0.095238,0.08,0.52381,0.56,0.380952,0.36,0.0,0.0,0.0,0.0
M,1,1.25,2.0,HIGH,25,17.0,25,-0.177876,0.226319,0.121319,0.411765,0.52,-1.0,2.0,0.117647,0.28,0.470588,0.36,0.411765,0.36,0.0,0.0,0.0,0.0
M,1,1.25,2.5,LOW,44,32.0,44,-0.286957,-0.401878,-1.0,0.21875,0.181818,-1.0,2.5,0.125,0.113636,0.625,0.704545,0.25,0.181818,0.0,0.0,0.0,0.0
M,1,1.25,2.5,MID,25,21.0,25,-0.27025,-0.286269,-1.0,0.333333,0.32,-1.0,1.274284,0.0,0.0,0.571429,0.6,0.428571,0.4,0.0,0.0,0.0,0.0
M,1,1.25,2.5,HIGH,25,17.0,25,-0.178983,0.242353,0.121319,0.411765,0.52,-1.0,1.665938,0.0,0.0,0.470588,0.36,0.529412,0.64,0.0,0.0,0.0,0.0
M,1,1.25,3.0,LOW,44,32.0,44,-0.239515,-0.356011,-1.0,0.21875,0.181818,-1.0,2.710879,0.09375,0.090909,0.625,0.704545,0.28125,0.204545,0.0,0.0,0.0,0.0
M,1,1.25,3.0,MID,25,21.0,25,-0.27025,-0.286269,-1.0,0.333333,0.32,-1.0,1.274284,0.0,0.0,0.571429,0.6,0.428571,0.4,0.0,0.0,0.0,0.0
M,1,1.25,3.0,HIGH,25,17.0,25,-0.178983,0.242353,0.121319,0.411765,0.52,-1.0,1.665938,0.0,0.0,0.470588,0.36,0.529412,0.64,0.0,0.0,0.0,0.0
M,2,0.75,1.5,LOW,27,26.0,27,0.252874,0.206471,-0.925272,0.5,0.481481,-1.0,1.5,0.5,0.481481,0.461538,0.481481,0.038462,0.037037,0.0,0.0,0.0,0.0
M,2,0.75,1.5,MID,43,36.0,43,-0.328004,-0.257591,-1.0,0.277778,0.325581,-1.0,1.5,0.25,0.255814,0.694444,0.651163,0.055556,0.093023,0.0,0.0,0.0,0.0
M,2,0.75,1.5,HIGH,21,15.0,21,0.046911,-0.133159,-1.0,0.4,0.333333,-1.0,1.5,0.4,0.333333,0.533333,0.619048,0.066667,0.047619,0.0,0.0,0.0,0.0
M,2,0.75,2.0,LOW,27,26.0,27,0.352967,0.302857,-1.0,0.461538,0.444444,-1.0,2.0,0.423077,0.407407,0.5,0.518519,0.076923,0.074074,0.0,0.0,0.0,0.0
M,2,0.75,2.0,MID,43,36.0,43,-0.203004,-0.129684,-1.0,0.277778,0.325581,-1.0,2.0,0.25,0.255814,0.694444,0.651163,0.055556,0.093023,0.0,0.0,0.0,0.0
M,2,0.75,2.0,HIGH,21,15.0,21,0.246911,0.033508,-1.0,0.4,0.333333,-1.0,2.0,0.4,0.333333,0.533333,0.619048,0.066667,0.047619,0.0,0.0,0.0,0.0
M,2,0.75,2.5,LOW,27,26.0,27,0.564505,0.50656,-1.0,0.461538,0.444444,-1.0,2.5,0.423077,0.407407,0.5,0.518519,0.076923,0.074074,0.0,0.0,0.0,0.0
M,2,0.75,2.5,MID,43,36.0,43,-0.287925,-0.190482,-1.0,0.222222,0.27907,-1.0,2.5,0.166667,0.162791,0.75,0.697674,0.083333,0.139535,0.0,0.0,0.0,0.0
M,2,0.75,2.5,HIGH,21,15.0,21,0.407136,0.171764,-1.0,0.4,0.333333,-1.0,2.5,0.333333,0.285714,0.533333,0.619048,0.133333,0.095238,0.0,0.0,0.0,0.0
M,2,0.75,3.0,LOW,27,26.0,27,0.444621,0.391117,-1.0,0.423077,0.407407,-1.0,3.0,0.269231,0.259259,0.538462,0.555556,0.192308,0.185185,0.0,0.0,0.0,0.0
M,2,0.75,3.0,MID,43,36.0,43,-0.239096,-0.137974,-1.0,0.222222,0.27907,-1.0,3.0,0.138889,0.139535,0.75,0.697674,0.111111,0.162791,0.0,0.0,0.0,0.0
M,2,0.75,3.0,HIGH,21,15.0,21,0.220458,0.062232,-1.0,0.333333,0.285714,-1.0,3.0,0.2,0.190476,0.6,0.666667,0.2,0.142857,0.0,0.0,0.0,0.0
M,2,1.0,1.5,LOW,27,26.0,27,0.139725,0.097513,-1.0,0.461538,0.444444,-1.0,1.5,0.423077,0.407407,0.5,0.518519,0.076923,0.074074,0.0,0.0,0.0,0.0
M,2,1.0,1.5,MID,43,36.0,43,-0.285716,-0.226441,-1.0,0.305556,0.348837,-1.0,1.5,0.25,0.255814,0.666667,0.627907,0.083333,0.116279,0.0,0.0,0.0,0.0
M,2,1.0,1.5,HIGH,21,15.0,21,0.217996,-0.010955,-1.0,0.466667,0.380952,-1.0,1.5,0.4,0.333333,0.4,0.52381,0.2,0.142857,0.0,0.0,0.0,0.0
M,2,1.0,2.0,LOW,27,26.0,27,0.299522,0.251391,-1.0,0.461538,0.444444,-1.0,2.0,0.384615,0.37037,0.5,0.518519,0.115385,0.111111,0.0,0.0,0.0,0.0
M,2,1.0,2.0,MID,43,36.0,43,-0.25913,-0.193552,-1.0,0.277778,0.325581,-1.0,2.0,0.194444,0.186047,0.694444,0.651163,0.111111,0.162791,0.0,0.0,0.0,0.0
M,2,1.0,2.0,HIGH,21,15.0,21,0.331489,0.093921,-1.0,0.466667,0.380952,-1.0,2.0,0.266667,0.238095,0.4,0.52381,0.333333,0.238095,0.0,0.0,0.0,0.0
M,2,1.0,2.5,LOW,27,26.0,27,0.203782,0.159197,-1.0,0.423077,0.407407,-1.0,2.5,0.230769,0.222222,0.538462,0.555556,0.230769,0.222222,0.0,0.0,0.0,0.0
M,2,1.0,2.5,MID,43,36.0,43,-0.19473,-0.128008,-1.0,0.277778,0.325581,-1.0,2.5,0.166667,0.162791,0.694444,0.651163,0.138889,0.186047,0.0,0.0,0.0,0.0
M,2,1.0,2.5,HIGH,21,15.0,21,0.134745,-0.060789,-1.0,0.4,0.333333,-1.0,1.846583,0.066667,0.047619,0.466667,0.571429,0.466667,0.380952,0.0,0.0,0.0,0.0
M,2,1.0,3.0,LOW,27,26.0,27,0.292154,0.244296,-1.0,0.423077,0.407407,-1.0,3.0,0.192308,0.185185,0.538462,0.555556,0.269231,0.259259,0.0,0.0,0.0,0.0
M,2,1.0,3.0,MID,43,36.0,43,-0.156768,-0.084598,-1.0,0.277778,0.325581,-1.0,3.0,0.138889,0.139535,0.694444,0.651163,0.166667,0.209302,0.0,0.0,0.0,0.0
M,2,1.0,3.0,HIGH,21,15.0,21,0.129169,-0.064772,-1.0,0.4,0.333333,-1.0,1.846583,0.0,0.0,0.466667,0.571429,0.533333,0.428571,0.0,0.0,0.0,0.0
M,2,1.25,1.5,LOW,27,26.0,27,0.333013,0.283642,0.661443,0.538462,0.518519,-1.0,1.5,0.5,0.481481,0.423077,0.444444,0.076923,0.074074,0.0,0.0,0.0,0.0
M,2,1.25,1.5,MID,43,36.0,43,-0.204868,-0.169081,-1.0,0.333333,0.372093,-1.0,1.5,0.25,0.232558,0.611111,0.581395,0.138889,0.186047,0.0,0.0,0.0,0.0
M,2,1.25,1.5,HIGH,21,15.0,21,0.257198,0.112285,0.0,0.466667,0.380952,-1.0,1.5,0.333333,0.285714,0.333333,0.380952,0.333333,0.333333,0.0,0.0,0.0,0.0
M,2,1.25,2.0,LOW,27,26.0,27,0.286102,0.238469,-0.555163,0.5,0.481481,-1.0,2.0,0.307692,0.296296,0.461538,0.481481,0.230769,0.222222,0.0,0.0,0.0,0.0
M,2,1.25,2.0,MID,43,36.0,43,-0.106126,-0.074786,-1.0,0.333333,0.372093,-1.0,2.0,0.222222,0.209302,0.611111,0.581395,0.166667,0.209302,0.0,0.0,0.0,0.0
M,2,1.25,2.0,HIGH,21,15.0,21,0.081129,-0.02006,-0.177798,0.4,0.333333,-1.0,1.477266,0.066667,0.047619,0.4,0.428571,0.533333,0.52381,0.0,0.0,0.0,0.0
M,2,1.25,2.5,LOW,27,26.0,27,0.403568,0.351584,-0.555163,0.5,0.481481,-1.0,2.5,0.230769,0.222222,0.461538,0.481481,0.307692,0.296296,0.0,0.0,0.0,0.0
M,2,1.25,2.5,MID,43,36.0,43,-0.036868,-0.005174,-1.0,0.333333,0.372093,-1.0,2.5,0.194444,0.186047,0.611111,0.581395,0.194444,0.232558,0.0,0.0,0.0,0.0
M,2,1.25,2.5,HIGH,21,15.0,21,0.076668,-0.023247,-0.177798,0.4,0.333333,-1.0,1.477266,0.0,0.0,0.4,0.428571,0.6,0.571429,0.0,0.0,0.0,0.0
M,2,1.25,3.0,LOW,27,26.0,27,0.460556,0.406461,-0.555163,0.5,0.481481,-1.0,3.0,0.153846,0.148148,0.461538,0.481481,0.384615,0.37037,0.0,0.0,0.0,0.0
M,2,1.25,3.0,MID,43,36.0,43,-0.0632,-0.015592,-1.0,0.333333,0.372093,-1.0,2.353263,0.055556,0.069767,0.611111,0.581395,0.333333,0.348837,0.0,0.0,0.0,0.0
M,2,1.25,3.0,HIGH,21,15.0,21,0.076668,-0.023247,-0.177798,0.4,0.333333,-1.0,1.477266,0.0,0.0,0.4,0.428571,0.6,0.571429,0.0,0.0,0.0,0.0
M,3,0.75,1.5,LOW,22,16.0,22,-0.066119,-0.093541,-1.0,0.375,0.363636,-1.0,1.5,0.375,0.363636,0.625,0.636364,0.0,0.0,0.0,0.0,0.0625,0.045455
M,3,0.75,1.5,MID,28,21.0,28,-0.106738,-0.195821,-1.0,0.380952,0.357143,-1.0,1.5,0.333333,0.285714,0.619048,0.642857,0.047619,0.071429,0.0,0.0,0.0,0.0
M,3,0.75,1.5,HIGH,13,11.0,13,-0.090909,-0.230769,-1.0,0.363636,0.307692,-1.0,1.5,0.363636,0.307692,0.545455,0.615385,0.0,0.0,0.090909,0.076923,0.0,0.0
M,3,0.75,2.0,LOW,22,16.0,22,0.121381,0.088277,-1.0,0.375,0.363636,-1.0,2.0,0.375,0.363636,0.625,0.636364,0.0,0.0,0.0,0.0,0.0625,0.045455
M,3,0.75,2.0,MID,28,21.0,28,0.021943,-0.081453,-1.0,0.380952,0.357143,-1.0,2.0,0.285714,0.25,0.619048,0.642857,0.095238,0.107143,0.0,0.0,0.0,0.0
M,3,0.75,2.0,HIGH,13,11.0,13,-0.181818,-0.307692,-1.0,0.272727,0.230769,-1.0,2.0,0.272727,0.230769,0.636364,0.692308,0.0,0.0,0.090909,0.076923,0.0,0.0
M,3,0.75,2.5,LOW,22,16.0,22,0.090131,0.111004,-1.0,0.3125,0.318182,-1.0,2.5,0.3125,0.318182,0.6875,0.681818,0.0,0.0,0.0,0.0,0.0625,0.045455
M,3,0.75,2.5,MID,28,21.0,28,-0.041177,-0.110937,-1.0,0.333333,0.321429,-1.0,2.5,0.190476,0.178571,0.666667,0.678571,0.142857,0.142857,0.0,0.0,0.0,0.0
M,3,0.75,2.5,HIGH,13,11.0,13,-0.145816,-0.277229,-1.0,0.272727,0.230769,-1.0,2.5,0.181818,0.153846,0.636364,0.692308,0.090909,0.076923,0.090909,0.076923,0.0,0.0
M,3,0.75,3.0,LOW,22,16.0,22,0.167259,0.097464,-1.0,0.3125,0.318182,-1.0,3.0,0.25,0.181818,0.6875,0.681818,0.0625,0.136364,0.0,0.0,0.0625,0.045455
M,3,0.75,3.0,MID,28,21.0,28,-0.092202,-0.131348,-1.0,0.333333,0.321429,-1.0,2.569767,0.095238,0.107143,0.666667,0.678571,0.238095,0.214286,0.0,0.0,0.0,0.0
M,3,0.75,3.0,HIGH,13,11.0,13,-0.054907,-0.200306,-1.0,0.272727,0.230769,-1.0,3.0,0.181818,0.153846,0.727273,0.769231,0.090909,0.076923,0.0,0.0,0.0,0.0
M,3,1.0,1.5,LOW,22,16.0,22,0.25,0.25,0.25,0.5,0.5,-1.0,1.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M,3,1.0,1.5,MID,28,21.0,28,0.099791,0.135339,-0.403061,0.47619,0.5,-1.0,1.5,0.380952,0.392857,0.52381,0.5,0.095238,0.107143,0.0,0.0,0.0,0.0
M,3,1.0,1.5,HIGH,13,11.0,13,-0.270547,-0.302157,-1.0,0.272727,0.230769,-1.0,1.5,0.272727,0.230769,0.545455,0.461538,0.090909,0.230769,0.090909,0.076923,0.0,0.0
M,3,1.0,2.0,LOW,22,16.0,22,0.268783,0.268254,-1.0,0.4375,0.454545,-1.0,2.0,0.375,0.318182,0.5625,0.545455,0.0625,0.136364,0.0,0.0,0.0,0.0
M,3,1.0,2.0,MID,28,21.0,28,-0.030883,-0.123381,-1.0,0.380952,0.357143,-1.0,2.0,0.238095,0.214286,0.619048,0.642857,0.142857,0.142857,0.0,0.0,0.0,0.0
M,3,1.0,2.0,HIGH,13,11.0,13,-0.220818,-0.260079,-1.0,0.272727,0.230769,-1.0,2.0,0.181818,0.153846,0.636364,0.538462,0.181818,0.307692,0.0,0.0,0.0,0.0
M,3,1.0,2.5,LOW,22,16.0,22,0.283656,0.244237,-1.0,0.4375,0.454545,-1.0,2.5,0.1875,0.136364,0.5625,0.545455,0.25,0.318182,0.0,0.0,0.0,0.0
M,3,1.0,2.5,MID,28,21.0,28,-0.045342,-0.116368,-1.0,0.380952,0.357143,-1.0,2.5,0.142857,0.142857,0.619048,0.642857,0.238095,0.214286,0.0,0.0,0.0,0.0
M,3,1.0,2.5,HIGH,13,11.0,13,-0.129909,-0.183156,-1.0,0.272727,0.230769,-1.0,2.5,0.181818,0.153846,0.636364,0.538462,0.181818,0.307692,0.0,0.0,0.0,0.0
M,3,1.0,3.0,LOW,22,16.0,22,0.294941,0.252444,-1.0,0.4375,0.454545,-1.0,2.623638,0.0625,0.045455,0.5625,0.545455,0.375,0.409091,0.0,0.0,0.0,0.0
M,3,1.0,3.0,MID,28,21.0,28,-0.085007,-0.149377,-1.0,0.380952,0.357143,-1.0,2.011977,0.047619,0.035714,0.619048,0.642857,0.333333,0.321429,0.0,0.0,0.0,0.0
M,3,1.0,3.0,HIGH,13,11.0,13,-0.102961,-0.160354,-1.0,0.272727,0.230769,-1.0,2.57786,0.090909,0.076923,0.636364,0.538462,0.272727,0.384615,0.0,0.0,0.0,0.0
M,3,1.25,1.5,LOW,22,16.0,22,0.257325,0.255327,0.308596,0.5,0.5,-1.0,1.5,0.5,0.5,0.4375,0.454545,0.0625,0.045455,0.0,0.0,0.0,0.0
M,3,1.25,1.5,MID,28,21.0,28,-0.083174,-0.15381,-0.95635,0.380952,0.357143,-1.0,1.5,0.238095,0.214286,0.47619,0.5,0.285714,0.285714,0.0,0.0,0.0,0.0
M,3,1.25,1.5,HIGH,13,11.0,13,-0.110138,-0.151781,-0.380813,0.363636,0.307692,-1.0,1.5,0.181818,0.153846,0.363636,0.307692,0.363636,0.461538,0.090909,0.076923,0.0,0.0
M,3,1.25,2.0,LOW,22,16.0,22,0.260507,0.192541,0.052062,0.5,0.5,-1.0,2.0,0.1875,0.136364,0.4375,0.454545,0.375,0.409091,0.0,0.0,0.0,0.0
M,3,1.25,2.0,MID,28,21.0,28,-0.070932,-0.126771,-0.95635,0.380952,0.357143,-1.0,2.0,0.142857,0.142857,0.47619,0.5,0.380952,0.357143,0.0,0.0,0.0,0.0
M,3,1.25,2.0,HIGH,13,11.0,13,-0.019229,-0.074858,-0.380813,0.363636,0.307692,-1.0,2.0,0.181818,0.153846,0.454545,0.384615,0.363636,0.461538,0.0,0.0,0.0,0.0
M,3,1.25,2.5,LOW,22,16.0,22,0.275785,0.203652,0.052062,0.5,0.5,-1.0,2.09891,0.0625,0.045455,0.4375,0.454545,0.5,0.5,0.0,0.0,0.0,0.0
M,3,1.25,2.5,MID,28,21.0,28,-0.097902,-0.149607,-0.95635,0.380952,0.357143,-1.0,1.609582,0.047619,0.035714,0.47619,0.5,0.47619,0.464286,0.0,0.0,0.0,0.0
M,3,1.25,2.5,HIGH,13,11.0,13,0.01142,-0.048923,-0.380813,0.363636,0.307692,-1.0,2.102288,0.090909,0.076923,0.454545,0.384615,0.454545,0.538462,0.0,0.0,0.0,0.0
M,3,1.25,3.0,LOW,22,16.0,22,0.307035,0.226379,0.052062,0.5,0.5,-1.0,2.09891,0.0625,0.045455,0.4375,0.454545,0.5,0.5,0.0,0.0,0.0,0.0
M,3,1.25,3.0,MID,28,21.0,28,-0.074093,-0.13175,-0.95635,0.380952,0.357143,-1.0,1.609582,0.047619,0.035714,0.47619,0.5,0.47619,0.464286,0.0,0.0,0.0,0.0
M,3,1.25,3.0,HIGH,13,11.0,13,-0.042503,-0.09455,-0.380813,0.363636,0.307692,-1.0,1.865027,0.0,0.0,0.454545,0.384615,0.545455,0.615385,0.0,0.0,0.0,0.0
M,4,0.75,1.5,LOW,19,17.0,19,-0.411765,-0.342105,-1.0,0.235294,0.263158,-1.0,1.5,0.235294,0.263158,0.764706,0.736842,0.0,0.0,0.0,0.0,0.0,0.0
M,4,0.75,1.5,MID,38,31.0,38,0.532258,0.710526,1.5,0.612903,0.684211,-1.0,1.5,0.612903,0.684211,0.387097,0.315789,0.0,0.0,0.0,0.0,0.0,0.0
M,4,0.75,1.5,HIGH,45,36.0,45,0.180556,0.111111,-1.0,0.472222,0.444444,-1.0,1.5,0.472222,0.444444,0.527778,0.555556,0.0,0.0,0.0,0.0,0.0,0.0
M,4,0.75,2.0,LOW,19,17.0,19,-0.470588,-0.526316,-1.0,0.176471,0.157895,-1.0,2.0,0.176471,0.157895,0.823529,0.842105,0.0,0.0,0.0,0.0,0.0,0.0
M,4,0.75,2.0,MID,38,31.0,38,0.760314,0.988677,2.0,0.580645,0.657895,-1.0,2.0,0.580645,0.657895,0.387097,0.315789,0.032258,0.026316,0.0,0.0,0.0,0.0
M,4,0.75,2.0,HIGH,45,36.0,45,0.333333,0.266667,-1.0,0.444444,0.422222,-1.0,2.0,0.444444,0.422222,0.555556,0.577778,0.0,0.0,0.0,0.0,0.0,0.0
M,4,0.75,2.5,LOW,19,17.0,19,-0.478668,-0.533545,-1.0,0.176471,0.157895,-1.0,2.172528,0.117647,0.105263,0.823529,0.842105,0.058824,0.052632,0.0,0.0,0.0,0.0
M,4,0.75,2.5,MID,38,31.0,38,0.764927,1.010922,1.404941,0.548387,0.631579,-1.0,2.5,0.419355,0.473684,0.387097,0.315789,0.193548,0.210526,0.0,0.0,0.0,0.0
M,4,0.75,2.5,HIGH,45,36.0,45,0.411767,0.284969,-1.0,0.416667,0.377778,-1.0,2.5,0.361111,0.333333,0.583333,0.622222,0.055556,0.044444,0.0,0.0,0.0,0.0
M,4,0.75,3.0,LOW,19,17.0,19,-0.419845,-0.480914,-1.0,0.176471,0.157895,-1.0,2.572528,0.117647,0.105263,0.823529,0.842105,0.058824,0.052632,0.0,0.0,0.0,0.0
M,4,0.75,3.0,MID,38,31.0,38,0.897143,1.184572,1.404941,0.548387,0.631579,-1.0,3.0,0.290323,0.368421,0.387097,0.315789,0.322581,0.315789,0.0,0.0,0.0,0.0
M,4,0.75,3.0,HIGH,45,36.0,45,0.386684,0.174817,-1.0,0.416667,0.377778,-1.0,3.0,0.25,0.2,0.583333,0.622222,0.166667,0.177778,0.0,0.0,0.0,0.0
M,4,1.0,1.5,LOW,19,17.0,19,-0.51873,-0.56939,-1.0,0.176471,0.157895,-1.0,1.5,0.176471,0.157895,0.764706,0.789474,0.058824,0.052632,0.0,0.0,0.0,0.0
M,4,1.0,1.5,MID,38,31.0,38,0.473462,0.662561,1.5,0.580645,0.657895,-1.0,1.5,0.580645,0.657895,0.387097,0.315789,0.032258,0.026316,0.0,0.0,0.0,0.0
M,4,1.0,1.5,HIGH,45,36.0,45,0.25,0.166667,-1.0,0.5,0.466667,-1.0,1.5,0.5,0.466667,0.5,0.533333,0.0,0.0,0.0,0.0,0.0,0.0
M,4,1.0,2.0,LOW,19,17.0,19,-0.510084,-0.561654,-1.0,0.176471,0.157895,-1.0,1.729396,0.117647,0.105263,0.764706,0.789474,0.117647,0.105263,0.0,0.0,0.0,0.0
M,4,1.0,2.0,MID,38,31.0,38,0.517289,0.728623,1.053705,0.548387,0.631579,-1.0,2.0,0.387097,0.447368,0.387097,0.315789,0.225806,0.236842,0.0,0.0,0.0,0.0
M,4,1.0,2.0,HIGH,45,36.0,45,0.369208,0.2287,-1.0,0.472222,0.422222,-1.0,2.0,0.388889,0.355556,0.527778,0.577778,0.083333,0.066667,0.0,0.0,0.0,0.0
M,4,1.0,2.5,LOW,19,17.0,19,-0.48628,-0.540356,-1.0,0.176471,0.157895,-1.0,1.653138,0.058824,0.052632,0.764706,0.789474,0.176471,0.157895,0.0,0.0,0.0,0.0
M,4,1.0,2.5,MID,38,31.0,38,0.648664,0.901587,1.053705,0.548387,0.631579,-1.0,2.5,0.290323,0.368421,0.387097,0.315789,0.322581,0.315789,0.0,0.0,0.0,0.0
M,4,1.0,2.5,HIGH,45,36.0,45,0.319205,0.115578,-1.0,0.472222,0.422222,-1.0,2.5,0.25,0.2,0.527778,0.577778,0.222222,0.222222,0.0,0.0,0.0,0.0
M,4,1.0,3.0,LOW,19,17.0,19,-0.456868,-0.51404,-1.0,0.176471,0.157895,-1.0,1.653138,0.058824,0.052632,0.764706,0.789474,0.176471,0.157895,0.0,0.0,0.0,0.0
M,4,1.0,3.0,MID,38,31.0,38,0.676961,0.911514,0.762211,0.516129,0.578947,-1.0,3.0,0.225806,0.289474,0.387097,0.315789,0.387097,0.394737,0.0,0.0,0.0,0.0
M,4,1.0,3.0,HIGH,45,36.0,45,0.361271,0.14923,-1.0,0.472222,0.422222,-1.0,3.0,0.138889,0.111111,0.527778,0.577778,0.333333,0.311111,0.0,0.0,0.0,0.0
M,4,1.25,1.5,LOW,19,17.0,19,-0.569609,-0.614913,-1.0,0.176471,0.157895,-1.0,1.303517,0.117647,0.105263,0.705882,0.736842,0.176471,0.157895,0.0,0.0,0.0,0.0
M,4,1.25,1.5,MID,38,31.0,38,0.465408,0.611816,1.5,0.612903,0.684211,-1.0,1.5,0.483871,0.526316,0.322581,0.263158,0.193548,0.210526,0.0,0.0,0.0,0.0
M,4,1.25,1.5,HIGH,45,36.0,45,0.221762,0.088521,-1.0,0.5,0.444444,-1.0,1.5,0.416667,0.377778,0.472222,0.533333,0.111111,0.088889,0.0,0.0,0.0,0.0
M,4,1.25,2.0,LOW,19,17.0,19,-0.5388,-0.587348,-1.0,0.176471,0.157895,-1.0,1.32251,0.058824,0.052632,0.705882,0.736842,0.235294,0.210526,0.0,0.0,0.0,0.0
M,4,1.25,2.0,MID,38,31.0,38,0.627798,0.810082,1.338314,0.612903,0.684211,-1.0,2.0,0.322581,0.394737,0.322581,0.263158,0.354839,0.342105,0.0,0.0,0.0,0.0
M,4,1.25,2.0,HIGH,45,36.0,45,0.218955,0.032224,-1.0,0.5,0.444444,-1.0,2.0,0.25,0.2,0.472222,0.533333,0.277778,0.266667,0.0,0.0,0.0,0.0
