semantic_key,symbol,gid,direction_system,direction,evaluation_horizon,direction_correct,stop_signal_step,stop_signal_time,stop_executable,stop_fill_step,stop_fill_time,stop_fill_open,stop_reason,baseline_gross_return_atr,stop_gross_return_atr,paired_delta_gross_atr,frozen_sr_bottom,frozen_sr_top,frozen_sr_strength,lb_available,lb_touched_by_signal,lb_pierced_by_signal,lb_broken_unreclaimed_at_signal
AU::AU_LONG_12106::2026-05-25 22:30:00::2026-05-25 22:30:00,AU,AU::AU_LONG_12106,A9,LONG,td5,1,31,2026-05-26 21:15:00,True,32,2026-05-26 21:15:00,992.3400268554688,structural_invalidation,-8.127713508764588,-4.468978019127635,3.6587354896369524,993.0,993.219970703125,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 22:45:00::2026-05-25 22:45:00,AU,AU::AU_LONG_12106,A9,LONG,td5,1,17,2026-05-26 09:45:00,True,18,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-8.056656675956193,-2.9594205600651917,5.0972361158910005,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 23:00:00::2026-05-25 23:00:00,AU,AU::AU_LONG_12106,A9,LONG,td5,1,16,2026-05-26 09:45:00,True,17,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-8.121956959968287,-3.004711313303461,5.117245646664826,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 23:15:00::2026-05-25 23:15:00,AU,AU::AU_LONG_12106,A9,LONG,td5,1,15,2026-05-26 09:45:00,True,16,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-8.457383327827989,-3.330685089754848,5.126698238073141,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 23:30:00::2026-05-25 23:30:00,AU,AU::AU_LONG_12106,A9,LONG,td5,1,14,2026-05-26 09:45:00,True,15,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-8.588582724047502,-3.4489716201908465,5.139611103856655,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 23:45:00::2026-05-25 23:45:00,AU,AU::AU_LONG_12106,A9,LONG,td5,1,13,2026-05-26 09:45:00,True,14,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-8.28566672143734,-3.1346699222098584,5.150996799227481,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-26 00:00:00::2026-05-26 00:00:00,AU,AU::AU_LONG_12106,A9,LONG,td5,1,12,2026-05-26 09:45:00,True,13,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-8.502319191028473,-3.3329205395715285,5.1693986514569445,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-26 00:15:00::2026-05-26 00:15:00,AU,AU::AU_LONG_12106,A9,LONG,td5,1,11,2026-05-26 09:45:00,True,12,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-8.46870920568216,-3.2782125363528367,5.190496669329323,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-26 00:30:00::2026-05-26 00:30:00,AU,AU::AU_LONG_12106,A9,LONG,td5,1,10,2026-05-26 09:45:00,True,11,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-8.304681925248572,-3.0939139303211407,5.210767994927431,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-26 00:45:00::2026-05-26 00:45:00,AU,AU::AU_LONG_12106,A9,LONG,td5,1,9,2026-05-26 09:45:00,True,10,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-8.672643297963544,-3.4467192210979976,5.225924076865547,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-26 01:00:00::2026-05-26 01:00:00,AU,AU::AU_LONG_12106,A9,LONG,td5,1,8,2026-05-26 09:45:00,True,9,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-8.8238099609892,-3.5795530200379404,5.24425694095126,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12235::2026-05-29 00:45:00::2026-05-29 00:45:00,AU,AU::AU_LONG_12235,A9,LONG,td5,1,13,2026-05-29 11:00:00,True,14,2026-05-29 11:00:00,984.9000244140624,structural_invalidation,-3.5343676406601396,-0.6266593016100308,2.907708339050109,985.0,986.0399780273438,72.0,False,False,False,False
AU::AU_LONG_12235::2026-05-29 01:00:00::2026-05-29 01:00:00,AU,AU::AU_LONG_12235,A9,LONG,td5,1,12,2026-05-29 11:00:00,True,13,2026-05-29 11:00:00,984.9000244140624,structural_invalidation,-4.044915299401498,-1.130549085318904,2.9143662140825937,985.0,986.0399780273438,72.0,False,False,False,False
AU::AU_LONG_12235::2026-05-29 01:45:00::2026-05-29 01:45:00,AU,AU::AU_LONG_12235,A9,LONG,td5,1,9,2026-05-29 11:00:00,True,10,2026-05-29 11:00:00,984.9000244140624,structural_invalidation,-3.576265302240342,-0.6479258806355751,2.928339421604767,985.0,986.0399780273438,72.0,False,False,False,False
AU::AU_LONG_12235::2026-05-29 02:00:00::2026-05-29 02:00:00,AU,AU::AU_LONG_12235,A9,LONG,td5,1,8,2026-05-29 11:00:00,True,9,2026-05-29 11:00:00,984.9000244140624,structural_invalidation,-3.998309584899674,-1.0628264732923016,2.9354831116073723,985.0,986.0399780273438,72.0,False,False,False,False
AU::AU_LONG_11919::2026-05-15 21:45:00::2026-05-15 21:45:00,AU,AU::AU_LONG_11919,E9,SHORT,td1,0,3,2026-05-15 22:45:00,True,4,2026-05-15 22:45:00,1002.0999755859376,structural_invalidation,-2.0657266781989168,-3.000988520716412,-0.9352618425174954,1002.0,1002.0,42.0,True,False,False,False
AU::AU_LONG_11939::2026-05-18 09:30:00::2026-05-18 09:30:00,AU,AU::AU_LONG_11939,E9,SHORT,td1,0,0,2026-05-18 09:45:00,True,1,2026-05-18 09:45:00,993.719970703125,structural_invalidation,-3.1160746838174274,-0.7178626387557464,2.398212045061681,993.0,993.0,21.0,True,False,False,False
AU::AU_LONG_12106::2026-05-22 22:30:00::2026-05-22 22:30:00,AU,AU::AU_LONG_12106,E9,SHORT,td1,0,16,2026-05-25 09:15:00,True,17,2026-05-25 09:15:00,999.739990234375,structural_invalidation,-4.59903190788149,-5.013492561380647,-0.41446065349915706,993.0,993.219970703125,47.0,True,False,False,False
AU::AU_LONG_12106::2026-05-22 22:45:00::2026-05-22 22:45:00,AU,AU::AU_LONG_12106,E9,SHORT,td1,0,15,2026-05-25 09:15:00,True,16,2026-05-25 09:15:00,999.739990234375,structural_invalidation,-4.264174615382767,-4.679404104707362,-0.41522948932459514,993.0,993.219970703125,47.0,True,False,False,False
AU::AU_LONG_12106::2026-05-22 23:00:00::2026-05-22 23:00:00,AU,AU::AU_LONG_12106,E9,SHORT,td1,0,14,2026-05-25 09:15:00,True,15,2026-05-25 09:15:00,999.739990234375,structural_invalidation,-4.592267880561725,-5.008281854887131,-0.41601397432540566,993.0,993.219970703125,47.0,True,False,False,False
AU::AU_LONG_12106::2026-05-22 23:15:00::2026-05-22 23:15:00,AU,AU::AU_LONG_12106,E9,SHORT,td1,0,13,2026-05-25 09:15:00,True,14,2026-05-25 09:15:00,999.739990234375,structural_invalidation,-3.694423982557048,-4.110238249465849,-0.4158142669088005,993.0,993.219970703125,47.0,True,False,False,False
AU::AU_LONG_12106::2026-05-22 23:30:00::2026-05-22 23:30:00,AU,AU::AU_LONG_12106,E9,SHORT,td1,0,12,2026-05-25 09:15:00,True,13,2026-05-25 09:15:00,999.739990234375,structural_invalidation,-3.0339991709365965,-3.4502637301525576,-0.41626455921596106,993.0,993.219970703125,47.0,True,False,False,False
AU::AU_LONG_12106::2026-05-23 01:00:00::2026-05-23 01:00:00,AU,AU::AU_LONG_12106,E9,SHORT,td1,0,6,2026-05-25 09:15:00,True,7,2026-05-25 09:15:00,999.739990234375,structural_invalidation,-3.3013211475558397,-3.7220671124697775,-0.4207459649139378,993.0,993.219970703125,47.0,True,False,False,False
AU::AU_LONG_12106::2026-05-25 22:45:00::2026-05-25 22:45:00,AU,AU::AU_LONG_12106,E9,LONG,td1,1,17,2026-05-26 09:45:00,True,18,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-3.2696107967730126,-2.9594205600651917,0.31019023670782087,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 23:00:00::2026-05-25 23:00:00,AU,AU::AU_LONG_12106,E9,LONG,td1,1,16,2026-05-26 09:45:00,True,17,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-3.3161192218918907,-3.004711313303461,0.3114079085884298,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 23:15:00::2026-05-25 23:15:00,AU,AU::AU_LONG_12106,E9,LONG,td1,1,15,2026-05-26 09:45:00,True,16,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-3.6426682319600427,-3.330685089754848,0.31198314220519485,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 23:30:00::2026-05-25 23:30:00,AU,AU::AU_LONG_12106,E9,LONG,td1,1,14,2026-05-26 09:45:00,True,15,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-3.761740569606635,-3.4489716201908465,0.31276894941578837,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 23:45:00::2026-05-25 23:45:00,AU,AU::AU_LONG_12106,E9,LONG,td1,1,13,2026-05-26 09:45:00,True,14,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-3.4481317435001024,-3.1346699222098584,0.313461821290244,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-26 00:00:00::2026-05-26 00:00:00,AU,AU::AU_LONG_12106,E9,LONG,td1,1,12,2026-05-26 09:45:00,True,13,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-3.6475021981165394,-3.3329205395715285,0.31458165854501097,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-26 00:15:00::2026-05-26 00:15:00,AU,AU::AU_LONG_12106,E9,LONG,td1,1,11,2026-05-26 09:45:00,True,12,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-3.594078106219416,-3.2782125363528367,0.3158655698665793,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-26 00:30:00::2026-05-26 00:30:00,AU,AU::AU_LONG_12106,E9,LONG,td1,1,10,2026-05-26 09:45:00,True,11,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-3.411013103486193,-3.0939139303211407,0.3170991731650523,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-26 00:45:00::2026-05-26 00:45:00,AU,AU::AU_LONG_12106,E9,LONG,td1,1,9,2026-05-26 09:45:00,True,10,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-3.764740711483021,-3.4467192210979976,0.3180214903850236,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-26 01:00:00::2026-05-26 01:00:00,AU,AU::AU_LONG_12106,E9,LONG,td1,1,8,2026-05-26 09:45:00,True,9,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-3.898690149432221,-3.5795530200379404,0.3191371293942806,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12235::2026-05-29 00:45:00::2026-05-29 00:45:00,AU,AU::AU_LONG_12235,E9,LONG,td1,1,13,2026-05-29 11:00:00,True,14,2026-05-29 11:00:00,984.9000244140624,structural_invalidation,1.2533186032200616,-0.6266593016100308,-1.8799779048300924,985.0,986.0399780273438,72.0,False,False,False,False
AU::AU_LONG_12235::2026-05-29 01:00:00::2026-05-29 01:00:00,AU,AU::AU_LONG_12235,E9,LONG,td1,1,12,2026-05-29 11:00:00,True,13,2026-05-29 11:00:00,984.9000244140624,structural_invalidation,0.7537334665028053,-1.130549085318904,-1.8842825518217092,985.0,986.0399780273438,72.0,False,False,False,False
AU::AU_LONG_12235::2026-05-29 01:45:00::2026-05-29 01:45:00,AU,AU::AU_LONG_12235,E9,LONG,td1,1,9,2026-05-29 11:00:00,True,10,2026-05-29 11:00:00,984.9000244140624,structural_invalidation,1.2453910440799,-0.6479258806355751,-1.8933169247154753,985.0,986.0399780273438,72.0,False,False,False,False
AU::AU_LONG_12235::2026-05-29 02:00:00::2026-05-29 02:00:00,AU,AU::AU_LONG_12235,E9,LONG,td1,1,8,2026-05-29 11:00:00,True,9,2026-05-29 11:00:00,984.9000244140624,structural_invalidation,0.835109201929712,-1.0628264732923016,-1.8979356752220138,985.0,986.0399780273438,72.0,False,False,False,False
AU::AU_LONG_11919::2026-05-15 21:45:00::2026-05-15 21:45:00,AU,AU::AU_LONG_11919,E9,SHORT,td3,0,3,2026-05-15 22:45:00,True,4,2026-05-15 22:45:00,1002.0999755859376,structural_invalidation,4.39168264861967,-3.000988520716412,-7.392671169336083,1002.0,1002.0,42.0,True,False,False,False
AU::AU_LONG_11939::2026-05-18 09:30:00::2026-05-18 09:30:00,AU,AU::AU_LONG_11939,E9,SHORT,td3,0,0,2026-05-18 09:45:00,True,1,2026-05-18 09:45:00,993.719970703125,structural_invalidation,3.147660832521056,-0.7178626387557464,-3.8655234712768025,993.0,993.0,21.0,True,False,False,False
AU::AU_LONG_11951::2026-05-18 21:30:00::2026-05-18 21:30:00,AU,AU::AU_LONG_11951,E9,LONG,td3,1,37,2026-05-19 21:45:00,True,38,2026-05-19 21:45:00,985.2000122070312,structural_invalidation,-4.462544514639571,-7.4140721925031,-2.9515276778635284,987.8400268554688,987.8400268554688,21.0,False,False,False,False
AU::AU_LONG_11951::2026-05-18 21:45:00::2026-05-18 21:45:00,AU,AU::AU_LONG_11951,E9,LONG,td3,1,36,2026-05-19 21:45:00,True,37,2026-05-19 21:45:00,985.2000122070312,structural_invalidation,-4.123922228346631,-7.074033020519804,-2.950110792173173,987.8400268554688,987.8400268554688,21.0,False,False,False,False
AU::AU_LONG_11992::2026-05-19 21:30:00::2026-05-19 21:30:00,AU,AU::AU_LONG_11992,E9,SHORT,td3,0,57,2026-05-21 09:15:00,True,58,2026-05-21 09:15:00,1000.7999877929688,structural_invalidation,-2.004892974296309,-4.926037357697695,-2.9211443834013857,996.2999877929688,996.2999877929688,21.0,True,False,False,False
AU::AU_LONG_12106::2026-05-22 22:30:00::2026-05-22 22:30:00,AU,AU::AU_LONG_12106,E9,SHORT,td3,0,16,2026-05-25 09:15:00,True,17,2026-05-25 09:15:00,999.739990234375,structural_invalidation,1.4346920749273613,-5.013492561380647,-6.448184636308008,993.0,993.219970703125,47.0,True,False,False,False
AU::AU_LONG_12106::2026-05-22 22:45:00::2026-05-22 22:45:00,AU,AU::AU_LONG_12106,E9,SHORT,td3,0,15,2026-05-25 09:15:00,True,16,2026-05-25 09:15:00,999.739990234375,structural_invalidation,1.7807420901118687,-4.679404104707362,-6.460146194819231,993.0,993.219970703125,47.0,True,False,False,False
AU::AU_LONG_12106::2026-05-22 23:00:00::2026-05-22 23:00:00,AU,AU::AU_LONG_12106,E9,SHORT,td3,0,14,2026-05-25 09:15:00,True,15,2026-05-25 09:15:00,999.739990234375,structural_invalidation,1.4640693685323645,-5.008281854887131,-6.472351223419496,993.0,993.219970703125,47.0,True,False,False,False
AU::AU_LONG_12106::2026-05-22 23:15:00::2026-05-22 23:15:00,AU,AU::AU_LONG_12106,E9,SHORT,td3,0,13,2026-05-25 09:15:00,True,14,2026-05-25 09:15:00,999.739990234375,structural_invalidation,2.3590059231766034,-4.110238249465849,-6.469244172642452,993.0,993.219970703125,47.0,True,False,False,False
AU::AU_LONG_12106::2026-05-22 23:30:00::2026-05-22 23:30:00,AU,AU::AU_LONG_12106,E9,SHORT,td3,0,12,2026-05-25 09:15:00,True,13,2026-05-25 09:15:00,999.739990234375,structural_invalidation,3.0259860964943592,-3.4502637301525576,-6.476249826646917,993.0,993.219970703125,47.0,True,False,False,False
AU::AU_LONG_12106::2026-05-23 01:00:00::2026-05-23 01:00:00,AU,AU::AU_LONG_12106,E9,SHORT,td3,0,6,2026-05-25 09:15:00,True,7,2026-05-25 09:15:00,999.739990234375,structural_invalidation,2.8239044866223306,-3.7220671124697775,-6.545971599092108,993.0,993.219970703125,47.0,True,False,False,False
AU::AU_LONG_12106::2026-05-25 10:00:00::2026-05-25 10:00:00,AU,AU::AU_LONG_12106,E9,LONG,td3,1,48,2026-05-26 21:15:00,True,49,2026-05-26 21:15:00,992.3400268554688,structural_invalidation,-6.279297454823551,-2.7406353789595563,3.5386620758639946,993.0,993.219970703125,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 21:30:00::2026-05-25 21:30:00,AU,AU::AU_LONG_12106,E9,LONG,td3,1,35,2026-05-26 21:15:00,True,36,2026-05-26 21:15:00,992.3400268554688,structural_invalidation,-16.913735760574404,-4.046736207753565,12.86699955282084,993.0,993.219970703125,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 21:45:00::2026-05-25 21:45:00,AU,AU::AU_LONG_12106,E9,LONG,td3,1,34,2026-05-26 21:15:00,True,35,2026-05-26 21:15:00,992.3400268554688,structural_invalidation,-17.17629351651401,-4.267137476801715,12.909156039712297,993.0,993.219970703125,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 22:00:00::2026-05-25 22:00:00,AU,AU::AU_LONG_12106,E9,LONG,td3,1,33,2026-05-26 21:15:00,True,34,2026-05-26 21:15:00,992.3400268554688,structural_invalidation,-17.11230963016995,-4.170076742226955,12.942232887942994,993.0,993.219970703125,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 22:15:00::2026-05-25 22:15:00,AU,AU::AU_LONG_12106,E9,LONG,td3,1,32,2026-05-26 21:15:00,True,33,2026-05-26 21:15:00,992.3400268554688,structural_invalidation,-17.44713274166474,-4.478299864681339,12.968832876983399,993.0,993.219970703125,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 22:30:00::2026-05-25 22:30:00,AU,AU::AU_LONG_12106,E9,LONG,td3,1,31,2026-05-26 21:15:00,True,32,2026-05-26 21:15:00,992.3400268554688,structural_invalidation,-17.48338393439194,-4.468978019127635,13.014405915264305,993.0,993.219970703125,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 22:45:00::2026-05-25 22:45:00,AU,AU::AU_LONG_12106,E9,LONG,td3,1,17,2026-05-26 09:45:00,True,18,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-17.446333123683328,-2.9594205600651917,14.486912563618136,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 23:00:00::2026-05-25 23:00:00,AU,AU::AU_LONG_12106,E9,LONG,td3,1,16,2026-05-26 09:45:00,True,17,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-17.54849319122621,-3.004711313303461,14.54378187792275,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 23:15:00::2026-05-25 23:15:00,AU,AU::AU_LONG_12106,E9,LONG,td3,1,15,2026-05-26 09:45:00,True,16,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-17.901332284904115,-3.330685089754848,14.570647195149267,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 23:30:00::2026-05-25 23:30:00,AU,AU::AU_LONG_12106,E9,LONG,td3,1,14,2026-05-26 09:45:00,True,15,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-18.056318617605168,-3.4489716201908465,14.607346997414322,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-25 23:45:00::2026-05-25 23:45:00,AU,AU::AU_LONG_12106,E9,LONG,td3,1,13,2026-05-26 09:45:00,True,14,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-17.774376333542424,-3.1346699222098584,14.639706411332565,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-26 00:00:00::2026-05-26 00:00:00,AU,AU::AU_LONG_12106,E9,LONG,td3,1,12,2026-05-26 09:45:00,True,13,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-18.02492706378797,-3.3329205395715285,14.692006524216442,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-26 00:15:00::2026-05-26 00:15:00,AU,AU::AU_LONG_12106,E9,LONG,td3,1,11,2026-05-26 09:45:00,True,12,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-18.030181976399273,-3.2782125363528367,14.751969440046437,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-26 00:30:00::2026-05-26 00:30:00,AU,AU::AU_LONG_12106,E9,LONG,td3,1,10,2026-05-26 09:45:00,True,11,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-17.903496734710835,-3.0939139303211407,14.809582804389695,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-26 00:45:00::2026-05-26 00:45:00,AU,AU::AU_LONG_12106,E9,LONG,td3,1,9,2026-05-26 09:45:00,True,10,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-18.299377297822048,-3.4467192210979976,14.852658076724051,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12106::2026-05-26 01:00:00::2026-05-26 01:00:00,AU,AU::AU_LONG_12106,E9,LONG,td3,1,8,2026-05-26 09:45:00,True,9,2026-05-26 09:45:00,995.739990234375,structural_invalidation,-18.484315137660236,-3.5795530200379404,14.904762117622296,996.0399780273438,996.2999877929688,47.0,False,False,False,False
AU::AU_LONG_12235::2026-05-29 00:45:00::2026-05-29 00:45:00,AU,AU::AU_LONG_12235,E9,LONG,td3,1,13,2026-05-29 11:00:00,True,14,2026-05-29 11:00:00,984.9000244140624,structural_invalidation,1.7546256454423734,-0.6266593016100308,-2.3812849470524045,985.0,986.0399780273438,72.0,False,False,False,False
AU::AU_LONG_12235::2026-05-29 01:00:00::2026-05-29 01:00:00,AU,AU::AU_LONG_12235,E9,LONG,td3,1,12,2026-05-29 11:00:00,True,13,2026-05-29 11:00:00,984.9000244140624,structural_invalidation,1.2561883678811394,-1.130549085318904,-2.3867374532000434,985.0,986.0399780273438,72.0,False,False,False,False
AU::AU_LONG_12235::2026-05-29 01:45:00::2026-05-29 01:45:00,AU,AU::AU_LONG_12235,E9,LONG,td3,1,9,2026-05-29 11:00:00,True,10,2026-05-29 11:00:00,984.9000244140624,structural_invalidation,1.7502550135340191,-0.6479258806355751,-2.3981808941695943,985.0,986.0399780273438,72.0,False,False,False,False
AU::AU_LONG_12235::2026-05-29 02:00:00::2026-05-29 02:00:00,AU,AU::AU_LONG_12235,E9,LONG,td3,1,8,2026-05-29 11:00:00,True,9,2026-05-29 11:00:00,984.9000244140624,structural_invalidation,1.3412047880689246,-1.0628264732923016,-2.4040312613612262,985.0,986.0399780273438,72.0,False,False,False,False
