wf,action,h,scale,target_bin,risk_bin,n_available,E_R_lower,E_R_upper,ambiguity_gap_R,target_first_rate,gap_invalid_rate
WF2,OUTWARD,5,0.2,0.5-1,0.25-0.5,821,-0.3080610822052192,-0.3026937558046825,0.005367326400536733,0.2241169305724726,0.0
WF2,OUTWARD,5,0.2,>=5,2-3,54,-0.6882581153414487,-0.6882581153414487,0.0,0.05555555555555555,0.0
WF2,OUTWARD,5,0.2,>=5,0.25-0.5,179,-0.7987724238890035,-0.7987724238890035,0.0,0.0111731843575419,0.0
WF2,OUTWARD,5,0.2,<0.5,1-2,382,0.032941687023241004,0.032941687023241004,0.0,0.7958115183246073,0.0
WF3,OUTWARD,5,0.2,<0.5,0.25-0.5,296,0.3081195475198254,0.3081195475198254,0.0,0.625,0.0
WF3,OUTWARD,5,0.2,3-5,<0.25,557,-0.6509967652327525,-0.6509967652327525,0.0,0.03231597845601436,0.0
WF2,OUTWARD,5,0.2,2-3,0.25-0.5,761,0.12428236815956545,0.12428236815956545,0.0,0.14848883048620237,0.0
WF3,OUTWARD,5,0.2,>=5,0.5-1,239,-0.5915592467117733,-0.5915592467117733,0.0,0.03347280334728033,0.0
WF3,OUTWARD,5,0.2,0.5-1,1-2,614,0.07090678443634489,0.08753312737135102,0.01662634293500614,0.6710097719869706,0.0
WF3,OUTWARD,5,0.2,>=5,1-2,214,-0.757148283914512,-0.757148283914512,0.0,0.03271028037383177,0.0
WF3,OUTWARD,5,0.2,0.5-1,0.25-0.5,602,-0.08822151811233156,-0.05894490319450846,0.029276614917823105,0.292358803986711,0.0
WF3,OUTWARD,5,0.2,2-3,0.25-0.5,743,-0.4454066053262323,-0.4454066053262323,0.0,0.07671601615074024,0.0
WF3,OUTWARD,5,0.2,2-3,0.5-1,934,-0.1877939432308152,-0.1877939432308152,0.0,0.1670235546038544,0.0
WF3,OUTWARD,5,0.2,1-2,1-2,1015,0.033747937548697364,0.033747937548697364,0.0,0.44729064039408867,0.0
WF3,OUTWARD,5,0.2,<0.5,0.5-1,459,0.23524874890357925,0.28089580772710865,0.045647058823529416,0.6579520697167756,0.0
WF3,OUTWARD,5,0.2,0.5-1,0.5-1,1153,0.024883742549472045,0.04285394739118526,0.01797020484171322,0.46227233304423243,0.0
WF3,OUTWARD,5,0.2,<0.5,1-2,315,0.052301153200357144,0.07013554810481575,0.017834394904458598,0.8063492063492064,0.0
WF3,OUTWARD,5,0.2,1-2,<0.25,1147,-0.43656753342245214,-0.41950431087001194,0.017063222552440162,0.06451612903225806,0.0
WF3,OUTWARD,5,0.2,1-2,0.25-0.5,1564,-0.2199622747269229,-0.2191182504190228,0.0008440243079000675,0.15217391304347827,0.0
WF3,OUTWARD,5,0.2,>=5,<0.25,176,-0.7174701872774637,-0.7174701872774637,0.0,0.03977272727272727,0.0
WF3,OUTWARD,5,0.2,3-5,0.5-1,617,-0.4193988381822654,-0.4193988381822654,0.0,0.10372771474878444,0.0
WF3,OUTWARD,5,0.2,0.5-1,2-3,148,0.04159955690393807,0.04159955690393807,0.0,0.75,0.0
WF3,OUTWARD,5,0.2,0.5-1,<0.25,433,-0.2737433533219602,-0.20804157058965447,0.0657017827323057,0.15011547344110854,0.0
WF3,OUTWARD,5,0.2,3-5,0.25-0.5,508,-0.5755381364549169,-0.5755381364549169,0.0,0.03543307086614173,0.0
WF3,OUTWARD,5,0.2,3-5,2-3,90,-0.6494331550866047,-0.6494331550866047,0.0,0.08888888888888889,0.0
WF3,OUTWARD,5,0.2,2-3,1-2,608,-0.17428398599819592,-0.17428398599819592,0.0,0.21710526315789475,0.0
WF3,OUTWARD,5,0.2,3-5,1-2,383,-0.2286394907584409,-0.2286394907584409,0.0,0.12532637075718014,0.0
WF0,OUTWARD,5,0.2,3-5,>=3,29,0.11057942678609715,0.11057942678609715,0.0,0.2413793103448276,0.0
WF0,OUTWARD,5,0.2,>=5,0.5-1,211,-0.8929272662543145,-0.8929272662543145,0.0,0.03317535545023697,0.0
WF0,OUTWARD,5,0.2,1-2,2-3,169,0.06365859611569458,0.06365859611569458,0.0,0.48520710059171596,0.0
WF0,OUTWARD,5,0.2,>=5,>=3,55,-0.15810324042984028,-0.15810324042984028,0.0,0.12727272727272726,0.0
WF1,OUTWARD,5,0.2,3-5,2-3,88,-0.11733029853433159,-0.11733029853433159,0.0,0.2159090909090909,0.0
WF1,OUTWARD,5,0.2,2-3,2-3,76,0.21488059645970362,0.21488059645970362,0.0,0.4473684210526316,0.0
WF1,OUTWARD,5,0.2,>=5,0.25-0.5,245,-0.7455149749956871,-0.7455149749956871,0.0,0.024489795918367346,0.0
WF1,OUTWARD,5,0.2,3-5,>=3,48,0.13722828452304014,0.13722828452304014,0.0,0.20833333333333334,0.0
WF1,OUTWARD,5,0.2,<0.5,<0.25,41,-0.27032520325203246,-0.12398373983739834,0.14634146341463414,0.21951219512195122,0.0
WF1,OUTWARD,5,0.2,2-3,>=3,65,0.4698230963786305,0.4698230963786305,0.0,0.3076923076923077,0.0
WF2,OUTWARD,5,0.2,>=5,0.5-1,231,-0.4584798811281771,-0.4584798811281771,0.0,0.06926406926406926,0.0
WF2,OUTWARD,5,0.2,>=5,<0.25,121,0.08403361344537809,0.08403361344537809,0.0,0.03305785123966942,0.0
WF2,OUTWARD,5,0.2,<0.5,<0.25,81,-0.28997103617900405,-0.1912056040802386,0.09876543209876543,0.2222222222222222,0.0
WF2,OUTWARD,5,0.2,1-2,2-3,148,0.0021029711636828576,0.0021029711636828576,0.0,0.5540540540540541,0.0
WF2,OUTWARD,5,0.2,3-5,>=3,47,0.6110378443361703,0.6110378443361703,0.0,0.5106382978723404,0.0
WF3,OUTWARD,5,0.2,1-2,>=3,89,0.09853984341632296,0.09853984341632296,0.0,0.6404494382022472,0.0
WF3,OUTWARD,5,0.2,1-2,2-3,199,0.15902088810805864,0.15902088810805864,0.0,0.592964824120603,0.0
WF3,OUTWARD,5,0.2,>=5,2-3,80,-0.868,-0.868,0.0,0.0125,0.0
WF3,OUTWARD,5,0.2,3-5,>=3,41,0.36158552597434107,0.36158552597434107,0.0,0.3902439024390244,0.0
WF3,OUTWARD,5,0.2,>=5,0.25-0.5,172,-0.30599658118854645,-0.30599658118854645,0.0,0.03488372093023256,0.0
WF3,OUTWARD,5,0.2,<0.5,2-3,49,0.12575003369842297,0.12575003369842297,0.0,0.9591836734693877,0.0
WF3,OUTWARD,5,0.2,2-3,2-3,92,-0.2903452476451762,-0.2903452476451762,0.0,0.1956521739130435,0.0
WF0,OUTWARD,5,0.2,1-2,>=3,44,0.11461574551657606,0.11461574551657606,0.0,0.7272727272727273,0.0
WF0,OUTWARD,5,0.2,>=5,2-3,47,-0.18476222143226273,-0.18476222143226273,0.0,0.10638297872340426,0.0
WF0,OUTWARD,5,0.2,2-3,>=3,23,0.10081751507479471,0.10081751507479471,0.0,0.5217391304347826,0.0
WF0,OUTWARD,5,0.2,0.5-1,>=3,36,0.00371544416409611,0.00371544416409611,0.0,0.6388888888888888,0.0
WF0,OUTWARD,5,0.2,3-5,2-3,91,-0.007118701673178592,-0.007118701673178592,0.0,0.23076923076923078,0.0
WF0,OUTWARD,5,0.2,<0.5,0.5-1,323,0.049877881395788644,0.07206570389320865,0.022187822497420018,0.7244582043343654,0.0
WF0,OUTWARD,5,0.2,2-3,2-3,112,-0.22562278173584077,-0.22562278173584077,0.0,0.25,0.0
WF1,OUTWARD,5,0.2,0.5-1,2-3,153,0.07789803998279105,0.07789803998279105,0.0,0.7843137254901961,0.0
WF1,OUTWARD,5,0.2,>=5,>=3,36,-0.5411573197157742,-0.5411573197157742,0.0,0.05555555555555555,0.0
WF1,OUTWARD,5,0.2,<0.5,>=3,24,0.04611261355316807,0.04611261355316807,0.0,0.625,0.0
WF1,OUTWARD,5,0.2,1-2,>=3,82,0.17392022556933798,0.17392022556933798,0.0,0.7073170731707317,0.0
WF2,OUTWARD,5,0.2,0.5-1,2-3,143,-0.15172356119180685,-0.15172356119180685,0.0,0.5944055944055944,0.0
WF2,OUTWARD,5,0.2,>=5,>=3,41,-0.314504703954873,-0.314504703954873,0.0,0.12195121951219512,0.0
WF2,OUTWARD,5,0.2,2-3,>=3,66,0.03099250001163086,0.03099250001163086,0.0,0.4696969696969697,0.0
WF2,OUTWARD,5,0.2,1-2,>=3,70,0.1338150127317692,0.1338150127317692,0.0,0.5428571428571428,0.0
WF2,OUTWARD,5,0.2,2-3,2-3,82,-0.42431608120245595,-0.42431608120245595,0.0,0.25609756097560976,0.0
WF3,OUTWARD,5,0.2,<0.5,>=3,28,0.02542563849596282,0.02542563849596282,0.0,0.7142857142857143,0.0
WF3,OUTWARD,5,0.2,2-3,>=3,29,0.05711125194128447,0.05711125194128447,0.0,0.3793103448275862,0.0
WF3,OUTWARD,5,0.2,0.5-1,>=3,43,0.1661661080043301,0.1661661080043301,0.0,0.7441860465116279,0.0
WF0,OUTWARD,5,0.4,>=5,<0.25,125,0.4959349593495935,0.4959349593495935,0.0,0.016,0.0
WF0,OUTWARD,5,0.4,0.5-1,0.25-0.5,572,-0.036242643633550654,-0.036242643633550654,0.0,0.31993006993006995,0.0
WF0,OUTWARD,5,0.4,2-3,1-2,555,-0.20875215113718598,-0.20875215113718598,0.0,0.22702702702702704,0.0
WF0,OUTWARD,5,0.4,3-5,0.5-1,660,-0.36283577435634784,-0.36283577435634784,0.0,0.09242424242424242,0.0
WF0,OUTWARD,5,0.4,2-3,0.5-1,920,-0.27277229037671163,-0.27277229037671163,0.0,0.16521739130434782,0.0
WF0,OUTWARD,5,0.4,1-2,1-2,984,0.07973239171877088,0.07973239171877088,0.0,0.4695121951219512,0.0
WF0,OUTWARD,5,0.4,0.5-1,2-3,92,0.1333193478728283,0.1333193478728283,0.0,0.7608695652173914,0.0
WF0,OUTWARD,5,0.4,1-2,0.25-0.5,1412,-0.010841441038969425,-0.005283586134458107,0.005557854904511323,0.2103399433427762,0.0
WF0,OUTWARD,5,0.4,3-5,<0.25,246,-0.8835327200254823,-0.8835327200254823,0.0,0.016260162601626018,0.0
WF0,OUTWARD,5,0.4,<0.5,0.5-1,336,0.009257606222737313,0.0305869713021024,0.021329365079365076,0.6964285714285714,0.0
WF0,OUTWARD,5,0.4,<0.5,1-2,235,0.0805416082455879,0.0805416082455879,0.0,0.8042553191489362,0.0
WF0,OUTWARD,5,0.4,1-2,0.5-1,1710,-0.08998022838860965,-0.08815786122958416,0.0018223671590255133,0.28771929824561404,0.0
WF0,OUTWARD,5,0.4,2-3,0.25-0.5,779,-0.2789653392314369,-0.22231549171763126,0.05664984751380564,0.110397946084724,0.0
WF0,OUTWARD,5,0.4,0.5-1,0.5-1,992,0.03231809073542347,0.03837338513427616,0.00605529439885268,0.48286290322580644,0.0
WF0,OUTWARD,5,0.4,3-5,1-2,339,-0.10539147156160877,-0.10539147156160877,0.0,0.16224188790560473,0.0
WF0,OUTWARD,5,0.4,2-3,<0.25,571,-0.40578189389207525,-0.3782534677999148,0.027528426092160385,0.06304728546409807,0.0
WF0,OUTWARD,5,0.4,>=5,1-2,131,-0.5497377832803498,-0.5497377832803498,0.0,0.06870229007633588,0.0
WF0,OUTWARD,5,0.4,3-5,0.25-0.5,488,-0.47688226408831497,-0.47688226408831497,0.0,0.06557377049180328,0.0
WF0,OUTWARD,5,0.4,1-2,<0.25,905,-0.378201142989069,-0.3655523334652595,0.012648809523809522,0.08176795580110498,0.0
WF0,OUTWARD,5,0.4,>=5,0.25-0.5,171,0.1544645383407524,0.1544645383407524,0.0,0.06432748538011696,0.0
WF0,OUTWARD,5,0.4,<0.5,0.25-0.5,260,-0.2321436361809072,-0.2321436361809072,0.0,0.38076923076923075,0.0
WF0,OUTWARD,5,0.4,0.5-1,1-2,570,0.014768462148526729,0.02731808307024068,0.012549620921713944,0.643859649122807,0.0
WF0,OUTWARD,5,0.4,0.5-1,<0.25,298,0.03221806991481517,0.03221806991481517,0.0,0.1476510067114094,0.0
WF1,OUTWARD,5,0.4,3-5,0.25-0.5,517,-0.5650549373197318,-0.5650549373197318,0.0,0.04061895551257253,0.0
WF1,OUTWARD,5,0.4,2-3,<0.25,679,-0.43805752348345506,-0.43805752348345506,0.0,0.05154639175257732,0.0
WF1,OUTWARD,5,0.4,1-2,0.25-0.5,1692,-0.25552684126567843,-0.2408485152194573,0.014678326046221112,0.15307328605200946,0.0
WF1,OUTWARD,5,0.4,1-2,<0.25,1046,-0.3508882460037662,-0.3508882460037662,0.0,0.10994263862332695,0.0
WF1,OUTWARD,5,0.4,>=5,0.5-1,335,-0.4799227620232431,-0.4799227620232431,0.0,0.05373134328358209,0.0
WF1,OUTWARD,5,0.4,0.5-1,<0.25,368,-0.31168022562808567,-0.27001355896141904,0.041666666666666664,0.15760869565217392,0.0
WF1,OUTWARD,5,0.4,<0.5,0.5-1,583,-0.1665956977428102,-0.12657269352088013,0.04002300422193004,0.5591766723842195,0.0
WF1,OUTWARD,5,0.4,>=5,1-2,274,-0.835626835109211,-0.835626835109211,0.0,0.014598540145985401,0.0
WF1,OUTWARD,5,0.4,0.5-1,0.5-1,1417,-0.17446985210633303,-0.15977269061704066,0.014697161489292355,0.4100211714890614,0.0
WF1,OUTWARD,5,0.4,0.5-1,0.25-0.5,826,-0.12498492140487186,-0.1115169079368584,0.013468013468013467,0.28934624697336564,0.0
WF1,OUTWARD,5,0.4,<0.5,2-3,84,-0.08958795637701121,-0.08958795637701121,0.0,0.7976190476190477,0.0
WF1,OUTWARD,5,0.4,1-2,0.5-1,2207,-0.10750997318109469,-0.10750997318109469,0.0,0.28726778432260985,0.0
WF1,OUTWARD,5,0.4,1-2,1-2,1137,-0.046100300210673587,-0.038504555529822515,0.0075957446808510645,0.4133685136323659,0.0
WF1,OUTWARD,5,0.4,2-3,0.5-1,1102,-0.05859929409715089,-0.05590551602737176,0.0026937780697791113,0.20780399274047187,0.0
WF1,OUTWARD,5,0.4,>=5,<0.25,131,-1.0,-1.0,0.0,0.0,0.0
WF1,OUTWARD,5,0.4,1-2,2-3,232,-0.06109376066008392,-0.06109376066008392,0.0,0.5517241379310345,0.0
WF1,OUTWARD,5,0.4,3-5,1-2,393,-0.14265630689280107,-0.14265630689280107,0.0,0.183206106870229,0.0
WF1,OUTWARD,5,0.4,0.5-1,1-2,853,-0.032799457867181206,-0.032799457867181206,0.0,0.5592028135990621,0.0
WF1,OUTWARD,5,0.4,2-3,0.25-0.5,941,-0.2610286674286069,-0.2610286674286069,0.0,0.1073326248671626,0.0
WF1,OUTWARD,5,0.4,3-5,<0.25,369,1.8893089385724524,1.8893089385724524,0.0,0.032520325203252036,0.0
WF1,OUTWARD,5,0.4,<0.5,0.25-0.5,169,0.2722168837811615,0.4600902277403167,0.18787334395915523,0.6982248520710059,0.0
WF1,OUTWARD,5,0.4,3-5,0.5-1,698,-0.24221331766317306,-0.24221331766317306,0.0,0.0988538681948424,0.0
WF1,OUTWARD,5,0.4,<0.5,1-2,374,-0.04280632408519277,-0.04280632408519277,0.0,0.7593582887700535,0.0
WF1,OUTWARD,5,0.4,0.5-1,>=3,57,0.11733227141040849,0.11733227141040849,0.0,0.8245614035087719,0.0
WF1,OUTWARD,5,0.4,2-3,1-2,579,-0.1885388687200863,-0.1885388687200863,0.0,0.21761658031088082,0.0
WF1,OUTWARD,5,0.4,>=5,2-3,72,-0.7,-0.7,0.0,0.027777777777777776,0.0
WF2,OUTWARD,5,0.4,3-5,1-2,431,-0.04835473249110427,-0.04835473249110427,0.0,0.20185614849187936,0.0
WF2,OUTWARD,5,0.4,2-3,0.5-1,935,-0.08140894639511541,-0.08140894639511541,0.0,0.18823529411764706,0.0
WF2,OUTWARD,5,0.4,1-2,1-2,1021,0.07603111368021592,0.07603111368021592,0.0,0.47110675808031344,0.0
WF2,OUTWARD,5,0.4,3-5,<0.25,415,-0.3382418018157374,-0.3382418018157374,0.0,0.04578313253012048,0.0
WF2,OUTWARD,5,0.4,1-2,0.5-1,2193,-0.06465914729035986,-0.06335515381032726,0.0013039934800326,0.29639762881896947,0.0
WF2,OUTWARD,5,0.4,>=5,1-2,159,-0.6503084359385417,-0.6503084359385417,0.0,0.0440251572327044,0.0
WF2,OUTWARD,5,0.4,3-5,0.25-0.5,543,-0.37034878503483476,-0.37034878503483476,0.0,0.06445672191528545,0.0
WF2,OUTWARD,5,0.4,2-3,1-2,514,-0.10585354441090741,-0.10585354441090741,0.0,0.26264591439688717,0.0
WF2,OUTWARD,5,0.4,<0.5,2-3,74,0.07910969813997694,0.07910969813997694,0.0,0.918918918918919,0.0
WF2,OUTWARD,5,0.4,1-2,0.25-0.5,1700,-0.11242129069897701,-0.1117657380144332,0.00065555268454381,0.1923529411764706,0.0
WF2,OUTWARD,5,0.4,<0.5,0.5-1,468,-0.020834586069906548,0.027133811221289838,0.04796839729119639,0.6431623931623932,0.0
WF2,OUTWARD,5,0.4,3-5,0.5-1,633,-0.13988959377615914,-0.13988959377615914,0.0,0.12006319115323855,0.0
WF3,OUTWARD,5,0.4,2-3,<0.25,749,-0.16664763180642245,-0.16664763180642245,0.0,0.06141522029372497,0.0
WF2,OUTWARD,5,0.4,0.5-1,1-2,636,-0.11204138586341171,-0.11204138586341171,0.0,0.5314465408805031,0.0
WF3,OUTWARD,5,0.4,1-2,0.5-1,2105,0.0007936077788279562,0.002315677794048656,0.0015220700152207,0.3149643705463183,0.0
WF2,OUTWARD,5,0.4,0.5-1,0.5-1,1145,3.203934413161991e-05,0.02313902404922006,0.023106984705088433,0.4820960698689956,0.0
WF2,OUTWARD,5,0.4,0.5-1,<0.25,364,0.04519345228128378,0.10028987101406615,0.05509641873278237,0.20054945054945056,0.0
WF2,OUTWARD,5,0.4,2-3,<0.25,580,-0.581919775904252,-0.581919775904252,0.0,0.05,0.0
WF2,OUTWARD,5,0.4,1-2,<0.25,1153,-0.28962959325197846,-0.28962959325197846,0.0,0.08412836079791847,0.0
WF2,OUTWARD,5,0.4,0.5-1,0.25-0.5,873,-0.13038437900711938,-0.12533971269077676,0.005044666316342617,0.2829324169530355,0.0
WF2,OUTWARD,5,0.4,>=5,2-3,54,-0.6882581153414487,-0.6882581153414487,0.0,0.05555555555555555,0.0
WF2,OUTWARD,5,0.4,<0.5,0.25-0.5,222,0.042905664581243425,0.042905664581243425,0.0,0.509009009009009,0.0
WF2,OUTWARD,5,0.4,>=5,0.25-0.5,168,-0.7870882420503005,-0.7870882420503005,0.0,0.011904761904761904,0.0
WF2,OUTWARD,5,0.4,<0.5,1-2,382,0.032941687023241004,0.032941687023241004,0.0,0.7958115183246073,0.0
WF3,OUTWARD,5,0.4,<0.5,0.25-0.5,336,0.4686515169926555,0.4686515169926555,0.0,0.6517857142857143,0.0
WF3,OUTWARD,5,0.4,3-5,<0.25,454,-0.06395652783593055,-0.06395652783593055,0.0,0.07048458149779736,0.0
WF2,OUTWARD,5,0.4,2-3,0.25-0.5,822,0.08974319634845081,0.08974319634845081,0.0,0.15085158150851583,0.0
WF3,OUTWARD,5,0.4,>=5,0.5-1,240,-0.5937203088984835,-0.5937203088984835,0.0,0.03333333333333333,0.0
WF3,OUTWARD,5,0.4,0.5-1,1-2,619,0.06711724136738882,0.08360503144460324,0.016487790077214425,0.6688206785137318,0.0
WF3,OUTWARD,5,0.4,>=5,1-2,217,-0.7603228161509236,-0.7603228161509236,0.0,0.03225806451612903,0.0
WF3,OUTWARD,5,0.4,3-5,0.5-1,679,-0.396131075441344,-0.396131075441344,0.0,0.10014727540500737,0.0
WF3,OUTWARD,5,0.4,0.5-1,0.25-0.5,678,-0.06279086841243432,0.004907973453532776,0.06769884186596713,0.29646017699115046,0.0
WF3,OUTWARD,5,0.4,2-3,0.25-0.5,782,-0.4618282516826885,-0.4618282516826885,0.0,0.0741687979539642,0.0
WF3,OUTWARD,5,0.4,2-3,0.5-1,1007,-0.22607472372472673,-0.22607472372472673,0.0,0.16583912611717974,0.0
WF3,OUTWARD,5,0.4,1-2,1-2,1023,0.030617259245499455,0.030617259245499455,0.0,0.4447702834799609,0.0
WF3,OUTWARD,5,0.4,<0.5,0.5-1,492,0.18757729195131573,0.2626864622569926,0.07510917030567685,0.6382113821138211,0.0
WF3,OUTWARD,5,0.4,0.5-1,0.5-1,1218,0.0277399586455009,0.044684646968591334,0.01694468832309043,0.4638752052545156,0.0
WF3,OUTWARD,5,0.4,<0.5,1-2,315,0.052301153200357144,0.07013554810481575,0.017834394904458598,0.8063492063492064,0.0
WF3,OUTWARD,5,0.4,1-2,<0.25,1026,-0.46016754444966834,-0.4409420864264377,0.01922545802323071,0.05360623781676413,0.0
WF3,OUTWARD,5,0.4,1-2,0.25-0.5,1683,-0.21980929286802198,-0.21902559380846084,0.0007836990595611285,0.15508021390374332,0.0
WF3,OUTWARD,5,0.4,>=5,<0.25,175,-0.7371242692518271,-0.7371242692518271,0.0,0.02857142857142857,0.0
WF3,OUTWARD,5,0.4,0.5-1,2-3,148,0.04159955690393807,0.04159955690393807,0.0,0.75,0.0
WF3,OUTWARD,5,0.4,3-5,0.25-0.5,539,-0.5934976728116486,-0.5934976728116486,0.0,0.03339517625231911,0.0
WF3,OUTWARD,5,0.4,3-5,2-3,92,-0.5500076054726067,-0.5500076054726067,0.0,0.10869565217391304,0.0
WF3,OUTWARD,5,0.4,2-3,1-2,623,-0.19841764820284155,-0.19841764820284155,0.0,0.21187800963081863,0.0
WF3,OUTWARD,5,0.4,3-5,1-2,394,-0.2163712443286735,-0.2163712443286735,0.0,0.12436548223350254,0.0
WF0,OUTWARD,5,0.4,3-5,>=3,29,0.11057942678609715,0.11057942678609715,0.0,0.2413793103448276,0.0
WF0,OUTWARD,5,0.4,>=5,0.5-1,233,-0.8956904335767838,-0.8956904335767838,0.0,0.030042918454935622,0.0
WF0,OUTWARD,5,0.4,1-2,2-3,170,0.07097044488964227,0.07097044488964227,0.0,0.48823529411764705,0.0
WF0,OUTWARD,5,0.4,>=5,>=3,55,-0.15810324042984028,-0.15810324042984028,0.0,0.12727272727272726,0.0
WF1,OUTWARD,5,0.4,3-5,2-3,89,-0.1336760337466588,-0.1336760337466588,0.0,0.21348314606741572,0.0
WF1,OUTWARD,5,0.4,2-3,2-3,78,0.17149200372899995,0.17149200372899995,0.0,0.4358974358974359,0.0
WF1,OUTWARD,5,0.4,>=5,0.25-0.5,247,-0.7466931464077441,-0.7466931464077441,0.0,0.024291497975708502,0.0
WF1,OUTWARD,5,0.4,3-5,>=3,48,0.13722828452304014,0.13722828452304014,0.0,0.20833333333333334,0.0
WF1,OUTWARD,5,0.4,<0.5,<0.25,12,0.5763888888888888,0.5763888888888888,0.0,0.4166666666666667,0.0
WF1,OUTWARD,5,0.4,2-3,>=3,65,0.4698230963786305,0.4698230963786305,0.0,0.3076923076923077,0.0
WF2,OUTWARD,5,0.4,>=5,0.5-1,237,-0.4615221289870075,-0.4615221289870075,0.0,0.06751054852320675,0.0
WF2,OUTWARD,5,0.4,>=5,<0.25,130,0.015748031496062936,0.015748031496062936,0.0,0.03076923076923077,0.0
WF2,OUTWARD,5,0.4,1-2,2-3,162,0.0062430339622998945,0.0062430339622998945,0.0,0.5185185185185185,0.0
WF2,OUTWARD,5,0.4,3-5,>=3,47,0.6110378443361703,0.6110378443361703,0.0,0.5106382978723404,0.0
WF3,OUTWARD,5,0.4,1-2,>=3,89,0.09853984341632296,0.09853984341632296,0.0,0.6404494382022472,0.0
WF3,OUTWARD,5,0.4,1-2,2-3,199,0.15902088810805864,0.15902088810805864,0.0,0.592964824120603,0.0
WF3,OUTWARD,5,0.4,>=5,2-3,80,-0.868,-0.868,0.0,0.0125,0.0
WF3,OUTWARD,5,0.4,3-5,>=3,41,0.36158552597434107,0.36158552597434107,0.0,0.3902439024390244,0.0
WF3,OUTWARD,5,0.4,>=5,0.25-0.5,182,-0.3496445949502731,-0.3496445949502731,0.0,0.03296703296703297,0.0
WF3,OUTWARD,5,0.4,<0.5,2-3,49,0.12575003369842297,0.12575003369842297,0.0,0.9591836734693877,0.0
WF3,OUTWARD,5,0.4,2-3,2-3,93,-0.2903452476451762,-0.2903452476451762,0.0,0.1935483870967742,0.0
WF0,OUTWARD,5,0.4,1-2,>=3,44,0.11461574551657606,0.11461574551657606,0.0,0.7272727272727273,0.0
WF0,OUTWARD,5,0.4,>=5,2-3,48,-0.18476222143226273,-0.18476222143226273,0.0,0.10416666666666667,0.0
WF3,OUTWARD,5,0.4,0.5-1,<0.25,293,-0.3697177532730647,-0.33781378800999895,0.03190396526306577,0.10921501706484642,0.0
WF0,OUTWARD,5,0.4,2-3,>=3,23,0.10081751507479471,0.10081751507479471,0.0,0.5217391304347826,0.0
WF0,OUTWARD,5,0.4,0.5-1,>=3,36,0.00371544416409611,0.00371544416409611,0.0,0.6388888888888888,0.0
WF0,OUTWARD,5,0.4,3-5,2-3,91,-0.007118701673178592,-0.007118701673178592,0.0,0.23076923076923078,0.0
WF0,OUTWARD,5,0.4,2-3,2-3,113,-0.22562278173584083,-0.22562278173584083,0.0,0.24778761061946902,0.0
WF1,OUTWARD,5,0.4,0.5-1,2-3,153,0.07789803998279105,0.07789803998279105,0.0,0.7843137254901961,0.0
WF1,OUTWARD,5,0.4,>=5,>=3,36,-0.5411573197157742,-0.5411573197157742,0.0,0.05555555555555555,0.0
WF1,OUTWARD,5,0.4,<0.5,>=3,24,0.04611261355316807,0.04611261355316807,0.0,0.625,0.0
WF1,OUTWARD,5,0.4,1-2,>=3,82,0.17392022556933798,0.17392022556933798,0.0,0.7073170731707317,0.0
WF2,OUTWARD,5,0.4,0.5-1,2-3,143,-0.15172356119180685,-0.15172356119180685,0.0,0.5944055944055944,0.0
WF2,OUTWARD,5,0.4,>=5,>=3,41,-0.314504703954873,-0.314504703954873,0.0,0.12195121951219512,0.0
WF2,OUTWARD,5,0.4,2-3,>=3,66,0.03099250001163086,0.03099250001163086,0.0,0.4696969696969697,0.0
WF2,OUTWARD,5,0.4,1-2,>=3,70,0.1338150127317692,0.1338150127317692,0.0,0.5428571428571428,0.0
WF2,OUTWARD,5,0.4,2-3,2-3,82,-0.42431608120245595,-0.42431608120245595,0.0,0.25609756097560976,0.0
WF3,OUTWARD,5,0.4,<0.5,>=3,28,0.02542563849596282,0.02542563849596282,0.0,0.7142857142857143,0.0
WF3,OUTWARD,5,0.4,2-3,>=3,29,0.05711125194128447,0.05711125194128447,0.0,0.3793103448275862,0.0
WF3,OUTWARD,5,0.4,0.5-1,>=3,43,0.1661661080043301,0.1661661080043301,0.0,0.7441860465116279,0.0
WF0,OUTWARD,5,0.8,>=5,0.25-0.5,119,0.1720269038486067,0.1720269038486067,0.0,0.06722689075630252,0.0
WF0,OUTWARD,5,0.8,0.5-1,0.5-1,1187,0.05683176803068774,0.061950245059277126,0.0051184770285893876,0.5037910699241785,0.0
WF0,OUTWARD,5,0.8,2-3,1-2,695,-0.20651449404622005,-0.20651449404622005,0.0,0.218705035971223,0.0
WF0,OUTWARD,5,0.8,3-5,0.5-1,697,-0.08489215491904352,-0.08489215491904352,0.0,0.12482065997130559,0.0
WF0,OUTWARD,5,0.8,2-3,0.5-1,1036,-0.150747598851933,-0.150747598851933,0.0,0.18629343629343628,0.0
WF0,OUTWARD,5,0.8,1-2,1-2,1174,0.06804980297337208,0.06804980297337208,0.0,0.45741056218057924,0.0
WF0,OUTWARD,5,0.8,0.5-1,2-3,94,0.1333193478728283,0.1333193478728283,0.0,0.7446808510638298,0.0
WF0,OUTWARD,5,0.8,3-5,<0.25,165,-0.9919816723940436,-0.9919816723940436,0.0,0.006060606060606061,0.0
WF0,OUTWARD,5,0.8,<0.5,0.5-1,442,-0.06532698144357939,-0.049112803464695536,0.01621417797888386,0.6538461538461539,0.0
