candidate_id,symbol,touch_time,break_step,break_from,break_to,gap_minutes,reason,hour
M:5m:1:1:18939:18945:1,M,2026-03-02 09:20:00,12.0,2026-03-02 10:10:00,2026-03-02 10:30:00,20.0,正常午间休市,9
M:5m:1:1:19008:19014:1,M,2026-03-04 10:35:00,12.0,2026-03-04 11:25:00,2026-03-04 13:30:00,125.0,正常午间休市,10
M:5m:1:1:19008:19014:2,M,2026-03-04 10:50:00,9.0,2026-03-04 11:25:00,2026-03-04 13:30:00,125.0,正常午间休市,10
M:5m:1:1:19008:19014:3,M,2026-03-04 11:05:00,6.0,2026-03-04 11:25:00,2026-03-04 13:30:00,125.0,正常午间休市,11
M:5m:1:1:19008:19014:4,M,2026-03-04 11:30:00,1.0,2026-03-04 11:25:00,2026-03-04 13:30:00,125.0,正常午间休市,11
M:5m:1:1:19023:19028:1,M,2026-03-03 14:30:00,7.0,2026-03-03 14:55:00,2026-03-03 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:19047:19051:3,M,2026-03-05 22:10:00,11.0,2026-03-05 22:55:00,2026-03-06 09:00:00,605.0,夜盘正常结束,22
M:5m:1:1:19065:19073:1,M,2026-03-03 22:40:00,5.0,2026-03-03 22:55:00,2026-03-04 09:00:00,605.0,夜盘正常结束,22
M:5m:1:-1:19074:19079:1,M,2026-03-05 11:25:00,2.0,2026-03-05 11:25:00,2026-03-05 13:30:00,125.0,正常午间休市,11
M:5m:1:-1:19074:19079:2,M,2026-03-05 14:45:00,4.0,2026-03-05 14:55:00,2026-03-05 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:19096:19098:1,M,2026-03-04 14:10:00,11.0,2026-03-04 14:55:00,2026-03-04 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:19106:19117:1,M,2026-04-08 09:30:00,10.0,2026-04-08 10:10:00,2026-04-08 10:30:00,20.0,正常午间休市,9
M:5m:1:1:19106:19117:2,M,2026-04-08 10:00:00,4.0,2026-04-08 10:10:00,2026-04-08 10:30:00,20.0,正常午间休市,10
M:5m:1:1:19106:19117:3,M,2026-04-08 14:20:00,9.0,2026-04-08 14:55:00,2026-04-08 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:19142:19145:1,M,2026-03-04 23:00:00,1.0,2026-03-04 22:55:00,2026-03-05 09:00:00,605.0,夜盘正常结束,23
M:5m:1:1:19142:19145:2,M,2026-03-05 09:20:00,12.0,2026-03-05 10:10:00,2026-03-05 10:30:00,20.0,正常午间休市,9
M:5m:1:1:19188:19197:1,M,2026-04-03 14:30:00,7.0,2026-04-03 14:55:00,2026-04-07 09:00:00,5405.0,节假日或周末,14
M:5m:1:1:19217:19221:1,M,2026-04-03 10:05:00,3.0,2026-04-03 10:10:00,2026-04-03 10:30:00,20.0,正常午间休市,10
M:5m:1:1:19217:19221:2,M,2026-04-03 10:40:00,11.0,2026-04-03 11:25:00,2026-04-03 13:30:00,125.0,正常午间休市,10
M:5m:0:1:19106:19221:1,M,2026-04-08 09:30:00,10.0,2026-04-08 10:10:00,2026-04-08 10:30:00,20.0,正常午间休市,9
M:5m:0:1:19106:19221:2,M,2026-04-08 10:00:00,4.0,2026-04-08 10:10:00,2026-04-08 10:30:00,20.0,正常午间休市,10
M:5m:0:1:19106:19221:3,M,2026-04-08 14:20:00,9.0,2026-04-08 14:55:00,2026-04-08 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:19250:19266:1,M,2026-03-31 09:45:00,7.0,2026-03-31 10:10:00,2026-03-31 10:30:00,20.0,正常午间休市,9
M:5m:1:1:19366:19404:1,M,2026-03-25 14:35:00,6.0,2026-03-25 14:55:00,2026-03-25 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:19407:19413:1,M,2026-03-10 22:35:00,6.0,2026-03-10 22:55:00,2026-03-11 09:00:00,605.0,夜盘正常结束,22
M:5m:0:1:19366:19419:1,M,2026-03-25 14:35:00,6.0,2026-03-25 14:55:00,2026-03-25 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:19420:19424:3,M,2026-03-11 14:10:00,11.0,2026-03-11 14:55:00,2026-03-11 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:19420:19424:4,M,2026-03-11 14:55:00,2.0,2026-03-11 14:55:00,2026-03-11 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:19431:19439:1,M,2026-03-11 10:35:00,12.0,2026-03-11 11:25:00,2026-03-11 13:30:00,125.0,正常午间休市,10
M:5m:1:1:19439:19445:3,M,2026-03-20 22:55:00,2.0,2026-03-20 22:55:00,2026-03-23 09:00:00,3485.0,节假日或周末,22
M:5m:1:1:19459:19472:1,M,2026-03-11 22:40:00,5.0,2026-03-11 22:55:00,2026-03-12 09:00:00,605.0,夜盘正常结束,22
M:5m:0:1:19439:19473:3,M,2026-03-20 22:55:00,2.0,2026-03-20 22:55:00,2026-03-23 09:00:00,3485.0,节假日或周末,22
M:5m:1:-1:19474:19493:2,M,2026-03-12 09:35:00,9.0,2026-03-12 10:10:00,2026-03-12 10:30:00,20.0,正常午间休市,9
M:5m:1:-1:19474:19493:3,M,2026-03-12 11:20:00,3.0,2026-03-12 11:25:00,2026-03-12 13:30:00,125.0,正常午间休市,11
M:5m:1:-1:19505:19509:1,M,2026-03-12 10:40:00,11.0,2026-03-12 11:25:00,2026-03-12 13:30:00,125.0,正常午间休市,10
M:5m:1:-1:19505:19509:2,M,2026-03-12 11:10:00,5.0,2026-03-12 11:25:00,2026-03-12 13:30:00,125.0,正常午间休市,11
M:5m:1:1:19559:19565:2,M,2026-03-13 09:25:00,11.0,2026-03-13 10:10:00,2026-03-13 10:30:00,20.0,正常午间休市,9
M:5m:1:1:19559:19565:3,M,2026-03-13 14:45:00,4.0,2026-03-13 14:55:00,2026-03-13 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:19592:19607:3,M,2026-07-22 22:05:00,12.0,2026-07-22 22:55:00,2026-07-23 09:00:00,605.0,夜盘正常结束,22
M:5m:1:-1:19614:19615:1,M,2026-07-20 14:55:00,2.0,2026-07-20 14:55:00,2026-07-20 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:19626:19635:1,M,2026-07-20 10:00:00,4.0,2026-07-20 10:10:00,2026-07-20 10:30:00,20.0,正常午间休市,10
M:5m:1:-1:19677:19680:1,M,2026-03-17 14:35:00,6.0,2026-03-17 14:55:00,2026-03-17 21:00:00,365.0,日盘与夜盘之间,14
M:5m:0:-1:19592:19685:3,M,2026-07-22 22:05:00,12.0,2026-07-22 22:55:00,2026-07-23 09:00:00,605.0,夜盘正常结束,22
M:5m:1:1:19704:19709:2,M,2026-03-20 09:40:00,8.0,2026-03-20 10:10:00,2026-03-20 10:30:00,20.0,正常午间休市,9
M:5m:1:1:19704:19709:3,M,2026-03-20 10:45:00,10.0,2026-03-20 11:25:00,2026-03-20 13:30:00,125.0,正常午间休市,10
M:5m:1:1:19704:19709:5,M,2026-03-20 22:15:00,10.0,2026-03-20 22:55:00,2026-03-23 09:00:00,3485.0,节假日或周末,22
M:5m:1:1:19728:19732:1,M,2026-03-18 09:40:00,8.0,2026-03-18 10:10:00,2026-03-18 10:30:00,20.0,正常午间休市,9
M:5m:1:-1:19785:19791:1,M,2026-03-18 11:30:00,1.0,2026-03-18 11:25:00,2026-03-18 13:30:00,125.0,正常午间休市,11
M:5m:1:-1:19785:19791:2,M,2026-03-18 15:00:00,1.0,2026-03-18 14:55:00,2026-03-18 21:00:00,365.0,日盘与夜盘之间,15
M:5m:1:-1:19794:19805:1,M,2026-03-18 14:10:00,11.0,2026-03-18 14:55:00,2026-03-18 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:19794:19805:2,M,2026-03-18 14:55:00,2.0,2026-03-18 14:55:00,2026-03-18 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:19825:19840:2,M,2026-03-19 14:20:00,9.0,2026-03-19 14:55:00,2026-03-19 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:19855:19857:1,M,2026-05-13 09:55:00,5.0,2026-05-13 10:10:00,2026-05-13 10:30:00,20.0,正常午间休市,9
M:5m:1:-1:19855:19857:2,M,2026-05-13 10:45:00,10.0,2026-05-13 11:25:00,2026-05-13 13:30:00,125.0,正常午间休市,10
M:5m:1:-1:19855:19857:3,M,2026-05-13 11:10:00,5.0,2026-05-13 11:25:00,2026-05-13 13:30:00,125.0,正常午间休市,11
M:5m:1:-1:19855:19857:5,M,2026-05-13 22:15:00,10.0,2026-05-13 22:55:00,2026-05-14 09:00:00,605.0,夜盘正常结束,22
M:5m:1:-1:19855:19857:6,M,2026-05-13 22:35:00,6.0,2026-05-13 22:55:00,2026-05-14 09:00:00,605.0,夜盘正常结束,22
M:5m:1:-1:19855:19857:7,M,2026-07-10 22:45:00,4.0,2026-07-10 22:55:00,2026-07-13 09:00:00,3485.0,节假日或周末,22
M:5m:1:-1:19880:19888:1,M,2026-03-19 22:40:00,5.0,2026-03-19 22:55:00,2026-03-20 09:00:00,605.0,夜盘正常结束,22
M:5m:1:-1:19880:19888:2,M,2026-03-19 23:00:00,1.0,2026-03-19 22:55:00,2026-03-20 09:00:00,605.0,夜盘正常结束,23
M:5m:0:-1:19845:19889:1,M,2026-05-13 10:05:00,3.0,2026-05-13 10:10:00,2026-05-13 10:30:00,20.0,正常午间休市,10
M:5m:1:1:19895:19904:1,M,2026-03-20 09:20:00,12.0,2026-03-20 10:10:00,2026-03-20 10:30:00,20.0,正常午间休市,9
M:5m:1:-1:19961:19980:1,M,2026-04-22 10:45:00,10.0,2026-04-22 11:25:00,2026-04-22 13:30:00,125.0,正常午间休市,10
M:5m:1:-1:19961:19980:2,M,2026-04-22 14:35:00,6.0,2026-04-22 14:55:00,2026-04-22 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:19961:19980:5,M,2026-04-29 09:50:00,6.0,2026-04-29 10:10:00,2026-04-29 10:30:00,20.0,正常午间休市,9
M:5m:1:-1:19961:19980:6,M,2026-04-29 10:15:00,1.0,2026-04-29 10:10:00,2026-04-29 10:30:00,20.0,正常午间休市,10
M:5m:1:-1:19961:19980:8,M,2026-04-29 14:40:00,5.0,2026-04-29 14:55:00,2026-04-29 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:19961:19980:9,M,2026-04-29 14:50:00,3.0,2026-04-29 14:55:00,2026-04-29 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:19995:20001:1,M,2026-03-23 14:55:00,2.0,2026-03-23 14:55:00,2026-03-23 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:20017:20023:3,M,2026-04-21 22:20:00,9.0,2026-04-21 22:55:00,2026-04-22 09:00:00,605.0,夜盘正常结束,22
M:5m:0:-1:20007:20037:2,M,2026-04-21 22:25:00,8.0,2026-04-21 22:55:00,2026-04-22 09:00:00,605.0,夜盘正常结束,22
M:5m:1:-1:20072:20080:1,M,2026-04-08 22:05:00,12.0,2026-04-08 22:55:00,2026-04-09 09:00:00,605.0,夜盘正常结束,22
M:5m:1:-1:20072:20080:2,M,2026-04-08 22:45:00,4.0,2026-04-08 22:55:00,2026-04-09 09:00:00,605.0,夜盘正常结束,22
M:5m:1:-1:20072:20080:4,M,2026-04-09 10:10:00,2.0,2026-04-09 10:10:00,2026-04-09 10:30:00,20.0,正常午间休市,10
M:5m:1:-1:20072:20080:5,M,2026-04-09 10:45:00,10.0,2026-04-09 11:25:00,2026-04-09 13:30:00,125.0,正常午间休市,10
M:5m:1:-1:20072:20080:6,M,2026-04-09 14:15:00,10.0,2026-04-09 14:55:00,2026-04-09 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:20104:20110:1,M,2026-03-25 22:25:00,8.0,2026-03-25 22:55:00,2026-03-26 09:00:00,605.0,夜盘正常结束,22
M:5m:1:1:20175:20179:1,M,2026-03-25 23:00:00,1.0,2026-03-25 22:55:00,2026-03-26 09:00:00,605.0,夜盘正常结束,23
M:5m:1:1:20175:20179:2,M,2026-03-26 09:30:00,10.0,2026-03-26 10:10:00,2026-03-26 10:30:00,20.0,正常午间休市,9
M:5m:1:1:20271:20282:2,M,2026-03-30 09:50:00,6.0,2026-03-30 10:10:00,2026-03-30 10:30:00,20.0,正常午间休市,9
M:5m:1:1:20300:20302:1,M,2026-03-27 22:40:00,5.0,2026-03-27 22:55:00,2026-03-30 09:00:00,3485.0,节假日或周末,22
M:5m:1:-1:20341:20349:1,M,2026-03-30 11:30:00,1.0,2026-03-30 11:25:00,2026-03-30 13:30:00,125.0,正常午间休市,11
M:5m:1:1:20410:20428:1,M,2026-03-31 14:30:00,7.0,2026-03-31 14:55:00,2026-03-31 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:20440:20443:1,M,2026-03-31 22:40:00,5.0,2026-03-31 22:55:00,2026-04-01 09:00:00,605.0,夜盘正常结束,22
M:5m:1:1:20520:20525:1,M,2026-04-02 22:30:00,7.0,2026-04-02 22:55:00,2026-04-03 09:00:00,605.0,夜盘正常结束,22
M:5m:1:1:20520:20525:2,M,2026-04-02 22:45:00,4.0,2026-04-02 22:55:00,2026-04-03 09:00:00,605.0,夜盘正常结束,22
M:5m:1:1:20520:20525:3,M,2026-04-03 09:30:00,10.0,2026-04-03 10:10:00,2026-04-03 10:30:00,20.0,正常午间休市,9
M:5m:1:1:20520:20525:4,M,2026-04-03 09:40:00,8.0,2026-04-03 10:10:00,2026-04-03 10:30:00,20.0,正常午间休市,9
M:5m:1:-1:20601:20613:1,M,2026-04-03 10:35:00,12.0,2026-04-03 11:25:00,2026-04-03 13:30:00,125.0,正常午间休市,10
M:5m:1:-1:20637:20639:1,M,2026-04-03 15:00:00,1.0,2026-04-03 14:55:00,2026-04-07 09:00:00,5405.0,节假日或周末,15
M:5m:1:-1:20637:20639:2,M,2026-04-07 10:35:00,12.0,2026-04-07 11:25:00,2026-04-07 13:30:00,125.0,正常午间休市,10
M:5m:1:1:20678:20682:1,M,2026-04-07 14:30:00,7.0,2026-04-07 14:55:00,2026-04-07 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:20743:20749:1,M,2026-04-08 14:40:00,5.0,2026-04-08 14:55:00,2026-04-08 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:20781:20784:1,M,2026-04-09 10:05:00,3.0,2026-04-09 10:10:00,2026-04-09 10:30:00,20.0,正常午间休市,10
M:5m:1:1:20785:20802:1,M,2026-04-10 10:55:00,8.0,2026-04-10 11:25:00,2026-04-10 13:30:00,125.0,正常午间休市,10
M:5m:1:1:20785:20802:3,M,2026-04-14 22:10:00,11.0,2026-04-14 22:55:00,2026-04-15 09:00:00,605.0,夜盘正常结束,22
M:5m:1:1:20785:20802:4,M,2026-04-14 22:55:00,2.0,2026-04-14 22:55:00,2026-04-15 09:00:00,605.0,夜盘正常结束,22
M:5m:1:1:20785:20802:5,M,2026-04-15 09:55:00,5.0,2026-04-15 10:10:00,2026-04-15 10:30:00,20.0,正常午间休市,9
M:5m:1:1:20785:20802:6,M,2026-04-15 11:25:00,2.0,2026-04-15 11:25:00,2026-04-15 13:30:00,125.0,正常午间休市,11
M:5m:1:1:20785:20802:7,M,2026-04-15 14:05:00,12.0,2026-04-15 14:55:00,2026-04-15 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:20785:20802:8,M,2026-04-17 10:05:00,3.0,2026-04-17 10:10:00,2026-04-17 10:30:00,20.0,正常午间休市,10
M:5m:1:1:20785:20802:9,M,2026-04-17 14:10:00,11.0,2026-04-17 14:55:00,2026-04-17 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:20828:20829:1,M,2026-04-10 10:35:00,12.0,2026-04-10 11:25:00,2026-04-10 13:30:00,125.0,正常午间休市,10
M:5m:1:-1:20853:20855:3,M,2026-04-16 14:50:00,3.0,2026-04-16 14:55:00,2026-04-16 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:20917:20922:1,M,2026-04-13 11:20:00,3.0,2026-04-13 11:25:00,2026-04-13 13:30:00,125.0,正常午间休市,11
M:5m:1:-1:20928:20953:2,M,2026-04-16 14:50:00,3.0,2026-04-16 14:55:00,2026-04-16 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:20973:20975:1,M,2026-04-13 22:20:00,9.0,2026-04-13 22:55:00,2026-04-14 09:00:00,605.0,夜盘正常结束,22
M:5m:1:-1:20975:20991:1,M,2026-04-16 09:20:00,12.0,2026-04-16 10:10:00,2026-04-16 10:30:00,20.0,正常午间休市,9
M:5m:1:-1:20975:20991:2,M,2026-04-16 10:50:00,9.0,2026-04-16 11:25:00,2026-04-16 13:30:00,125.0,正常午间休市,10
M:5m:1:-1:20975:20991:3,M,2026-04-16 14:20:00,9.0,2026-04-16 14:55:00,2026-04-16 21:00:00,365.0,日盘与夜盘之间,14
M:5m:0:-1:20928:20993:1,M,2026-04-16 14:50:00,3.0,2026-04-16 14:55:00,2026-04-16 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:21036:21042:1,M,2026-04-15 14:40:00,5.0,2026-04-15 14:55:00,2026-04-15 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:21036:21042:3,M,2026-04-15 22:45:00,4.0,2026-04-15 22:55:00,2026-04-16 09:00:00,605.0,夜盘正常结束,22
M:5m:1:-1:21052:21060:1,M,2026-04-15 09:35:00,9.0,2026-04-15 10:10:00,2026-04-15 10:30:00,20.0,正常午间休市,9
M:5m:1:1:21061:21073:1,M,2026-04-15 14:15:00,10.0,2026-04-15 14:55:00,2026-04-15 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:21061:21073:2,M,2026-04-17 10:15:00,1.0,2026-04-17 10:10:00,2026-04-17 10:30:00,20.0,正常午间休市,10
M:5m:1:1:21061:21073:3,M,2026-04-17 10:40:00,11.0,2026-04-17 11:25:00,2026-04-17 13:30:00,125.0,正常午间休市,10
M:5m:1:1:21061:21073:5,M,2026-04-17 14:15:00,10.0,2026-04-17 14:55:00,2026-04-17 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:21095:21101:1,M,2026-04-17 09:45:00,7.0,2026-04-17 10:10:00,2026-04-17 10:30:00,20.0,正常午间休市,9
M:5m:1:1:21095:21101:2,M,2026-04-17 10:05:00,3.0,2026-04-17 10:10:00,2026-04-17 10:30:00,20.0,正常午间休市,10
M:5m:1:1:21121:21126:1,M,2026-04-15 23:00:00,1.0,2026-04-15 22:55:00,2026-04-16 09:00:00,605.0,夜盘正常结束,23
M:5m:1:1:21121:21126:2,M,2026-04-16 22:15:00,10.0,2026-04-16 22:55:00,2026-04-17 09:00:00,605.0,夜盘正常结束,22
M:5m:0:1:21061:21132:1,M,2026-04-17 10:15:00,1.0,2026-04-17 10:10:00,2026-04-17 10:30:00,20.0,正常午间休市,10
M:5m:0:1:21061:21132:2,M,2026-04-17 10:40:00,11.0,2026-04-17 11:25:00,2026-04-17 13:30:00,125.0,正常午间休市,10
M:5m:0:1:21061:21132:4,M,2026-04-17 14:15:00,10.0,2026-04-17 14:55:00,2026-04-17 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:21148:21160:1,M,2026-04-16 14:15:00,10.0,2026-04-16 14:55:00,2026-04-16 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:21193:21202:2,M,2026-04-21 09:25:00,11.0,2026-04-21 10:10:00,2026-04-21 10:30:00,20.0,正常午间休市,9
M:5m:1:-1:21193:21202:4,M,2026-04-21 14:45:00,4.0,2026-04-21 14:55:00,2026-04-21 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:21230:21238:1,M,2026-04-20 09:25:00,11.0,2026-04-20 10:10:00,2026-04-20 10:30:00,20.0,正常午间休市,9
M:5m:1:-1:21230:21238:2,M,2026-04-20 09:50:00,6.0,2026-04-20 10:10:00,2026-04-20 10:30:00,20.0,正常午间休市,9
M:5m:1:-1:21230:21238:3,M,2026-04-20 10:05:00,3.0,2026-04-20 10:10:00,2026-04-20 10:30:00,20.0,正常午间休市,10
M:5m:1:1:21256:21267:1,M,2026-06-04 09:25:00,11.0,2026-06-04 10:10:00,2026-06-04 10:30:00,20.0,正常午间休市,9
M:5m:1:1:21256:21267:2,M,2026-06-04 10:05:00,3.0,2026-06-04 10:10:00,2026-06-04 10:30:00,20.0,正常午间休市,10
M:5m:1:1:21256:21267:3,M,2026-06-04 10:50:00,9.0,2026-06-04 11:25:00,2026-06-04 13:30:00,125.0,正常午间休市,10
M:5m:1:1:21274:21283:1,M,2026-04-20 11:20:00,3.0,2026-04-20 11:25:00,2026-04-20 13:30:00,125.0,正常午间休市,11
M:5m:1:1:21274:21283:3,M,2026-04-20 22:15:00,10.0,2026-04-20 22:55:00,2026-04-21 09:00:00,605.0,夜盘正常结束,22
M:5m:1:1:21274:21283:4,M,2026-04-21 11:20:00,3.0,2026-04-21 11:25:00,2026-04-21 13:30:00,125.0,正常午间休市,11
M:5m:1:1:21291:21296:1,M,2026-04-20 14:55:00,2.0,2026-04-20 14:55:00,2026-04-20 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:21291:21296:5,M,2026-04-20 22:10:00,11.0,2026-04-20 22:55:00,2026-04-21 09:00:00,605.0,夜盘正常结束,22
M:5m:1:1:21291:21296:6,M,2026-04-20 22:55:00,2.0,2026-04-20 22:55:00,2026-04-21 09:00:00,605.0,夜盘正常结束,22
M:5m:1:1:21291:21296:7,M,2026-04-21 10:40:00,11.0,2026-04-21 11:25:00,2026-04-21 13:30:00,125.0,正常午间休市,10
M:5m:1:1:21291:21296:8,M,2026-04-21 11:15:00,4.0,2026-04-21 11:25:00,2026-04-21 13:30:00,125.0,正常午间休市,11
M:5m:1:1:21291:21296:9,M,2026-04-24 11:00:00,7.0,2026-04-24 11:25:00,2026-04-24 13:30:00,125.0,正常午间休市,11
M:5m:1:1:21326:21336:1,M,2026-04-21 10:35:00,12.0,2026-04-21 11:25:00,2026-04-21 13:30:00,125.0,正常午间休市,10
M:5m:1:1:21326:21336:2,M,2026-04-24 10:55:00,8.0,2026-04-24 11:25:00,2026-04-24 13:30:00,125.0,正常午间休市,10
M:5m:1:1:21372:21381:1,M,2026-04-24 10:00:00,4.0,2026-04-24 10:10:00,2026-04-24 10:30:00,20.0,正常午间休市,10
M:5m:1:1:21372:21381:2,M,2026-04-24 10:50:00,9.0,2026-04-24 11:25:00,2026-04-24 13:30:00,125.0,正常午间休市,10
M:5m:0:1:21248:21383:1,M,2026-06-04 14:35:00,6.0,2026-06-04 14:55:00,2026-06-04 21:00:00,365.0,日盘与夜盘之间,14
M:5m:0:1:21248:21383:2,M,2026-06-04 14:45:00,4.0,2026-06-04 14:55:00,2026-06-04 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:21389:21402:1,M,2026-04-22 22:30:00,7.0,2026-04-22 22:55:00,2026-04-23 09:00:00,605.0,夜盘正常结束,22
M:5m:1:1:21389:21402:2,M,2026-04-22 22:40:00,5.0,2026-04-22 22:55:00,2026-04-23 09:00:00,605.0,夜盘正常结束,22
M:5m:1:1:21406:21416:1,M,2026-04-22 10:10:00,2.0,2026-04-22 10:10:00,2026-04-22 10:30:00,20.0,正常午间休市,10
M:5m:1:-1:21445:21465:1,M,2026-04-29 09:45:00,7.0,2026-04-29 10:10:00,2026-04-29 10:30:00,20.0,正常午间休市,9
M:5m:1:1:21499:21509:1,M,2026-04-23 14:35:00,6.0,2026-04-23 14:55:00,2026-04-23 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:21499:21509:2,M,2026-04-24 09:40:00,8.0,2026-04-24 10:10:00,2026-04-24 10:30:00,20.0,正常午间休市,9
M:5m:1:1:21519:21523:1,M,2026-04-24 09:40:00,8.0,2026-04-24 10:10:00,2026-04-24 10:30:00,20.0,正常午间休市,9
M:5m:1:-1:21539:21545:2,M,2026-04-27 22:50:00,3.0,2026-04-27 22:55:00,2026-04-28 09:00:00,605.0,夜盘正常结束,22
M:5m:0:-1:21526:21554:2,M,2026-04-27 22:50:00,3.0,2026-04-27 22:55:00,2026-04-28 09:00:00,605.0,夜盘正常结束,22
M:5m:0:-1:21526:21554:4,M,2026-04-28 14:40:00,5.0,2026-04-28 14:55:00,2026-04-28 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:21558:21561:2,M,2026-04-24 14:30:00,7.0,2026-04-24 14:55:00,2026-04-24 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:21629:21639:2,M,2026-05-15 15:00:00,1.0,2026-05-15 14:55:00,2026-05-15 21:00:00,365.0,日盘与夜盘之间,15
M:5m:1:1:21642:21657:2,M,2026-04-28 10:05:00,3.0,2026-04-28 10:10:00,2026-04-28 10:30:00,20.0,正常午间休市,10
M:5m:1:1:21642:21657:3,M,2026-04-28 10:55:00,8.0,2026-04-28 11:25:00,2026-04-28 13:30:00,125.0,正常午间休市,10
M:5m:1:-1:21660:21665:2,M,2026-04-27 22:10:00,11.0,2026-04-27 22:55:00,2026-04-28 09:00:00,605.0,夜盘正常结束,22
M:5m:1:1:21668:21677:1,M,2026-04-28 10:05:00,3.0,2026-04-28 10:10:00,2026-04-28 10:30:00,20.0,正常午间休市,10
M:5m:1:1:21668:21677:2,M,2026-04-28 10:55:00,8.0,2026-04-28 11:25:00,2026-04-28 13:30:00,125.0,正常午间休市,10
M:5m:1:-1:21698:21701:1,M,2026-04-28 11:10:00,5.0,2026-04-28 11:25:00,2026-04-28 13:30:00,125.0,正常午间休市,11
M:5m:1:1:21701:21706:1,M,2026-05-07 09:35:00,9.0,2026-05-07 10:10:00,2026-05-07 10:30:00,20.0,正常午间休市,9
M:5m:1:1:21749:21750:1,M,2026-05-06 11:15:00,4.0,2026-05-06 11:25:00,2026-05-06 13:30:00,125.0,正常午间休市,11
M:5m:1:1:21768:21772:1,M,2026-04-29 11:20:00,3.0,2026-04-29 11:25:00,2026-04-29 13:30:00,125.0,正常午间休市,11
M:5m:1:-1:21772:21779:2,M,2026-04-29 14:40:00,5.0,2026-04-29 14:55:00,2026-04-29 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:21772:21779:3,M,2026-04-29 14:50:00,3.0,2026-04-29 14:55:00,2026-04-29 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:1:21818:21819:1,M,2026-04-30 14:15:00,10.0,2026-04-30 14:55:00,2026-05-06 09:00:00,8285.0,节假日或周末,14
M:5m:1:1:21818:21819:2,M,2026-05-06 11:05:00,6.0,2026-05-06 11:25:00,2026-05-06 13:30:00,125.0,正常午间休市,11
M:5m:1:1:21859:21864:1,M,2026-05-06 09:25:00,11.0,2026-05-06 10:10:00,2026-05-06 10:30:00,20.0,正常午间休市,9
M:5m:1:-1:21866:21871:1,M,2026-05-11 10:00:00,4.0,2026-05-11 10:10:00,2026-05-11 10:30:00,20.0,正常午间休市,10
M:5m:1:-1:21866:21871:2,M,2026-05-11 11:25:00,2.0,2026-05-11 11:25:00,2026-05-11 13:30:00,125.0,正常午间休市,11
M:5m:1:-1:21878:21885:2,M,2026-05-11 09:45:00,7.0,2026-05-11 10:10:00,2026-05-11 10:30:00,20.0,正常午间休市,9
M:5m:1:-1:21934:21938:1,M,2026-05-08 14:20:00,9.0,2026-05-08 14:55:00,2026-05-08 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:21934:21938:2,M,2026-05-08 14:50:00,3.0,2026-05-08 14:55:00,2026-05-08 21:00:00,365.0,日盘与夜盘之间,14
M:5m:1:-1:21957:21968:1,M,2026-05-07 14:35:00,6.0,2026-05-07 14:55:00,2026-05-07 21:00:00,365.0,日盘与夜盘之间,14
