instrument,horizon,features,learner,stratum,fold,n,auc,brier_skill,logloss_skill,return_spread
AU,H5,C4,gbr,TOP50,2,1353,0.5278837956587317,0.0032258234791439078,0.002323054635499977,0.0001634040795765848
AU,H5,C4,gbr,TOP50,3,1270,0.5167460492776141,-0.0019462939948040603,-0.0014083183590669623,-3.271247384880788e-05
AU,H5,C4,gbr,TOP50,4,1152,0.5136929898648649,0.0019344960318956606,0.0014154147974182463,9.578314723634057e-05
AU,H5,C4,gbr,TOP50,5,1146,0.5166453714066155,-0.0006830132348829565,-0.0005606998440568223,6.750495172583618e-05
AU,H5,C4,gbr,TOP50,6,1059,0.5033275287434251,-0.004052379029888087,-0.0029523901821300047,1.0878547603323602e-05
AU,H5,C4,gbr,TOP30,0,689,0.5212557943531395,0.0018360744727345946,0.0013695747003643621,3.1087330905838547e-06
AU,H5,C4,gbr,TOP30,1,814,0.4792537676227516,-0.01711231170575611,-0.012630047319422077,-0.0004290767227971016
AU,H5,C4,gbr,TOP30,2,1036,0.5239253731343284,0.0030947536512229146,0.0022253619074525943,0.00031529236183529795
AU,H5,C4,gbr,TOP30,3,795,0.5261610240307918,0.0011963130287525603,0.0008851301988840321,2.127972133999142e-05
AU,H5,C4,gbr,TOP30,4,682,0.5186781609195402,0.003109311986016161,0.002270469285347354,0.0001311645407335341
AU,H5,C4,gbr,TOP30,5,681,0.5092067988668556,-0.0038576569935029337,-0.002908148250783338,5.632167727273374e-05
AU,H5,C4,gbr,TOP30,6,619,0.5006629915011799,-0.004940885365732006,-0.003589760441031986,7.982885127042555e-05
AU,H5,C4,gbr,TOP20,0,434,0.4942013593882753,-0.0033197096892554345,-0.0023840268998640557,-0.00012704270267782647
AU,H5,C4,gbr,TOP20,1,606,0.47038084114699874,-0.020738563026339918,-0.015274864543073585,-0.0006579351324452808
AU,H5,C4,gbr,TOP20,2,775,0.5420332746760518,0.007120405940616581,0.005152664658309103,0.00026696431614356257
AU,H5,C4,gbr,TOP20,3,598,0.5148746424364798,-0.0008016953843923424,-0.0005698310971276044,-5.737618118284438e-06
AU,H5,C4,gbr,TOP20,4,553,0.5135741574209756,0.0020086426016641123,0.0014733991510808009,7.632758542873018e-05
AU,H5,C4,gbr,TOP20,5,525,0.4964509090909091,-0.006079332005388682,-0.004525925687019372,4.115154981868382e-05
AU,H5,C4,gbr,TOP20,6,495,0.49749330459207003,-0.007293931830079758,-0.005303000959719695,-2.0825538244441013e-05
AU,H5,C4,logistic,ALL,0,1755,0.5149656576992218,0.0018385443885617914,0.0013553084280638616,4.593811921179259e-06
AU,H5,C4,logistic,ALL,1,1755,0.4942762041508941,-0.018895348578877202,-0.021990151213382214,-0.0002817796960978171
AU,H5,C4,logistic,ALL,2,1755,0.5282145872572579,0.001598066501968698,0.0011860635401994557,0.00013337235789151326
AU,H5,C4,logistic,ALL,3,1755,0.5179311833774666,-0.00023473088359171612,-0.00020748498739275867,-7.143763313042329e-05
AU,H5,C4,logistic,ALL,4,1755,0.5050340804517025,-0.0008203755752440589,-0.0007209758685051693,-2.771030440887722e-05
AU,H5,C4,logistic,ALL,5,1755,0.5166765095363098,-0.00016511206870450934,-0.0001548395767314581,-2.4026648974619886e-05
AU,H5,C4,logistic,ALL,6,1755,0.5077787706710862,-0.0008569821656252419,-0.0006301863868647395,4.707407055239938e-05
AU,H5,C4,logistic,TOP50,0,1103,0.5241426927502877,0.0048275671522300945,0.0035343539188742445,9.923933537358997e-05
AU,H5,C4,logistic,TOP50,1,1165,0.49672155466547985,-0.027154930650894915,-0.032213158108833184,-0.0004319026373894705
AU,H5,C4,logistic,TOP50,2,1353,0.5219293068397928,0.00012115933235723464,0.00013028897400135797,0.00015915286080117044
AU,H5,C4,logistic,TOP50,3,1270,0.5053772514836151,-0.0028274700673684983,-0.0020990531581475125,-6.287084173335764e-05
AU,H5,C4,logistic,TOP50,4,1152,0.5012427606177606,-0.002340695958112038,-0.0018886467084935354,-5.840388949425727e-05
AU,H5,C4,logistic,TOP50,5,1146,0.5244122965641953,0.0004012060317498678,0.0002368315634276863,6.021339807475414e-06
AU,H5,C4,logistic,TOP50,6,1059,0.4969311799256346,-0.0026348574956329696,-0.001922117169536941,6.471718276407042e-05
AU,H5,C4,logistic,TOP30,0,689,0.5022756005056891,0.004708684354727044,0.003506694223452733,0.00019088124284458041
AU,H5,C4,logistic,TOP30,1,814,0.48281477880408363,-0.038376377356524216,-0.04574140279928529,-0.000625250646256746
AU,H5,C4,logistic,TOP30,2,1036,0.5134925373134328,-0.0009948283455492035,-0.0006428104752420616,0.00026047164059738424
AU,H5,C4,logistic,TOP30,3,795,0.5007216834215391,-0.0040728312611353346,-0.003030722083646742,-8.214591032352647e-05
AU,H5,C4,logistic,TOP30,4,682,0.5042415169660679,-0.002718173432358917,-0.0021689542306588816,-3.2458305995366523e-05
AU,H5,C4,logistic,TOP30,5,681,0.503938367995578,-0.0024923092119639723,-0.0018676985155299253,-0.0001703523217508317
AU,H5,C4,logistic,TOP30,6,619,0.5077888450374826,-0.0018946976761651246,-0.0013750780227783643,0.00019036054888687376
AU,H5,C4,logistic,TOP20,0,434,0.501338147833475,0.005841563223552337,0.004330028757193127,5.163580200268145e-05
AU,H5,C4,logistic,TOP20,1,606,0.4627400041478829,-0.0538053009394901,-0.0630384111389175,-0.0009060831645286996
AU,H5,C4,logistic,TOP20,2,775,0.5208633285341012,-9.083213889038433e-05,-5.271947509877251e-06,0.0001409735576178864
AU,H5,C4,logistic,TOP20,3,598,0.49253463458410457,-0.006063096233198451,-0.004503352634319668,-6.337199388355418e-05
AU,H5,C4,logistic,TOP20,4,553,0.5162235712790454,0.0015901292357131114,0.0011646546181449668,0.0002568052330131929
AU,H5,C4,logistic,TOP20,5,525,0.5067345454545455,-0.003721360442786814,-0.0027872972866469503,-0.00015793003067018942
AU,H5,C4,logistic,TOP20,6,495,0.5000326605264876,-0.0034931529314994325,-0.0025316347214998647,8.847840892627513e-05
AU,H15,C0,gbr,ALL,0,1586,0.5059945569136746,-0.0023813477089491553,-0.0017877432623774059,0.00019103802678207356
AU,H15,C0,gbr,ALL,1,1586,0.5064938421576355,-0.007766550450606591,-0.00578628150973004,-0.000641039712039047
AU,H15,C0,gbr,ALL,2,1586,0.49419621839650846,-0.006023296194374694,-0.0044455275418973095,3.230384338992194e-05
AU,H15,C0,gbr,ALL,3,1586,0.4834836482789336,-0.006608703971297203,-0.004800291877224083,-0.00013364481440233266
AU,H15,C0,gbr,ALL,4,1586,0.4962701638551764,0.000595033609171014,0.00043996539862578565,7.694158531947058e-05
AU,H15,C0,gbr,ALL,5,1586,0.5270505400406204,0.0022848422131467316,0.0016464076189974808,0.000220187282120378
AU,H15,C0,gbr,ALL,6,1586,0.49784336343025337,-0.002352074437700802,-0.001709092159221548,-5.3510428549033236e-05
AU,H15,C0,gbr,TOP50,0,996,0.5277637770510841,0.0027375584568436473,0.0019670677340958287,0.00025046060567940565
AU,H15,C0,gbr,TOP50,1,1069,0.5024964590495306,-0.010491251234419297,-0.007828369047198525,-0.0009600146986464633
AU,H15,C0,gbr,TOP50,2,1214,0.49622570321894177,-0.006424666590461925,-0.0047626805988087995,9.058487150458399e-05
AU,H15,C0,gbr,TOP50,3,1166,0.47739202071319287,-0.009245135522279568,-0.006710658204432507,-0.00020734028346578866
AU,H15,C0,gbr,TOP50,4,1053,0.4983169295599844,0.002319590079811973,0.0016926238553824913,0.00025778535896916257
AU,H15,C0,gbr,TOP50,5,1012,0.5280609455068117,0.002955819406617932,0.002135055903484062,0.000253793988905282
AU,H15,C0,gbr,TOP50,6,956,0.5025512997393952,-0.0023535706080330954,-0.0017191558110154492,7.400024657290089e-06
AU,H15,C0,gbr,TOP30,0,646,0.5312185441891231,0.004941468818941863,0.0036486470840214613,0.0003365151027421981
AU,H15,C0,gbr,TOP30,1,736,0.49609456830764626,-0.016050568239347474,-0.011947953996779948,-0.0012613605685505413
AU,H15,C0,gbr,TOP30,2,964,0.4945032713498623,-0.006451493742738457,-0.004767175807872448,0.00020334143956265134
AU,H15,C0,gbr,TOP30,3,724,0.47378041334676557,-0.00999933731648217,-0.007256303036977663,-0.00015337601602411892
AU,H15,C0,gbr,TOP30,4,642,0.4976853649068323,0.0038317767934673563,0.0028178817355499763,0.00023378693979441182
AU,H15,C0,gbr,TOP30,5,630,0.5328456481406793,0.0021918128732361097,0.0015642087194498444,0.00015977177998734623
AU,H15,C0,gbr,TOP30,6,568,0.5195097735029475,0.0008089108411881707,0.0005712207789395629,0.00028605339661904905
AU,H15,C0,gbr,TOP20,0,398,0.5306836850751928,0.00690670788874248,0.00505655946099226,0.0005384151431479633
AU,H15,C0,gbr,TOP20,1,534,0.4836692637759711,-0.020774017764964015,-0.01552358496366657,-0.0018780017840338062
AU,H15,C0,gbr,TOP20,2,712,0.4814245765925177,-0.011283313329724987,-0.008311393921083488,0.00022785149186101768
AU,H15,C0,gbr,TOP20,3,525,0.4636662114652642,-0.012197483889080596,-0.00884321025883228,-0.0003792207594039489
AU,H15,C0,gbr,TOP20,4,484,0.5153259978130126,0.007327366185412187,0.005348848577295229,0.0004478618114467072
AU,H15,C0,gbr,TOP20,5,442,0.5236602753195673,0.0007764298490388066,0.0005375028318005404,0.00019550261938659379
AU,H15,C0,gbr,TOP20,6,444,0.5014734873889803,-0.0015205238757500794,-0.0011110716477069627,2.8171353362282684e-05
AU,H15,C0,logistic,ALL,0,1586,0.5289390756302521,0.002254363629099587,0.0016356174855505223,0.00011412597555262037
AU,H15,C0,logistic,ALL,1,1586,0.5080639950375415,-0.008966489088773733,-0.008922853404254694,-0.0005944038850528209
AU,H15,C0,logistic,ALL,2,1586,0.5266331386545533,0.00275038452176668,0.002002649732083972,0.00042279391730943206
AU,H15,C0,logistic,ALL,3,1586,0.5070131068270025,-9.358899897504713e-06,-1.4734637642677129e-05,-9.456402908390019e-05
AU,H15,C0,logistic,ALL,4,1586,0.49739841742360635,-0.0007803622818358669,-0.0005684112727506463,5.155206563674774e-05
AU,H15,C0,logistic,ALL,5,1586,0.5105057821165521,1.8492249012513895e-05,5.992502951079892e-06,8.51546562546628e-07
AU,H15,C0,logistic,ALL,6,1586,0.5036522015830714,0.00011479122150803711,8.364972658059244e-05,-9.927846747875172e-05
AU,H15,C0,logistic,TOP50,0,996,0.5404410430518986,0.003583704923302178,0.0026060432018344404,0.00018525404670382883
AU,H15,C0,logistic,TOP50,1,1069,0.509676225453562,-0.012191150508526372,-0.012436322630605678,-0.000918324488522589
AU,H15,C0,logistic,TOP50,2,1214,0.5305811684169668,0.003240326628402901,0.00236035929501599,0.0005304757947462793
AU,H15,C0,logistic,TOP50,3,1166,0.5081381664116746,-0.00021950844249629675,-0.00016745590973044067,-0.00018533842981530895
AU,H15,C0,logistic,TOP50,4,1053,0.49686115480640175,-0.000853468774524524,-0.0006236459217978663,5.4765953021931576e-05
AU,H15,C0,logistic,TOP50,5,1012,0.5158769216347956,0.00018567815642933638,0.00012332554982186217,5.472277442333164e-05
AU,H15,C0,logistic,TOP50,6,956,0.5039922913518604,0.0001936433650746583,0.00014111097508739956,-4.867447341010134e-05
AU,H15,C0,logistic,TOP30,0,646,0.5394054432333458,0.0035198788024838334,0.0025661431819498093,0.00016539021107107716
AU,H15,C0,logistic,TOP30,1,736,0.5034864581774652,-0.018189405498770128,-0.018438050724688848,-0.001252283805361327
AU,H15,C0,logistic,TOP30,2,964,0.5365315082644628,0.00440719871251638,0.003208275064316979,0.0005554833956123828
AU,H15,C0,logistic,TOP30,3,724,0.5134246115334127,-1.4083553998789355e-05,-2.5424981365818056e-05,-2.1037158103899312e-05
AU,H15,C0,logistic,TOP30,4,642,0.502338897515528,-0.0008279999879856614,-0.0006080671287302941,4.918901539576077e-05
AU,H15,C0,logistic,TOP30,5,630,0.4990622731305961,-0.002022068436581703,-0.0014781265706012015,-5.9001007030416254e-05
AU,H15,C0,logistic,TOP30,6,568,0.5219236735960285,0.0017495671557893333,0.0012666390259479243,0.00016687309949833074
AU,H15,C0,logistic,TOP20,0,398,0.5401743965626185,0.0033173071207974747,0.0024192596141188183,0.0001846225309926508
AU,H15,C0,logistic,TOP20,1,534,0.5001834914182475,-0.02538109207004524,-0.02569332402875979,-0.0018356308238236655
AU,H15,C0,logistic,TOP20,2,712,0.5361792214357937,0.0053254969665258445,0.0038789623624176928,0.0007325432908987181
AU,H15,C0,logistic,TOP20,3,525,0.4982276200714763,-0.0028437757632133742,-0.0020788172236880786,-0.00018793603170742473
AU,H15,C0,logistic,TOP20,4,484,0.5323947512301804,0.0036991752103717745,0.0026813594935283236,0.0002815739153969896
AU,H15,C0,logistic,TOP20,5,442,0.44342019010160605,-0.005911945103996841,-0.004293971524979012,-0.0004993441280739043
AU,H15,C0,logistic,TOP20,6,444,0.5195821393004492,0.001278457320754267,0.0009272974072135343,8.881595418795701e-05
AU,H15,C1,gbr,ALL,0,1586,0.5078837216704863,-0.0022702944135464254,-0.0017214050597722519,0.0003052611132845286
AU,H15,C1,gbr,ALL,1,1586,0.5119562618730696,-0.00616515306921861,-0.004921370036563122,-0.00046415251915086906
AU,H15,C1,gbr,ALL,2,1586,0.5106413266150068,-0.003833790298254147,-0.002889932571507048,0.00020646238136819403
AU,H15,C1,gbr,ALL,3,1586,0.48846790099891846,-0.008039322516281366,-0.0059007949480380795,-0.00021135036576554233
AU,H15,C1,gbr,ALL,4,1586,0.5172816006411725,0.0006053375095170788,0.0004444765962481334,0.0002369046634488567
AU,H15,C1,gbr,ALL,5,1586,0.5564239465987222,0.005321019933947291,0.003848160776395493,0.0004125333187296818
AU,H15,C1,gbr,ALL,6,1586,0.4941227477029553,-0.003930538462152633,-0.002878017164965163,-0.00011421811303754644
AU,H15,C1,gbr,TOP50,0,996,0.5105119696132707,-0.001254818961031301,-0.0009432715982944373,0.00048170160604717795
AU,H15,C1,gbr,TOP50,1,1069,0.5155819614374479,-0.008135302453415427,-0.006555872269188523,-0.000691429037592086
AU,H15,C1,gbr,TOP50,2,1214,0.5132419322879487,-0.0029581516335186464,-0.002266914549162946,0.0002980556009770729
AU,H15,C1,gbr,TOP50,3,1166,0.4861657055431329,-0.008428049007984217,-0.00616729051072773,-0.00018606883771341983
AU,H15,C1,gbr,TOP50,4,1053,0.5110310565280765,0.00011880844943279456,8.477999635758682e-05,0.00037266584852074027
AU,H15,C1,gbr,TOP50,5,1012,0.5564519278840145,0.005011337276058847,0.0036195897215127726,0.0005259517683134333
AU,H15,C1,gbr,TOP50,6,956,0.48409872325515185,-0.006413405569616781,-0.004699065397143265,-0.00017758942078108242
AU,H15,C1,gbr,TOP30,0,646,0.50799037512103,-0.00017364937900032906,-4.968341341093918e-05,0.0006117420750357543
AU,H15,C1,gbr,TOP30,1,736,0.5098122100852911,-0.01445421428262228,-0.011470256486493247,-0.0008558367690309684
AU,H15,C1,gbr,TOP30,2,964,0.5109762396694215,-0.002760894351664378,-0.0021345153989762444,0.00026804929993619613
AU,H15,C1,gbr,TOP30,3,724,0.4869379064016851,-0.007839146911091888,-0.005741180786274391,-0.0001790508761800302
AU,H15,C1,gbr,TOP30,4,642,0.5123689829192547,0.0010690787231023569,0.0007752165194166993,0.00044919528793990277
AU,H15,C1,gbr,TOP30,5,630,0.5698455271436638,0.004685655217701923,0.003360963603223577,0.0005477239332261745
AU,H15,C1,gbr,TOP30,6,568,0.513645671734409,-0.002856145692385903,-0.0021261877218634595,4.1590110465736696e-05
AU,H15,C1,gbr,TOP20,0,398,0.46868444332111714,-0.007507904364310036,-0.0054121472286643435,0.0003592500489871808
AU,H15,C1,gbr,TOP20,1,534,0.4906842818428184,-0.023211170859457564,-0.018197570662139118,-0.0016257705664648459
AU,H15,C1,gbr,TOP20,2,712,0.5016233253286148,-0.005173100042307643,-0.00390234570874326,5.187820270116601e-05
AU,H15,C1,gbr,TOP20,3,525,0.4887628206990732,-0.008784783419321762,-0.006419123008688077,-0.00024755032898757484
AU,H15,C1,gbr,TOP20,4,484,0.5341716785128486,0.002960867111890586,0.0021208646715131785,0.0004227240033927618
AU,H15,C1,gbr,TOP20,5,442,0.5576143067846607,0.003516625855166433,0.002512560123429375,0.00042932533298691494
AU,H15,C1,gbr,TOP20,6,444,0.5073572749629087,-0.006533646860270137,-0.004806244748016164,-0.00016242159772981133
AU,H15,C1,logistic,ALL,0,1586,0.5266074611662848,0.0021000148010485997,0.001524735463046878,0.00010130423536342774
AU,H15,C1,logistic,ALL,1,1586,0.49419754203228183,-0.013785099056841554,-0.016773548070802002,-0.0008399329774853683
AU,H15,C1,logistic,ALL,2,1586,0.5266283671158275,0.0019510053192298704,0.0013949946613106556,0.00032312524955597816
AU,H15,C1,logistic,ALL,3,1586,0.5133676910351848,-0.00014704231374129684,-0.00013209276251946456,-5.942595671757004e-05
AU,H15,C1,logistic,ALL,4,1586,0.4925769025265247,-0.00249320488754301,-0.0019817443849150518,-0.0001104759633693743
AU,H15,C1,logistic,ALL,5,1586,0.5112564791355533,0.0006750041911479654,0.0004867859053485635,7.366843613860585e-05
AU,H15,C1,logistic,ALL,6,1586,0.49962213118014404,-0.0005824671977558982,-0.0004214038423526745,-0.0002599118423578377
AU,H15,C1,logistic,TOP50,0,996,0.542436986649355,0.00420082840032221,0.0030538038553683533,0.00022281961696433595
AU,H15,C1,logistic,TOP50,1,1069,0.49457647385390646,-0.01875086728734532,-0.023658934920513408,-0.001158982490050312
AU,H15,C1,logistic,TOP50,2,1214,0.5271855227692834,0.0017226411600710367,0.0012223457985771624,0.0004095121062356874
AU,H15,C1,logistic,TOP50,3,1166,0.5154142638578322,-0.0002727700110156661,-0.0002281059264177543,-5.057094894757818e-05
AU,H15,C1,logistic,TOP50,4,1053,0.4973157461792677,-0.002876451614149289,-0.0023500898877999443,-8.364164744231357e-05
AU,H15,C1,logistic,TOP50,5,1012,0.5081708536432945,0.0003782068443262121,0.0002728379246142998,0.00020781016966502628
AU,H15,C1,logistic,TOP50,6,956,0.49355057705363203,-0.001197022082503052,-0.0008649640636084754,-0.000328321827675615
AU,H15,C1,logistic,TOP30,0,646,0.5395588277587645,0.004272067086202647,0.003111036068662143,0.00016164975018945972
AU,H15,C1,logistic,TOP30,1,736,0.48919646865180305,-0.025892096415695898,-0.03342314172564187,-0.001667132612598825
AU,H15,C1,logistic,TOP30,2,964,0.5318267906336088,0.003333626675965262,0.002392420240057036,0.0006523040559924717
AU,H15,C1,logistic,TOP30,3,724,0.5191256830601093,-0.0006127178804700151,-0.0004944390257000109,2.793907635372165e-05
AU,H15,C1,logistic,TOP30,4,642,0.5004658385093168,-0.0040760694079697846,-0.0033909388148363195,0.00017821176342816525
AU,H15,C1,logistic,TOP30,5,630,0.49733806566104705,-0.002385246390315343,-0.0017327092517382958,0.0005188808606287317
AU,H15,C1,logistic,TOP30,6,568,0.5147502327024511,0.0013062358442984534,0.0009448639249716173,-0.00023086755391369377
AU,H15,C1,logistic,TOP20,0,398,0.5077720207253886,0.0021036367174737114,0.0015453891141573584,-0.0002879299149390779
AU,H15,C1,logistic,TOP20,1,534,0.487183830171635,-0.03497028317413764,-0.04559966824394657,-0.0023748910328330896
AU,H15,C1,logistic,TOP20,2,712,0.525143768958544,0.003044796049179954,0.0021947795635350875,0.0005964044319529085
AU,H15,C1,logistic,TOP20,3,525,0.5038062585350263,-0.00527111029979066,-0.0038917742548834067,-5.385771370095921e-06
AU,H15,C1,logistic,TOP20,4,484,0.5248598961180972,0.004704425970234016,0.003507659976992872,0.0005113748441595942
AU,H15,C1,logistic,TOP20,5,442,0.44839806620780065,-0.007319838312741744,-0.005295016497249172,0.0002725425061180786
AU,H15,C1,logistic,TOP20,6,444,0.5111273702822998,0.0008834547991749542,0.0006389826083961214,-0.00033938094609150247
AU,H15,C2,gbr,ALL,0,1586,0.5145857206518971,-0.001466399229660631,-0.001094727731045797,0.00022522626886131415
AU,H15,C2,gbr,ALL,1,1586,0.5095614556544888,-0.006409269343409907,-0.005105399494115925,-0.0004225051962181818
AU,H15,C2,gbr,ALL,2,1586,0.5136784110139838,-0.0022330358479156764,-0.0017963392977982107,0.0003163138805486982
AU,H15,C2,gbr,ALL,3,1586,0.5013480626073679,-0.006716196935862673,-0.004959130686376989,-3.4284672818621996e-05
AU,H15,C2,gbr,ALL,4,1586,0.5167019693153194,0.0007518027017427986,0.0005598526981995811,0.00024636622263803543
AU,H15,C2,gbr,ALL,5,1586,0.5372255065216803,0.003346528671982929,0.00238879384375279,0.00039488949108313146
AU,H15,C2,gbr,ALL,6,1586,0.4908014796547472,-0.005024037050652019,-0.0037067897500966396,-0.00010348138716467867
AU,H15,C2,gbr,TOP50,0,996,0.5224795667794341,1.4674807434778003e-05,4.978237801989138e-06,0.00041464111233956657
AU,H15,C2,gbr,TOP50,1,1069,0.5170517227880626,-0.008300938379967482,-0.006726159258879871,-0.0006625474046322569
AU,H15,C2,gbr,TOP50,2,1214,0.5190085583299178,-0.0005874554552489641,-0.0006450895917400334,0.0003235836755059239
AU,H15,C2,gbr,TOP50,3,1166,0.5010459573967283,-0.006733782659611887,-0.004952581765642172,3.5889196580476745e-05
AU,H15,C2,gbr,TOP50,4,1053,0.5155318719062532,0.0012104092455363924,0.0008964373071300713,0.00037585100520209387
AU,H15,C2,gbr,TOP50,5,1012,0.5346499656292963,0.0026099746343402064,0.0018397184489375995,0.0004757476986311757
AU,H15,C2,gbr,TOP50,6,956,0.4791187613604012,-0.008096020251207037,-0.0059762933195648404,-0.00016489313582721912
AU,H15,C2,gbr,TOP30,0,646,0.5206062523367174,0.0004414819414193527,0.0003884591780464186,0.0004703872204015665
