bar_index,datetime,open,high,low,close,volume,swing_bias,internal_bias,momentum_val,momentum_bcolor,momentum_scolor
241,2025-08-22 10:00:00,9233.0,9250.0,9227.0,9231.0,18017.0,0,-1,101.75642857142857,green,gray
242,2025-08-22 11:00:00,9231.0,9233.0,9218.0,9225.0,12355.0,0,-1,83.85821428571442,green,gray
243,2025-08-22 13:00:00,9221.0,9221.0,9200.0,9212.0,21251.0,0,-1,71.90071428571461,green,gray
244,2025-08-22 14:00:00,9212.0,9213.0,9178.0,9192.0,39428.0,0,-1,56.35750000000019,green,gray
245,2025-08-22 21:00:00,9166.0,9205.0,9152.0,9197.0,52912.0,0,-1,42.32785714285747,green,gray
246,2025-08-22 22:00:00,9197.0,9395.0,9197.0,9386.0,261307.0,1,1,56.57214285714318,lime,gray
247,2025-08-22 23:00:00,9386.0,9409.0,9371.0,9382.0,100182.0,1,1,68.11857142857164,lime,gray
248,2025-08-23 00:00:00,9382.0,9400.0,9382.0,9397.0,27451.0,1,1,79.4228571428574,lime,gray
249,2025-08-23 01:00:00,9397.0,9418.0,9396.0,9407.0,24076.0,1,1,91.6282142857145,lime,gray
250,2025-08-23 02:00:00,9407.0,9409.0,9396.0,9403.0,11551.0,1,1,100.57821428571468,lime,gray
251,2025-08-25 09:00:00,9386.0,9396.0,9367.0,9374.0,63183.0,1,1,102.56821428571469,lime,gray
252,2025-08-25 10:00:00,9374.0,9384.0,9361.0,9368.0,24007.0,1,1,101.61607142857181,green,gray
253,2025-08-25 11:00:00,9368.0,9376.0,9363.0,9367.0,10765.0,1,1,98.09642857142913,green,gray
254,2025-08-25 13:00:00,9365.0,9380.0,9359.0,9376.0,18030.0,1,1,98.09000000000066,green,gray
255,2025-08-25 14:00:00,9376.0,9396.0,9375.0,9394.0,37581.0,1,1,102.80357142857186,lime,gray
256,2025-08-25 21:00:00,9345.0,9352.0,9314.0,9349.0,89019.0,1,1,98.41892857142889,green,gray
257,2025-08-25 22:00:00,9349.0,9380.0,9347.0,9362.0,51280.0,1,1,95.7771428571431,green,gray
258,2025-08-25 23:00:00,9362.0,9371.0,9355.0,9358.0,23312.0,1,1,91.88321428571464,green,gray
259,2025-08-26 00:00:00,9358.0,9362.0,9350.0,9354.0,9914.0,1,1,86.29214285714328,green,gray
260,2025-08-26 01:00:00,9354.0,9357.0,9350.0,9351.0,5854.0,1,1,79.56285714285742,green,gray
261,2025-08-26 02:00:00,9351.0,9356.0,9348.0,9348.0,4662.0,1,1,71.52071428571455,green,gray
262,2025-08-26 09:00:00,9366.0,9371.0,9350.0,9356.0,38762.0,1,1,61.59071428571441,green,gray
263,2025-08-26 10:00:00,9356.0,9366.0,9353.0,9356.0,13722.0,1,1,48.77107142857169,green,gray
264,2025-08-26 11:00:00,9356.0,9371.0,9350.0,9366.0,11561.0,1,1,34.40821428571452,green,gray
265,2025-08-26 13:00:00,9374.0,9377.0,9366.0,9371.0,18195.0,1,1,17.76892857142873,green,black
266,2025-08-26 14:00:00,9371.0,9376.0,9353.0,9354.0,29658.0,1,1,6.974285714285742,green,black
267,2025-08-26 21:00:00,9299.0,9342.0,9286.0,9325.0,82719.0,1,-1,-6.688214285714309,red,black
268,2025-08-26 22:00:00,9325.0,9345.0,9319.0,9337.0,35134.0,1,-1,-14.587499999999949,red,black
269,2025-08-26 23:00:00,9337.0,9350.0,9329.0,9346.0,23677.0,1,-1,-17.623928571428593,red,black
270,2025-08-27 00:00:00,9346.0,9348.0,9332.0,9335.0,10266.0,1,-1,-20.61928571428558,red,black
271,2025-08-27 01:00:00,9335.0,9340.0,9326.0,9330.0,6258.0,1,-1,-25.643571428571477,red,black
272,2025-08-27 02:00:00,9330.0,9333.0,9323.0,9326.0,4128.0,1,-1,-30.653214285714256,red,black
273,2025-08-27 09:00:00,9343.0,9348.0,9330.0,9333.0,29631.0,1,-1,-33.278571428571226,red,black
274,2025-08-27 10:00:00,9333.0,9338.0,9314.0,9327.0,19386.0,1,-1,-34.988928571428474,red,black
275,2025-08-27 11:00:00,9327.0,9335.0,9326.0,9332.0,9975.0,1,-1,-31.85892857142845,maroon,black
276,2025-08-27 13:00:00,9320.0,9331.0,9310.0,9315.0,17943.0,1,-1,-34.97928571428554,red,black
277,2025-08-27 14:00:00,9315.0,9329.0,9302.0,9305.0,29838.0,1,-1,-37.495357142857024,red,black
278,2025-08-27 21:00:00,9287.0,9303.0,9253.0,9275.0,85247.0,1,-1,-43.0428571428569,red,gray
279,2025-08-27 22:00:00,9275.0,9298.0,9269.0,9296.0,34336.0,1,-1,-43.617857142856955,red,gray
280,2025-08-27 23:00:00,9296.0,9319.0,9293.0,9311.0,38425.0,1,-1,-40.731785714285635,maroon,gray
281,2025-08-28 00:00:00,9311.0,9341.0,9304.0,9336.0,26457.0,1,-1,-32.96857142857119,maroon,black
282,2025-08-28 01:00:00,9336.0,9343.0,9332.0,9336.0,9166.0,1,-1,-24.314999999999728,maroon,black
283,2025-08-28 02:00:00,9336.0,9337.0,9324.0,9327.0,5427.0,1,-1,-17.172857142856987,maroon,black
284,2025-08-28 09:00:00,9343.0,9365.0,9337.0,9351.0,51380.0,1,1,-4.486785714285697,maroon,black
285,2025-08-28 10:00:00,9351.0,9366.0,9350.0,9362.0,18267.0,1,1,9.454999999999927,lime,black
286,2025-08-28 11:00:00,9362.0,9367.0,9353.0,9356.0,11743.0,1,1,18.01535714285705,lime,black
287,2025-08-28 13:00:00,9352.0,9362.0,9346.0,9361.0,15581.0,1,1,24.553928571428614,lime,black
288,2025-08-28 14:00:00,9361.0,9385.0,9361.0,9377.0,41213.0,1,1,33.3142857142859,lime,gray
289,2025-08-28 21:00:00,9390.0,9409.0,9373.0,9384.0,86151.0,1,1,42.326071428571574,lime,gray
290,2025-08-28 22:00:00,9384.0,9392.0,9366.0,9378.0,34330.0,1,1,48.56535714285719,lime,gray
291,2025-08-28 23:00:00,9378.0,9382.0,9347.0,9373.0,43107.0,1,1,52.447500000000026,lime,gray
292,2025-08-29 00:00:00,9373.0,9402.0,9371.0,9392.0,33577.0,1,1,58.44892857142872,lime,gray
293,2025-08-29 01:00:00,9392.0,9406.0,9391.0,9402.0,11238.0,1,1,65.67428571428596,lime,gray
294,2025-08-29 02:00:00,9402.0,9405.0,9397.0,9405.0,5076.0,1,1,71.51321428571435,lime,gray
295,2025-08-29 09:00:00,9389.0,9400.0,9381.0,9392.0,29613.0,1,1,74.52714285714288,lime,gray
296,2025-08-29 10:00:00,9392.0,9401.0,9375.0,9379.0,24101.0,1,1,72.38535714285703,green,gray
297,2025-08-29 11:00:00,9379.0,9388.0,9371.0,9382.0,13290.0,1,1,68.80928571428561,green,gray
298,2025-08-29 13:00:00,9377.0,9397.0,9375.0,9397.0,14717.0,1,1,63.7635714285715,green,gray
299,2025-08-29 14:00:00,9397.0,9402.0,9382.0,9386.0,30117.0,1,1,56.01464285714303,green,gray
300,2025-08-29 21:00:00,9399.0,9454.0,9385.0,9403.0,59759.0,1,1,49.21821428571434,green,black
301,2025-08-29 22:00:00,9403.0,9460.0,9403.0,9455.0,106221.0,1,1,52.29035714285712,lime,gray
302,2025-08-29 23:00:00,9455.0,9546.0,9449.0,9540.0,105128.0,1,1,65.45321428571445,lime,gray
303,2025-08-30 00:00:00,9540.0,9621.0,9540.0,9614.0,127627.0,1,1,84.48107142857145,lime,gray
304,2025-08-30 01:00:00,9614.0,9617.0,9565.0,9577.0,55338.0,1,1,95.21714285714276,lime,gray
305,2025-08-30 02:00:00,9577.0,9578.0,9550.0,9566.0,24490.0,1,1,102.70964285714264,lime,gray
306,2025-09-01 09:00:00,9585.0,9717.0,9573.0,9700.0,121435.0,1,1,127.64642857142826,lime,gray
307,2025-09-01 10:00:00,9700.0,9763.0,9679.0,9761.0,120977.0,1,1,157.7724999999996,lime,gray
308,2025-09-01 11:00:00,9761.0,9771.0,9709.0,9725.0,46356.0,1,1,177.2635714285712,lime,gray
309,2025-09-01 13:00:00,9743.0,9775.0,9736.0,9767.0,35549.0,1,1,200.4007142857141,lime,gray
310,2025-09-01 14:00:00,9767.0,9808.0,9764.0,9775.0,81794.0,1,1,218.2974999999997,lime,gray
311,2025-09-01 21:00:00,9775.0,9842.0,9762.0,9812.0,120555.0,1,1,235.12821428571408,lime,gray
312,2025-09-01 22:00:00,9812.0,9826.0,9797.0,9813.0,42686.0,1,1,249.07464285714283,lime,gray
313,2025-09-01 23:00:00,9813.0,9821.0,9808.0,9813.0,18124.0,1,1,259.4739285714287,lime,gray
314,2025-09-02 00:00:00,9813.0,9835.0,9781.0,9820.0,39277.0,1,1,267.1500000000002,lime,gray
315,2025-09-02 01:00:00,9820.0,9832.0,9817.0,9831.0,8790.0,1,1,271.2425000000004,lime,gray
316,2025-09-02 02:00:00,9831.0,9836.0,9827.0,9836.0,6811.0,1,1,270.3360714285715,green,gray
317,2025-09-02 09:00:00,9840.0,9917.0,9836.0,9866.0,139138.0,1,1,266.7310714285717,green,gray
318,2025-09-02 10:00:00,9866.0,9870.0,9833.0,9852.0,49831.0,1,1,256.46285714285756,green,gray
319,2025-09-02 11:00:00,9852.0,9853.0,9823.0,9845.0,26729.0,1,1,238.77964285714341,green,gray
320,2025-09-02 13:00:00,9849.0,9867.0,9834.0,9836.0,22437.0,1,1,214.72892857142892,green,gray
321,2025-09-02 14:00:00,9836.0,9851.0,9790.0,9824.0,73564.0,1,1,187.29071428571436,green,gray
322,2025-09-02 21:00:00,9768.0,9773.0,9685.0,9750.0,194965.0,1,-1,146.26214285714303,green,gray
323,2025-09-02 22:00:00,9750.0,9830.0,9750.0,9822.0,117302.0,1,-1,123.46142857142867,green,gray
324,2025-09-02 23:00:00,9822.0,9838.0,9809.0,9834.0,64720.0,1,-1,98.7317857142857,green,gray
325,2025-09-03 00:00:00,9834.0,9852.0,9815.0,9840.0,43839.0,1,-1,71.97107142857146,green,black
326,2025-09-03 01:00:00,9840.0,9840.0,9817.0,9837.0,19224.0,1,-1,49.90464285714273,green,black
327,2025-09-03 02:00:00,9837.0,9839.0,9827.0,9836.0,7044.0,1,-1,33.538571428571174,green,black
328,2025-09-03 09:00:00,9844.0,9864.0,9815.0,9844.0,60274.0,1,-1,16.64678571428533,green,black
329,2025-09-03 10:00:00,9844.0,9851.0,9800.0,9807.0,42552.0,1,-1,-1.6875000000005116,red,black
330,2025-09-03 11:00:00,9807.0,9818.0,9798.0,9803.0,15178.0,1,-1,-18.448214285714755,red,black
331,2025-09-03 13:00:00,9810.0,9817.0,9782.0,9794.0,22490.0,1,-1,-32.25857142857197,red,black
332,2025-09-03 14:00:00,9794.0,9838.0,9793.0,9820.0,39513.0,1,-1,-38.55285714285762,red,black
333,2025-09-03 21:00:00,9853.0,9886.0,9840.0,9861.0,111166.0,1,-1,-35.31571428571482,maroon,black
334,2025-09-03 22:00:00,9861.0,9965.0,9830.0,9845.0,234406.0,1,-1,-35.28000000000057,maroon,black
335,2025-09-03 23:00:00,9845.0,9893.0,9841.0,9890.0,72026.0,1,-1,-24.34571428571462,maroon,black
336,2025-09-04 00:00:00,9890.0,9904.0,9865.0,9901.0,34095.0,1,-1,-10.121428571428822,maroon,black
337,2025-09-04 01:00:00,9901.0,9919.0,9895.0,9906.0,21362.0,1,-1,6.626428571428576,lime,black
338,2025-09-04 02:00:00,9906.0,9920.0,9903.0,9918.0,10362.0,1,1,24.466071428571418,lime,black
339,2025-09-04 09:00:00,9869.0,9878.0,9795.0,9805.0,96296.0,1,1,20.92999999999993,green,black
340,2025-09-04 10:00:00,9805.0,9818.0,9727.0,9749.0,88670.0,1,1,7.637500000000038,green,black
341,2025-09-04 11:00:00,9749.0,9752.0,9696.0,9750.0,47220.0,1,1,-5.304642857142717,red,black
342,2025-09-04 13:00:00,9766.0,9778.0,9750.0,9759.0,28991.0,1,1,-24.74249999999983,red,black
343,2025-09-04 14:00:00,9759.0,9805.0,9747.0,9773.0,44120.0,1,1,-33.880714285713914,red,black
344,2025-09-04 21:00:00,9794.0,9821.0,9725.0,9740.0,116357.0,1,1,-46.41035714285697,red,black
345,2025-09-04 22:00:00,9740.0,9757.0,9695.0,9751.0,123989.0,1,1,-54.836785714285504,red,gray
346,2025-09-04 23:00:00,9751.0,9775.0,9741.0,9768.0,40622.0,1,1,-61.10428571428551,red,gray
347,2025-09-05 00:00:00,9768.0,9775.0,9755.0,9763.0,17388.0,1,1,-67.16285714285684,red,gray
348,2025-09-05 01:00:00,9763.0,9771.0,9720.0,9722.0,19627.0,1,1,-78.54785714285688,red,gray
349,2025-09-05 02:00:00,9722.0,9736.0,9719.0,9734.0,8051.0,1,1,-89.33249999999971,red,gray
350,2025-09-05 09:00:00,9761.0,9791.0,9760.0,9785.0,39015.0,1,1,-89.9396428571426,red,gray
351,2025-09-05 10:00:00,9785.0,9795.0,9761.0,9783.0,22532.0,1,1,-91.43178571428567,red,gray
352,2025-09-05 11:00:00,9783.0,9803.0,9775.0,9795.0,13874.0,1,1,-87.80392857142868,maroon,gray
353,2025-09-05 13:00:00,9795.0,9827.0,9793.0,9816.0,20775.0,1,1,-75.7057142857146,maroon,gray
354,2025-09-05 14:00:00,9816.0,9822.0,9779.0,9812.0,41773.0,1,1,-64.33642857142895,maroon,gray
355,2025-09-05 21:00:00,9896.0,9924.0,9847.0,9884.0,178899.0,1,1,-35.29142857142895,maroon,gray
356,2025-09-05 22:00:00,9884.0,9897.0,9734.0,9793.0,178200.0,1,1,-21.99250000000023,maroon,black
357,2025-09-05 23:00:00,9793.0,9808.0,9759.0,9789.0,76673.0,1,1,-7.382857142857361,maroon,black
358,2025-09-06 00:00:00,9789.0,9807.0,9776.0,9783.0,32761.0,1,1,8.957142857142543,lime,black
359,2025-09-06 01:00:00,9783.0,9787.0,9758.0,9778.0,30104.0,1,1,14.662142857142612,lime,black
360,2025-09-06 02:00:00,9778.0,9783.0,9766.0,9770.0,9087.0,1,1,13.231428571428225,green,black
361,2025-09-08 09:00:00,9761.0,9801.0,9741.0,9753.0,71908.0,1,1,8.097499999999798,green,black
362,2025-09-08 10:00:00,9753.0,9765.0,9721.0,9754.0,40781.0,1,1,3.2424999999999358,green,black
363,2025-09-08 11:00:00,9754.0,9759.0,9730.0,9733.0,13169.0,1,1,-4.266785714285625,red,black
364,2025-09-08 13:00:00,9724.0,9776.0,9719.0,9770.0,24218.0,1,1,-8.068214285714177,red,black
365,2025-09-08 14:00:00,9770.0,9821.0,9770.0,9813.0,46209.0,1,1,-4.853571428571485,maroon,black
366,2025-09-08 21:00:00,9868.0,9888.0,9846.0,9874.0,106287.0,1,1,9.841071428571325,lime,black
367,2025-09-08 22:00:00,9874.0,9925.0,9825.0,9908.0,100930.0,1,1,28.017857142857054,lime,black
368,2025-09-08 23:00:00,9908.0,9930.0,9847.0,9874.0,99950.0,1,1,32.87678571428574,lime,black
369,2025-09-09 00:00:00,9874.0,9879.0,9843.0,9861.0,29254.0,1,1,33.859285714285704,lime,black
370,2025-09-09 01:00:00,9861.0,9863.0,9843.0,9846.0,10616.0,1,1,35.09142857142851,lime,black
371,2025-09-09 02:00:00,9846.0,9861.0,9837.0,9858.0,8208.0,1,1,37.17607142857129,lime,black
372,2025-09-09 09:00:00,9866.0,9870.0,9831.0,9862.0,43686.0,1,1,39.930357142857034,lime,black
373,2025-09-09 10:00:00,9862.0,9883.0,9855.0,9867.0,23540.0,1,1,44.711428571428556,lime,black
374,2025-09-09 11:00:00,9867.0,9875.0,9843.0,9860.0,18201.0,1,1,48.16250000000001,lime,black
375,2025-09-09 13:00:00,9876.0,9895.0,9867.0,9873.0,25525.0,1,1,60.81178571428562,lime,gray
376,2025-09-09 14:00:00,9873.0,9876.0,9826.0,9846.0,60417.0,1,1,59.81535714285723,green,gray
377,2025-09-09 21:00:00,9797.0,9824.0,9763.0,9818.0,88835.0,1,1,52.96464285714298,green,gray
378,2025-09-09 22:00:00,9818.0,9858.0,9710.0,9752.0,194126.0,1,1,34.13892857142865,green,black
379,2025-09-09 23:00:00,9752.0,9761.0,9725.0,9759.0,53114.0,1,1,17.113928571428783,green,gray
380,2025-09-10 00:00:00,9759.0,9765.0,9743.0,9748.0,14731.0,1,1,-2.0278571428570764,red,gray
381,2025-09-10 01:00:00,9748.0,9754.0,9739.0,9746.0,6654.0,1,1,-22.512142857142628,red,gray
382,2025-09-10 02:00:00,9746.0,9762.0,9743.0,9760.0,4237.0,1,1,-39.825714285714184,red,gray
383,2025-09-10 09:00:00,9728.0,9797.0,9720.0,9786.0,50968.0,1,1,-54.252499999999785,red,black
384,2025-09-10 10:00:00,9786.0,9799.0,9778.0,9793.0,17317.0,1,1,-64.19499999999981,red,gray
385,2025-09-10 11:00:00,9793.0,9803.0,9790.0,9794.0,9790.0,1,1,-70.22642857142846,red,gray
386,2025-09-10 13:00:00,9808.0,9810.0,9789.0,9796.0,13072.0,1,1,-69.11178571428549,maroon,gray
387,2025-09-10 14:00:00,9796.0,9822.0,9791.0,9796.0,33015.0,1,1,-63.10999999999984,maroon,gray
388,2025-09-10 21:00:00,9800.0,9848.0,9780.0,9824.0,63445.0,1,1,-52.21107142857124,maroon,gray
389,2025-09-10 22:00:00,9824.0,9844.0,9797.0,9815.0,49593.0,1,1,-43.74321428571425,maroon,gray
390,2025-09-10 23:00:00,9815.0,9819.0,9789.0,9811.0,30516.0,1,1,-36.98285714285724,maroon,black
391,2025-09-11 00:00:00,9811.0,9817.0,9805.0,9813.0,8989.0,1,1,-28.295714285714507,maroon,black
392,2025-09-11 01:00:00,9813.0,9819.0,9808.0,9818.0,7443.0,1,1,-17.809285714285913,maroon,black
393,2025-09-11 02:00:00,9818.0,9822.0,9815.0,9817.0,3966.0,1,1,-6.523928571428723,maroon,black
394,2025-09-11 09:00:00,9809.0,9837.0,9808.0,9818.0,26013.0,1,1,4.7517857142854325,lime,black
395,2025-09-11 10:00:00,9818.0,9823.0,9791.0,9800.0,22616.0,1,1,15.51642857142825,lime,black
396,2025-09-11 11:00:00,9800.0,9804.0,9785.0,9791.0,13900.0,1,1,23.50428571428548,lime,black
397,2025-09-11 13:00:00,9764.0,9777.0,9748.0,9753.0,36575.0,1,-1,22.140357142856928,green,black
398,2025-09-11 14:00:00,9753.0,9815.0,9750.0,9798.0,38929.0,1,-1,23.00785714285702,lime,black
399,2025-09-11 21:00:00,9777.0,9857.0,9777.0,9855.0,117320.0,1,1,33.20428571428578,lime,black
400,2025-09-11 22:00:00,9855.0,9898.0,9848.0,9863.0,79969.0,1,1,39.62214285714303,lime,black
401,2025-09-11 23:00:00,9863.0,9906.0,9859.0,9899.0,44189.0,1,1,49.603571428571655,lime,black
402,2025-09-12 00:00:00,9899.0,9956.0,9899.0,9925.0,71851.0,1,1,60.39607142857159,lime,gray
403,2025-09-12 01:00:00,9925.0,9927.0,9897.0,9916.0,19422.0,1,1,67.83000000000018,lime,gray
404,2025-09-12 02:00:00,9916.0,9922.0,9884.0,9886.0,10545.0,1,1,68.27964285714285,lime,gray
405,2025-09-12 09:00:00,9875.0,10056.0,9875.0,10037.0,125003.0,1,1,90.0785714285715,lime,gray
406,2025-09-12 10:00:00,10037.0,10051.0,9981.0,9992.0,59237.0,1,1,100.24321428571457,lime,gray
407,2025-09-12 11:00:00,9992.0,10026.0,9971.0,10023.0,30180.0,1,1,113.39821428571452,lime,gray
408,2025-09-12 13:00:00,10041.0,10065.0,10029.0,10046.0,31077.0,1,1,130.86142857142886,lime,gray
409,2025-09-12 14:00:00,10046.0,10050.0,10018.0,10035.0,39645.0,1,1,142.4864285714289,lime,gray
410,2025-09-12 21:00:00,10017.0,10054.0,9991.0,10047.0,94086.0,1,1,153.06642857142896,lime,gray
411,2025-09-12 22:00:00,10047.0,10075.0,10037.0,10043.0,55690.0,1,1,159.68678571428617,lime,gray
412,2025-09-12 23:00:00,10043.0,10051.0,10027.0,10038.0,32956.0,1,1,163.1896428571434,lime,gray
413,2025-09-13 00:00:00,10038.0,10055.0,10032.0,10049.0,17016.0,1,1,166.1428571428576,lime,gray
414,2025-09-13 01:00:00,10049.0,10066.0,10047.0,10056.0,13713.0,1,1,167.88500000000042,lime,gray
415,2025-09-13 02:00:00,10056.0,10057.0,10043.0,10051.0,8694.0,1,1,164.7939285714288,green,gray
416,2025-09-15 09:00:00,10028.0,10034.0,9975.0,10004.0,70287.0,1,1,150.07392857142878,green,gray
417,2025-09-15 10:00:00,10004.0,10030.0,10002.0,10016.0,18979.0,1,1,131.73500000000004,green,gray
418,2025-09-15 11:00:00,10016.0,10039.0,10014.0,10035.0,10689.0,1,1,117.46964285714299,green,gray
419,2025-09-15 13:00:00,10039.0,10039.0,10021.0,10033.0,9767.0,1,1,102.99500000000003,green,gray
420,2025-09-15 14:00:00,10033.0,10037.0,10012.0,10017.0,24770.0,1,1,83.95428571428572,green,gray
421,2025-09-15 21:00:00,10020.0,10049.0,10002.0,10029.0,56501.0,1,1,69.20642857142838,green,gray
422,2025-09-15 22:00:00,10029.0,10089.0,10023.0,10088.0,40693.0,1,1,65.702857142857,green,black
423,2025-09-15 23:00:00,10088.0,10130.0,10066.0,10114.0,60112.0,1,1,62.43571428571403,green,black
424,2025-09-16 00:00:00,10114.0,10122.0,10078.0,10090.0,34135.0,1,1,50.25821428571379,green,black
425,2025-09-16 01:00:00,10090.0,10114.0,10088.0,10111.0,12060.0,1,1,48.85285714285686,green,black
426,2025-09-16 02:00:00,10111.0,10116.0,10097.0,10116.0,6059.0,1,1,44.273214285714104,green,black
427,2025-09-16 09:00:00,10129.0,10152.0,10117.0,10132.0,47257.0,1,1,44.207142857142614,green,gray
428,2025-09-16 10:00:00,10132.0,10148.0,10039.0,10049.0,70842.0,1,1,31.22071428571391,green,black
429,2025-09-16 11:00:00,10049.0,10093.0,10048.0,10080.0,17961.0,1,1,24.52428571428524,green,black
430,2025-09-16 13:00:00,10101.0,10105.0,10078.0,10092.0,16521.0,1,1,22.186785714285193,green,black
431,2025-09-16 14:00:00,10092.0,10117.0,10090.0,10108.0,25719.0,1,1,22.95499999999946,lime,black
432,2025-09-16 21:00:00,10130.0,10146.0,10097.0,10115.0,59999.0,1,1,24.896428571428146,lime,black
433,2025-09-16 22:00:00,10115.0,10132.0,10064.0,10073.0,66097.0,1,1,20.5046428571424,green,black
434,2025-09-16 23:00:00,10073.0,10080.0,10000.0,10039.0,74224.0,1,1,11.723571428571233,green,black
435,2025-09-17 00:00:00,10039.0,10068.0,10038.0,10063.0,26531.0,1,1,8.45214285714259,green,black
436,2025-09-17 01:00:00,10063.0,10069.0,10016.0,10037.0,15839.0,1,1,-4.4582142857143054,red,black
437,2025-09-17 02:00:00,10037.0,10044.0,10027.0,10043.0,4712.0,1,1,-14.426071428571504,red,black
438,2025-09-17 09:00:00,10049.0,10058.0,9913.0,9950.0,97120.0,1,-1,-35.143571428571505,red,black
439,2025-09-17 10:00:00,9950.0,9951.0,9890.0,9931.0,52461.0,1,-1,-57.7349999999999,red,gray
440,2025-09-17 11:00:00,9931.0,9937.0,9910.0,9930.0,14295.0,1,-1,-80.02785714285707,red,gray
441,2025-09-17 13:00:00,9902.0,9928.0,9896.0,9927.0,17518.0,1,-1,-99.92857142857156,red,gray
442,2025-09-17 14:00:00,9927.0,9932.0,9892.0,9906.0,29080.0,1,-1,-115.6667857142857,red,gray
443,2025-09-17 21:00:00,9937.0,9965.0,9891.0,9964.0,109066.0,1,-1,-115.81249999999987,red,gray
444,2025-09-17 22:00:00,9964.0,9972.0,9948.0,9969.0,45946.0,1,-1,-115.06107142857135,maroon,gray
445,2025-09-17 23:00:00,9969.0,9971.0,9954.0,9964.0,19266.0,1,-1,-113.25428571428573,maroon,gray
446,2025-09-18 00:00:00,9964.0,9970.0,9947.0,9955.0,11648.0,1,-1,-110.44535714285692,maroon,gray
447,2025-09-18 01:00:00,9955.0,9973.0,9906.0,9956.0,37070.0,1,-1,-103.9360714285711,maroon,gray
448,2025-09-18 02:00:00,9956.0,10009.0,9880.0,9924.0,121252.0,1,-1,-108.69999999999966,red,gray
449,2025-09-18 09:00:00,9902.0,9938.0,9860.0,9889.0,108110.0,1,-1,-114.13857142857114,red,gray
450,2025-09-18 10:00:00,9889.0,9930.0,9884.0,9903.0,42190.0,1,-1,-113.20249999999972,maroon,gray
451,2025-09-18 11:00:00,9903.0,9908.0,9885.0,9891.0,15808.0,1,-1,-110.35249999999988,maroon,gray
452,2025-09-18 13:00:00,9876.0,9884.0,9827.0,9835.0,51485.0,1,-1,-111.91607142857137,red,gray
453,2025-09-18 14:00:00,9835.0,9845.0,9799.0,9835.0,84190.0,1,-1,-110.31892857142853,maroon,gray
454,2025-09-18 21:00:00,9906.0,9917.0,9856.0,9889.0,128219.0,1,-1,-99.22142857142842,maroon,gray
455,2025-09-18 22:00:00,9889.0,9906.0,9879.0,9881.0,56894.0,1,-1,-86.11642857142854,maroon,black
456,2025-09-18 23:00:00,9881.0,9902.0,9879.0,9899.0,27775.0,1,-1,-71.15857142857129,maroon,black
457,2025-09-19 00:00:00,9899.0,9915.0,9896.0,9913.0,21296.0,1,-1,-52.61678571428554,maroon,black
458,2025-09-19 01:00:00,9913.0,9915.0,9899.0,9904.0,8326.0,1,-1,-40.492857142857034,maroon,black
459,2025-09-19 02:00:00,9904.0,9907.0,9895.0,9902.0,5097.0,1,-1,-31.048571428571208,maroon,black
460,2025-09-19 09:00:00,9885.0,9947.0,9882.0,9919.0,85114.0,1,1,-19.786071428571248,maroon,black
461,2025-09-19 10:00:00,9919.0,10038.0,9918.0,9998.0,115134.0,1,1,2.689285714285873,lime,black
462,2025-09-19 11:00:00,9998.0,10008.0,9976.0,10007.0,31139.0,1,1,21.97857142857174,lime,black
463,2025-09-19 13:00:00,10025.0,10030.0,9990.0,9990.0,37782.0,1,1,41.093928571428705,lime,gray
464,2025-09-19 14:00:00,9990.0,10005.0,9967.0,9971.0,55107.0,1,1,55.53714285714298,lime,black
465,2025-09-19 21:00:00,9970.0,10015.0,9964.0,10010.0,83450.0,1,1,75.32714285714293,lime,gray
466,2025-09-19 22:00:00,10010.0,10082.0,9998.0,10063.0,106863.0,1,1,99.80857142857144,lime,gray
467,2025-09-19 23:00:00,10063.0,10103.0,10061.0,10092.0,84088.0,1,1,125.96714285714285,lime,gray
468,2025-09-20 00:00:00,10092.0,10096.0,10074.0,10089.0,26659.0,1,1,145.27357142857147,lime,gray
469,2025-09-20 01:00:00,10089.0,10190.0,10083.0,10178.0,63056.0,1,1,169.9957142857142,lime,gray
470,2025-09-20 02:00:00,10178.0,10223.0,10167.0,10204.0,53205.0,1,1,194.06214285714285,lime,gray
471,2025-09-22 09:00:00,10254.0,10277.0,10224.0,10232.0,141512.0,1,1,214.27499999999998,lime,gray
472,2025-09-22 10:00:00,10232.0,10252.0,10214.0,10244.0,42172.0,1,1,226.6075,lime,gray
473,2025-09-22 11:00:00,10244.0,10287.0,10241.0,10278.0,43477.0,1,1,237.63928571428556,lime,gray
474,2025-09-22 13:00:00,10300.0,10323.0,10286.0,10292.0,58567.0,1,1,247.9507142857142,lime,gray
475,2025-09-22 14:00:00,10292.0,10336.0,10282.0,10317.0,86605.0,1,1,256.1910714285715,lime,gray
476,2025-09-22 21:00:00,10277.0,10296.0,10225.0,10258.0,156561.0,1,1,250.14285714285717,green,gray
477,2025-09-22 22:00:00,10258.0,10312.0,10252.0,10307.0,86066.0,1,1,250.47250000000003,lime,gray
478,2025-09-22 23:00:00,10307.0,10331.0,10301.0,10318.0,75560.0,1,1,248.43214285714276,green,gray
479,2025-09-23 00:00:00,10318.0,10355.0,10306.0,10324.0,60758.0,1,1,241.66000000000005,green,gray
480,2025-09-23 01:00:00,10324.0,10359.0,10320.0,10356.0,24206.0,1,1,235.90964285714279,green,gray
