action,first_h,scale,target_bin,risk_bin,plane,all_wf_present,WF1_n,WF1_E_R_lower,WF1_E_R_upper,WF1_ambiguity_gap_R,WF2_n,WF2_E_R_lower,WF2_E_R_upper,WF2_ambiguity_gap_R,WF3_n,WF3_E_R_lower,WF3_E_R_upper,WF3_ambiguity_gap_R,min_n_across_wf,min_E_R_lower_across_wf,max_ambiguity_gap_R_across_wf,sample_gate,positive_3_of_3,ambiguity_gate,robust_positive_geometry,rr_bin
INWARD,2,0.4,<0.5,,rr_x_target,True,329,-0.031213793830621867,0.0404199615922042,0.07163375542282606,333,-0.10961278330333372,-0.05934366976137387,0.05026911354195985,268,-0.16158549360905636,-0.09479008280618181,0.06679541080287456,268,-0.16158549360905636,0.07163375542282606,True,False,True,False,<0.5
INWARD,2,0.4,1-2,,rr_x_target,True,67,0.11139864056541128,0.13547271463948535,0.024074074074074074,88,0.07556256426829303,0.07556256426829303,0.0,40,-0.1453005246472412,-0.02178120901704694,0.12351931563019423,40,-0.1453005246472412,0.12351931563019423,False,False,True,False,<0.5
INWARD,2,0.4,2-3,,rr_x_target,True,22,0.33521912747369575,0.33521912747369575,0.0,31,-0.23466186670539918,-0.23466186670539918,0.0,19,-0.40682981075877894,-0.40682981075877894,0.0,19,-0.40682981075877894,0.0,False,False,True,False,0.5-0.75
INWARD,2,0.4,1-2,,rr_x_target,True,909,-0.049962416646948796,-0.049962416646948796,0.0,682,0.020439237799158995,0.023460385835412774,0.0030211480362537764,659,-0.05267087776377494,-0.046145592282535126,0.0065252854812398045,659,-0.05267087776377494,0.0065252854812398045,True,False,True,False,1-1.5
INWARD,2,0.4,1-2,,rr_x_target,True,1468,-0.28923398296751435,-0.264393618774127,0.02484036419338738,1358,-0.18726606276048413,-0.07779264376325562,0.10947341899722852,1276,-0.44359318363481304,-0.387116090427862,0.056477093206951025,1276,-0.44359318363481304,0.10947341899722852,True,False,True,False,>=3
INWARD,2,0.4,3-5,,rr_x_target,True,164,-0.18839875899235017,-0.18839875899235017,0.0,151,0.09707673035856106,0.09707673035856106,0.0,155,-0.24629336364007484,-0.24629336364007484,0.0,151,-0.24629336364007484,0.0,False,False,True,False,1.5-2
INWARD,2,0.4,3-5,,rr_x_target,True,9,0.6280586080586081,0.6280586080586081,0.0,1,-1.0,-1.0,0.0,9,0.046575348736435276,0.046575348736435276,0.0,1,-1.0,0.0,False,False,True,False,0.5-0.75
INWARD,2,0.4,1-2,,rr_x_target,True,613,0.02203976447572214,0.02654080258357906,0.004501038107856925,630,-0.04930767287801121,-0.02004345883118847,0.029264214046822744,457,0.017649925547695754,0.017649925547695754,0.0,457,-0.04930767287801121,0.029264214046822744,True,False,True,False,1.5-2
INWARD,2,0.4,2-3,,rr_x_target,True,373,-0.06880553394151341,-0.023272392731138777,0.04553314121037464,344,-0.10580350744747358,-0.08749140553664556,0.018312101910828025,320,-0.08700697192337542,-0.07807197616535057,0.00893499575802485,320,-0.10580350744747358,0.04553314121037464,True,False,True,False,1.5-2
INWARD,2,0.4,>=5,,rr_x_target,True,17,-0.43754109138724523,-0.43754109138724523,0.0,15,0.5258241758241757,0.5258241758241757,0.0,11,-1.0,-1.0,0.0,11,-1.0,0.0,False,False,True,False,1-1.5
INWARD,2,0.4,<0.5,,rr_x_target,True,38,-0.7894736842105263,-0.5263157894736842,0.2631578947368421,25,-0.4,-0.24,0.16,22,-0.6233766233766235,-0.25974025974025977,0.36363636363636365,22,-0.7894736842105263,0.36363636363636365,False,False,False,False,1-1.5
INWARD,2,0.4,2-3,,rr_x_target,True,274,0.0023024172227429332,0.0023024172227429332,0.0,204,0.3233920184293823,0.3233920184293823,0.0,200,0.19796921588433078,0.19796921588433078,0.0,200,0.0023024172227429332,0.0,True,True,True,True,1-1.5
INWARD,2,0.4,0.5-1,,rr_x_target,True,114,-0.7719298245614035,-0.5087719298245614,0.2631578947368421,87,-0.5938697318007663,-0.5249042145593871,0.06896551724137931,116,-0.23342479327163126,0.08554072396974804,0.31896551724137934,87,-0.7719298245614035,0.31896551724137934,False,False,False,False,>=3
INWARD,2,0.4,3-5,,rr_x_target,True,582,0.03633883649253129,0.04335286454864352,0.0070140280561122245,689,-0.15616838751228043,-0.14386770834637805,0.012300679165902413,590,-0.10029278028059994,-0.10029278028059994,0.0,582,-0.15616838751228043,0.012300679165902413,True,False,True,False,2-3
INWARD,2,0.4,1-2,,rr_x_target,True,274,0.14755916793942478,0.16038239065484786,0.012823222715423094,255,-0.29457228095242477,-0.24067361045296382,0.05389867049946102,232,0.010205059332023168,0.02389417479686403,0.01368911546484086,232,-0.29457228095242477,0.05389867049946102,True,False,True,False,0.5-0.75
INWARD,2,0.4,0.5-1,,rr_x_target,True,325,-0.211784263519608,-0.19332272505806955,0.018461538461538463,352,0.10745506804315696,0.13276498539852888,0.025309917355371903,291,-0.11524143469528791,-0.09462287799425699,0.020618556701030927,291,-0.211784263519608,0.025309917355371903,True,False,True,False,1-1.5
INWARD,2,0.4,1-2,,rr_x_target,True,285,-0.1382214773977452,-0.13067689577908953,0.007544581618655693,263,0.27268422276323817,0.2800806724673803,0.0073964497041420114,273,-0.03169182083211368,-0.017751681430719667,0.013940139401394014,263,-0.1382214773977452,0.013940139401394014,True,False,True,False,0.75-1
INWARD,2,0.4,0.5-1,,rr_x_target,True,322,0.07842444986209329,0.09311130286416369,0.014686853002070392,380,0.09769595754069926,0.11135715972649163,0.01366120218579235,343,0.02309208192070734,0.04256454117130279,0.01947245925059545,322,0.02309208192070734,0.01947245925059545,True,True,True,True,0.5-0.75
INWARD,2,0.4,0.5-1,,rr_x_target,True,235,-0.05895121827066125,-0.05895121827066125,0.0,145,0.14345798264387022,0.14345798264387022,0.0,171,-0.19442382801276,-0.16372207362679508,0.03070175438596491,145,-0.19442382801276,0.03070175438596491,False,False,True,False,0.75-1
INWARD,2,0.4,0.5-1,,rr_x_target,True,119,-0.3263291074313696,-0.14985851919607546,0.17647058823529413,142,-0.25204562480471254,-0.18866534311457167,0.06338028169014084,190,0.6008201086372985,0.6323990560057196,0.031578947368421054,119,-0.3263291074313696,0.17647058823529413,False,False,True,False,2-3
INWARD,2,0.4,0.5-1,,rr_x_target,True,90,0.05667702758051228,0.05667702758051228,0.0,130,-0.1085319555871529,-0.1085319555871529,0.0,129,-0.20496593310006445,-0.18558608813882416,0.01937984496124031,90,-0.20496593310006445,0.01937984496124031,False,False,True,False,1.5-2
INWARD,2,0.4,>=5,,rr_x_target,True,21,-1.0,-1.0,0.0,20,-0.6302083333333334,-0.6302083333333334,0.0,21,0.4286998933014657,0.4286998933014657,0.0,20,-1.0,0.0,False,False,True,False,1.5-2
INWARD,2,0.4,2-3,,rr_x_target,True,38,-0.2565109170504032,-0.20651091705040323,0.05,46,-0.1434873406491447,-0.1434873406491447,0.0,34,-0.018660603310677117,-0.018660603310677117,0.0,34,-0.2565109170504032,0.05,False,False,True,False,0.75-1
INWARD,2,0.4,0.5-1,,rr_x_target,True,252,-0.17888157667072085,-0.17352682432801672,0.00535475234270415,238,-0.22814095529546133,-0.1867869901117089,0.041353965183752416,215,-0.08733448567704036,-0.012298595603209356,0.07503589007383102,215,-0.22814095529546133,0.07503589007383102,True,False,True,False,<0.5
INWARD,2,0.4,>=5,,rr_x_target,True,115,-0.5055694262568701,-0.5055694262568701,0.0,100,-0.763676831194255,-0.763676831194255,0.0,107,-0.6189369695515063,-0.6189369695515063,0.0,100,-0.763676831194255,0.0,False,False,True,False,2-3
INWARD,2,0.4,>=5,,rr_x_target,False,4,-0.17331288343558282,-0.17331288343558282,0.0,0,,,,3,-0.1918229336609022,-0.1918229336609022,0.0,0,,,False,False,False,False,0.5-0.75
INWARD,2,0.4,3-5,,rr_x_target,True,63,0.021187103603983418,0.021187103603983418,0.0,84,0.1742811836460556,0.1742811836460556,0.0,49,0.6743873528764326,0.6743873528764326,0.0,49,0.021187103603983418,0.0,False,True,True,False,1-1.5
INWARD,2,0.4,2-3,,rr_x_target,True,13,-0.278549572093489,-0.278549572093489,0.0,7,-0.34074927303222297,-0.34074927303222297,0.0,11,0.3093987352360558,0.3093987352360558,0.0,7,-0.34074927303222297,0.0,False,False,True,False,<0.5
INWARD,2,0.4,3-5,,rr_x_target,True,17,0.8582930963632628,0.8582930963632628,0.0,9,0.6055120910384068,0.6055120910384068,0.0,10,0.33526203503693425,0.33526203503693425,0.0,9,0.33526203503693425,0.0,False,True,True,False,0.75-1
INWARD,2,0.8,>=5,,rr_x_target,True,2273,-0.5859609722411406,-0.5859609722411406,0.0,2805,-0.5261440956025802,-0.5261440956025802,0.0,2549,-0.5142916630544347,-0.5142916630544347,0.0,2273,-0.5859609722411406,0.0,True,False,True,False,>=3
INWARD,2,0.8,2-3,,rr_x_target,True,1441,-0.15104922132446216,-0.14789057092963084,0.0031586503948312994,1188,-0.32539879824708123,-0.31696490176008735,0.008433896486993832,1325,0.1538953111475653,0.1589113778199388,0.0050160666723734915,1188,-0.32539879824708123,0.008433896486993832,True,False,True,False,>=3
INWARD,2,0.8,3-5,,rr_x_target,True,3121,-0.25587097861108354,-0.23347891698241208,0.02239206162867147,2813,-0.3162409654805382,-0.3162409654805382,0.0,2801,-0.2749150350781966,-0.2634661602262424,0.011448874851954205,2801,-0.3162409654805382,0.02239206162867147,True,False,True,False,>=3
INWARD,2,0.8,1-2,,rr_x_target,True,643,0.22168607681520563,0.22642541330809662,0.004739336492890996,543,-0.2373751084487931,-0.2373751084487931,0.0,567,-0.1582588345207512,-0.1527237791701977,0.005535055350553505,543,-0.2373751084487931,0.005535055350553505,True,False,True,False,2-3
INWARD,2,0.8,<0.5,,rr_x_target,True,301,0.005153726733567168,0.03874220029453274,0.03358847356096558,291,-0.0931979266386995,-0.0477715119307208,0.045426414707978695,258,-0.143623691035764,-0.10744798044144874,0.03617571059431524,258,-0.143623691035764,0.045426414707978695,True,False,True,False,<0.5
INWARD,2,0.8,2-3,,rr_x_target,True,902,-0.13271716995984248,-0.12531889622371425,0.007398273736128237,700,0.025888561191799758,0.04091013991935091,0.015021578727551162,769,-0.054555472810341794,-0.04943851374601431,0.005116959064327485,700,-0.13271716995984248,0.015021578727551162,True,False,True,False,2-3
INWARD,2,0.8,1-2,,rr_x_target,True,66,0.10929871722504436,0.1337808264529163,0.02448210922787194,86,0.09046848912537747,0.09046848912537747,0.0,36,-0.04762058460692589,-0.04762058460692589,0.0,36,-0.04762058460692589,0.02448210922787194,False,False,True,False,<0.5
INWARD,2,0.8,2-3,,rr_x_target,True,20,0.3352191274736957,0.3352191274736957,0.0,31,-0.23466186670539918,-0.23466186670539918,0.0,19,-0.40682981075877894,-0.40682981075877894,0.0,19,-0.40682981075877894,0.0,False,False,True,False,0.5-0.75
INWARD,2,0.8,1-2,,rr_x_target,True,909,-0.049962416646948796,-0.049962416646948796,0.0,676,0.02621561294163098,0.029264393429435858,0.003048780487804878,644,-0.0704357335902996,-0.06374677037959726,0.006688963210702341,644,-0.0704357335902996,0.006688963210702341,True,False,True,False,1-1.5
INWARD,2,0.8,3-5,,rr_x_target,False,9,0.6280586080586081,0.6280586080586081,0.0,0,,,,9,0.046575348736435276,0.046575348736435276,0.0,0,,,False,False,False,False,0.5-0.75
INWARD,2,0.8,2-3,,rr_x_target,True,373,-0.06880553394151341,-0.023272392731138777,0.04553314121037464,337,-0.08541466234041271,-0.08541466234041271,0.0,313,-0.06519485179867789,-0.05604639197817464,0.00914845982050326,313,-0.08541466234041271,0.04553314121037464,True,False,True,False,1.5-2
INWARD,2,0.8,>=5,,rr_x_target,True,17,-0.43754109138724523,-0.43754109138724523,0.0,15,0.5258241758241757,0.5258241758241757,0.0,11,-1.0,-1.0,0.0,11,-1.0,0.0,False,False,True,False,1-1.5
INWARD,2,0.8,3-5,,rr_x_target,True,157,-0.1402529226613879,-0.1402529226613879,0.0,149,0.11357412480004318,0.11357412480004318,0.0,149,-0.21096336506070337,-0.21096336506070337,0.0,149,-0.21096336506070337,0.0,False,False,True,False,1.5-2
INWARD,2,0.8,2-3,,rr_x_target,True,274,0.0023024172227429332,0.0023024172227429332,0.0,204,0.3233920184293823,0.3233920184293823,0.0,199,0.19210794507074141,0.19210794507074141,0.0,199,0.0023024172227429332,0.0,False,True,True,False,1-1.5
INWARD,2,0.8,3-5,,rr_x_target,True,559,0.07871095114097991,0.0860638923174505,0.007352941176470588,671,-0.12952107343372088,-0.1168319517678426,0.012689121665878279,561,-0.049354444559842954,-0.049354444559842954,0.0,559,-0.12952107343372088,0.012689121665878279,True,False,True,False,2-3
INWARD,2,0.8,1-2,,rr_x_target,True,273,0.15218642264885793,0.15834092179996148,0.0061544991511035645,254,-0.291772964606998,-0.23766041049444384,0.05411255411255411,229,0.023614861004572146,0.023614861004572146,0.0,229,-0.291772964606998,0.05411255411255411,True,False,True,False,0.5-0.75
INWARD,2,0.8,1-2,,rr_x_target,True,285,-0.1382214773977452,-0.13067689577908953,0.007544581618655693,263,0.27268422276323817,0.2800806724673803,0.0073964497041420114,272,-0.028105494242603,-0.014113724695277894,0.013991769547325103,263,-0.1382214773977452,0.013991769547325103,True,False,True,False,0.75-1
INWARD,2,0.8,1-2,,rr_x_target,True,561,-0.09102317166946065,-0.08198158034938832,0.009041591320072333,455,0.19903051158794438,0.22557918415431605,0.02654867256637168,464,-0.1964593979770172,-0.1425800876321896,0.05387931034482758,455,-0.1964593979770172,0.05387931034482758,True,False,True,False,>=3
INWARD,2,0.8,0.5-1,,rr_x_target,True,312,0.05957053265681852,0.07472811812690398,0.015157585470085468,379,0.09613713368008019,0.10983576381706649,0.0136986301369863,341,0.029092621990623513,0.03911211266498939,0.010019490674365876,312,0.029092621990623513,0.015157585470085468,True,True,True,True,0.5-0.75
INWARD,2,0.8,0.5-1,,rr_x_target,True,221,-0.03101147644165336,-0.03101147644165336,0.0,135,0.12127680952551724,0.12127680952551724,0.0,164,-0.172160008283382,-0.14014781316143074,0.03201219512195122,135,-0.172160008283382,0.03201219512195122,False,False,True,False,0.75-1
INWARD,2,0.8,0.5-1,,rr_x_target,True,33,-0.2077020202020202,-0.2077020202020202,0.0,43,0.5003523608174771,0.5003523608174771,0.0,51,-0.08660130718954247,-0.08660130718954247,0.0,33,-0.2077020202020202,0.0,False,False,True,False,1.5-2
INWARD,2,0.8,1-2,,rr_x_target,True,573,0.0709086140406108,0.07572496129787977,0.0048163472572689695,559,-0.04055638498417607,-0.008622078414833003,0.03193430656934307,397,-0.13521522949991144,-0.13521522949991144,0.0,397,-0.13521522949991144,0.03193430656934307,True,False,True,False,1.5-2
INWARD,2,0.8,>=5,,rr_x_target,True,16,-1.0,-1.0,0.0,16,-0.5069444444444445,-0.5069444444444445,0.0,21,0.4286998933014657,0.4286998933014657,0.0,16,-1.0,0.0,False,False,True,False,1.5-2
INWARD,2,0.8,2-3,,rr_x_target,True,38,-0.2565109170504032,-0.20651091705040323,0.05,46,-0.1434873406491447,-0.1434873406491447,0.0,34,-0.018660603310677117,-0.018660603310677117,0.0,34,-0.2565109170504032,0.05,False,False,True,False,0.75-1
INWARD,2,0.8,0.5-1,,rr_x_target,True,31,0.7150592327634523,0.7150592327634523,0.0,27,-0.14814814814814814,0.07407407407407407,0.2222222222222222,39,1.3771344336751905,1.3771344336751905,0.0,27,-0.14814814814814814,0.2222222222222222,False,False,True,False,2-3
INWARD,2,0.8,0.5-1,,rr_x_target,True,252,-0.17888157667072085,-0.17352682432801672,0.00535475234270415,237,-0.22484241236937358,-0.18894497647193767,0.035897435897435895,206,-0.05343962707815709,-0.01095194234909305,0.042487684729064036,206,-0.22484241236937358,0.042487684729064036,True,False,True,False,<0.5
INWARD,2,0.8,0.5-1,,rr_x_target,True,237,-0.29779636037641277,-0.27247990468021027,0.02531645569620253,244,0.13869999454838514,0.15509343717133595,0.01639344262295082,195,-0.1958219099344626,-0.18556549967805233,0.010256410256410256,195,-0.29779636037641277,0.02531645569620253,False,False,True,False,1-1.5
INWARD,2,0.8,>=5,,rr_x_target,True,110,-0.4777924277319751,-0.4777924277319751,0.0,81,-0.6935183904550494,-0.6935183904550494,0.0,88,-0.5092370062405764,-0.5092370062405764,0.0,81,-0.6935183904550494,0.0,False,False,True,False,2-3
INWARD,2,0.8,>=5,,rr_x_target,False,4,-0.17331288343558282,-0.17331288343558282,0.0,0,,,,2,0.6163541326781956,0.6163541326781956,0.0,0,,,False,False,False,False,0.5-0.75
INWARD,2,0.8,0.5-1,,rr_x_target,True,20,-1.0,-0.6,0.4,5,-1.0,-1.0,0.0,9,-1.0,-1.0,0.0,5,-1.0,0.4,False,False,False,False,>=3
INWARD,2,0.8,3-5,,rr_x_target,True,63,0.021187103603983418,0.021187103603983418,0.0,84,0.1742811836460556,0.1742811836460556,0.0,49,0.6743873528764326,0.6743873528764326,0.0,49,0.021187103603983418,0.0,False,True,True,False,1-1.5
INWARD,2,0.8,2-3,,rr_x_target,True,13,-0.278549572093489,-0.278549572093489,0.0,6,-0.44889912763866757,-0.44889912763866757,0.0,10,0.44033860875966135,0.44033860875966135,0.0,6,-0.44889912763866757,0.0,False,False,True,False,<0.5
INWARD,2,0.8,3-5,,rr_x_target,True,17,0.8582930963632628,0.8582930963632628,0.0,9,0.6055120910384068,0.6055120910384068,0.0,10,0.33526203503693425,0.33526203503693425,0.0,9,0.33526203503693425,0.0,False,True,True,False,0.75-1
INWARD,2,1.2,3-5,,rr_x_target,True,1270,-0.11473992246685354,-0.11473992246685354,0.0,1161,-0.27722891819596807,-0.27722891819596807,0.0,1120,-0.2849136428726054,-0.2737461301822501,0.01116751269035533,1120,-0.2849136428726054,0.01116751269035533,True,False,True,False,>=3
INWARD,2,1.2,>=5,,rr_x_target,True,1188,-0.5528163052090388,-0.5528163052090388,0.0,1478,-0.3625488224276271,-0.3625488224276271,0.0,1245,-0.6185425558674443,-0.6185425558674443,0.0,1188,-0.6185425558674443,0.0,True,False,True,False,>=3
INWARD,2,1.2,<0.5,,rr_x_target,True,219,0.028764545427646622,0.03502432633531484,0.006259780907668231,195,-0.14016776941719847,-0.09699296592990717,0.043174803487291274,162,-0.13482605977770099,-0.12659560710280385,0.008230452674897118,162,-0.14016776941719847,0.043174803487291274,False,False,True,False,<0.5
INWARD,2,1.2,1-2,,rr_x_target,True,64,0.14822147923294066,0.14822147923294066,0.0,84,0.0807982468581945,0.0807982468581945,0.0,35,-0.057042580410872915,-0.057042580410872915,0.0,35,-0.057042580410872915,0.0,False,False,True,False,<0.5
INWARD,2,1.2,2-3,,rr_x_target,True,20,0.3352191274736957,0.3352191274736957,0.0,30,-0.27271062271062274,-0.27271062271062274,0.0,19,-0.40682981075877894,-0.40682981075877894,0.0,19,-0.40682981075877894,0.0,False,False,True,False,0.5-0.75
INWARD,2,1.2,1-2,,rr_x_target,True,670,0.005311724497994544,0.005311724497994544,0.0,542,0.04723254751086456,0.051063965135385636,0.0038314176245210726,462,-0.03382888569658158,-0.024417120990699225,0.009411764705882352,462,-0.03382888569658158,0.009411764705882352,True,False,True,False,1-1.5
INWARD,2,1.2,2-3,,rr_x_target,True,548,-0.058524011399406946,-0.04666630388952553,0.011857707509881422,416,0.03021182431891795,0.05582302773690987,0.02561120341799193,446,0.0010829953887297903,0.00968250398823839,0.0085995085995086,416,-0.058524011399406946,0.02561120341799193,True,False,True,False,2-3
INWARD,2,1.2,1-2,,rr_x_target,True,184,-0.03365629531216697,-0.03365629531216697,0.0,148,0.19603667553978116,0.19603667553978116,0.0,154,-0.09700685137155647,-0.09700685137155647,0.0,148,-0.09700685137155647,0.0,False,False,True,False,2-3
INWARD,2,1.2,2-3,,rr_x_target,True,362,-0.047073502227063656,-4.9692703254138115e-05,0.04702380952380952,317,-0.0628581511450528,-0.0628581511450528,0.0,305,-0.04904242658600921,-0.03963716789335148,0.009405258692657738,305,-0.0628581511450528,0.04702380952380952,True,False,True,False,1.5-2
INWARD,2,1.2,>=5,,rr_x_target,True,17,-0.43754109138724523,-0.43754109138724523,0.0,15,0.5258241758241757,0.5258241758241757,0.0,10,-1.0,-1.0,0.0,10,-1.0,0.0,False,False,True,False,1-1.5
INWARD,2,1.2,3-5,,rr_x_target,True,155,-0.1254296971900325,-0.1254296971900325,0.0,146,0.13927198921850573,0.13927198921850573,0.0,149,-0.21096336506070337,-0.21096336506070337,0.0,146,-0.21096336506070337,0.0,False,False,True,False,1.5-2
INWARD,2,1.2,2-3,,rr_x_target,True,274,0.0023024172227429332,0.0023024172227429332,0.0,204,0.3233920184293823,0.3233920184293823,0.0,194,0.18720446510399424,0.18720446510399424,0.0,194,0.0023024172227429332,0.0,False,True,True,False,1-1.5
INWARD,2,1.2,3-5,,rr_x_target,True,541,0.08704858743354105,0.09467385976469574,0.007625272331154684,656,-0.10760253931154837,-0.09459390738789618,0.013008631923652193,544,-0.02952772858628923,-0.02952772858628923,0.0,541,-0.10760253931154837,0.013008631923652193,True,False,True,False,2-3
