signal_gid,signal_id,symbol,direction,edge_index,target_price,cum_distance_R,delta_R,rr_ref,p_reach,p_loss_before,p_censor_before,reward_term,loss_term,graph_ev,realized_R,outcome
212,AG|CONFIRMED_SWING_HIGH|5m|2025-07-04 14:20:00|8943.0009765625|1,AG,1,0,8943.0009765625,1.044776119402985,1.044776119402985,1.0447761194030134,0.5324739821612582,0.4512682190042554,0.016257798834478088,0.5563161007655087,-0.4512682190042554,0.10504788176125335,1.5972222222222625,TARGET
213,AG|CONFIRMED_SWING_HIGH|5m|2025-07-04 14:20:00|8943.0009765625|2,AG,1,0,8966.0009765625,2.0689655172413794,2.0689655172413794,2.0689655172413146,0.3159124784460684,0.6411488805687959,0.042938640985164866,0.6536120243711555,-0.6411488805687959,0.012463143802359578,-1.0,STOP
214,AG|CONFIRMED_SWING_LOW|5m|2025-07-04 23:20:00|8891.0009765625|1,AG,-1,0,8891.0009765625,1.1320754716981132,1.1320754716981132,1.1320754716980743,0.49475962393804723,0.48753159543461777,0.0177087806273315,0.5601052346468267,-0.48753159543461777,0.07257363921220894,-1.0377358490565682,STOP
215,AG|CONFIRMED_SWING_LOW|5m|2025-07-04 23:20:00|8891.0009765625|2,AG,-1,0,8842.0009765625,1.7058823529411764,1.7058823529411764,1.7058823529411764,0.3133626175883508,0.6165326076525197,0.070104774759157,0.534559759415422,-0.6165326076525197,-0.08197284823709772,-1.125,STOP
216,AG|CONFIRMED_SWING_HIGH|5m|2025-07-05 01:25:00|8953.0009765625|1,AG,1,0,8966.0009765625,1.1224489795918366,1.1224489795918366,1.12244897959192,0.47348890063245364,0.4934669694075353,0.033044129959993285,0.5314671333629976,-0.4934669694075353,0.03800016395546224,-1.0,STOP
217,AG|CONFIRMED_SWING_LOW|5m|2025-07-05 02:30:00|8922.0009765625|1,AG,-1,0,8902.0009765625,1.3492063492063493,1.3492063492063493,1.3492063492063104,0.37121719167330486,0.5661357005928771,0.06264710773382731,0.5008485919401588,-0.5661357005928771,-0.06528710865271825,1.3492063492063102,TARGET
218,AG|CONFIRMED_SWING_HIGH|5m|2025-07-07 21:30:00|8947.0009765625|1,AG,1,0,8953.0009765625,0.7291666666666667,0.7291666666666667,0.7291666666666391,0.547419299135754,0.4267746491267701,0.025806051737450098,0.3991599056198056,-0.4267746491267701,-0.027614743506964523,0.8490566037735557,TARGET
219,AG|CONFIRMED_SWING_HIGH|5m|2025-07-09 00:05:00|8973.0009765625|1,AG,1,0,9025.0009765625,1.25,1.25,1.2500000000000202,0.4507002555973166,0.5145098068635647,0.03478993753911919,0.5633753194966549,-0.5145098068635647,0.048865512633090136,2.549019607843183,TARGET
220,AG|CONFIRMED_SWING_HIGH|5m|2025-07-09 21:55:00|8932.0009765625|1,AG,1,0,9025.0009765625,1.25,1.25,1.2500000000000202,0.40930545269801843,0.53232283990668,0.058371707395303396,0.5116318158725313,-0.53232283990668,-0.020691024034148686,2.549019607843183,TARGET
222,AG|CONFIRMED_SWING_LOW|5m|2025-07-11 02:15:00|8922.0009765625|1,AG,-1,0,8880.0009765625,1.798548515143638,1.798548515143638,1.7985485151436145,0.3392266834978193,0.620033599191455,0.040739717310722234,0.6101156479020958,-0.620033599191455,-0.009917951289359128,0.0,CENSOR
